"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"98","b","b","c","b","a","c","a","a","b","b","c","a","b","a","a","a","a","c","a"
"99","b","b","b","c","a","a","a","a","b","b","a","c","c","b","a","c","a","a","a"
"100","c","b","b","b","c","c","b","a","c","b","c","b","a","a","c","a","c","c","a"
"101","c","b","a","b","a","c","a","a","a","b","c","b","b","a","a","a","a","a","a"
"102","b","c","a","c","a","c","a","a","c","b","b","c","a","a","a","a","a","a","b"
"103","a","b","a","c","a","a","c","a","c","a","b","c","c","c","b","b","b","a","b"
"104","a","a","c","b","a","b","a","a","a","c","a","a","a","a","a","a","a","c","a"
"105","a","c","b","c","a","a","a","a","b","b","a","b","a","c","a","a","c","c","a"
"106","b","b","b","c","c","b","c","a","b","c","b","c","b","b","c","c","c","b","a"
"107","b","b","b","b","b","c","a","b","c","b","c","c","b","a","c","a","c","c","a"
"108","c","b","b","a","b","b","a","b","c","b","b","c","a","b","a","a","a","b","a"
"109","c","b","a","c","a","b","a","a","b","a","b","c","b","c","a","a","c","c","a"
"110","b","a","c","b","a","b","a","a","b","c","a","a","c","c","c","c","c","b","b"
"111","a","a","a","b","a","c","a","a","c","b","c","a","c","a","c","c","b","a","c"
"112","a","c","b","b","c","b","b","a","b","b","c","c","c","c","a","b","c","c","a"
"113","a","b","b","c","b","b","a","b","c","c","b","c","a","a","a","a","a","c","a"
"114","c","c","b","a","c","a","b","a","b","b","b","c","a","a","a","a","a","c","a"
"115","b","c","a","b","a","c","a","a","c","b","c","a","b","a","c","a","b","a","b"
"116","b","a","c","b","a","c","a","a","a","c","b","c","a","a","a","a","a","c","b"
"117","b","b","a","b","c","b","a","c","b","b","c","b","b","a","c","c","a","a","a"
"118","b","b","b","c","a","b","a","a","b","b","c","c","c","c","c","a","c","c","c"
"119","a","b","a","b","c","b","b","a","b","b","b","a","c","c","a","a","a","a","a"
"120","b","a","c","b","a","b","a","a","a","c","b","a","c","b","a","c","c","c","b"
"121","a","b","c","b","a","a","a","a","c","a","c","c","c","c","c","b","c","c","a"
"122","a","b","b","b","a","a","a","a","a","b","c","a","b","c","c","c","c","c","a"
"123","a","b","a","a","a","a","c","b","b","c","a","b","a","a","a","a","a","a","a"
"124","b","b","c","b","b","c","a","a","c","a","a","c","c","c","b","c","b","b","a"
"125","c","c","b","b","a","c","a","a","b","a","a","b","a","a","a","b","c","c","a"
"126","a","b","c","c","c","b","b","c","b","b","a","a","b","c","a","a","a","c","a"
"127","b","b","b","c","a","b","a","a","a","c","a","c","c","c","a","a","a","c","a"
"128","c","a","c","b","c","c","a","c","b","b","c","b","a","c","b","c","b","b","a"
"129","c","a","c","b","a","c","a","a","b","a","b","a","c","c","c","a","c","c","b"
"130","c","b","c","a","b","a","c","b","c","b","c","b","a","a","a","a","c","a","a"
"131","b","c","c","b","a","c","a","a","a","c","a","b","a","a","c","c","c","c","a"
"132","a","c","c","b","a","a","a","a","a","c","b","c","a","a","b","a","b","a","c"
"133","b","b","b","b","a","c","a","a","c","a","a","b","a","a","a","a","c","c","a"
"134","c","c","b","a","c","b","b","a","b","b","b","c","c","a","c","a","c","c","a"
"135","b","b","c","b","c","a","a","c","c","b","c","a","b","a","c","c","b","a","a"
"136","c","b","c","a","b","a","a","b","c","b","c","a","c","c","a","a","c","b","b"
"137","a","a","a","a","c","b","a","b","b","c","b","a","c","b","b","b","c","b","b"
"138","c","a","b","b","a","c","a","a","c","a","b","c","a","a","c","a","a","c","a"
"139","b","a","c","b","b","c","a","b","a","b","c","b","a","a","a","b","a","a","a"
"140","b","b","c","b","a","c","a","a","a","c","a","b","b","b","a","b","a","c","a"
"141","a","a","a","c","b","c","a","b","c","c","a","b","a","b","a","a","c","b","b"
"142","c","a","b","a","a","a","a","a","c","c","a","b","c","c","a","c","a","b","c"
"143","b","b","b","b","a","c","a","c","a","b","c","a","b","c","c","a","c","c","b"
"144","a","b","a","b","b","b","a","c","a","c","a","b","b","c","a","a","a","c","a"
"145","a","a","b","b","c","b","a","c","b","b","c","b","a","b","b","c","b","b","c"
"146","b","b","b","c","a","a","a","a","a","b","c","c","b","a","b","b","b","b","c"
"147","a","c","c","b","a","c","a","a","c","c","b","c","b","b","a","c","c","c","a"
"148","b","b","c","c","b","b","b","a","a","b","b","c","a","a","c","c","c","a","a"
"149","b","b","a","a","c","a","b","a","b","b","c","b","a","a","a","b","a","a","a"
"150","a","c","b","b","b","c","a","b","b","b","c","a","b","a","a","a","a","c","a"
"151","a","c","b","c","a","b","b","b","a","a","b","a","c","c","b","a","b","b","b"
"152","b","c","a","c","a","a","b","c","c","b","c","b","a","a","b","b","a","a","a"
"153","a","b","a","c","c","b","a","a","b","c","c","b","a","c","b","c","b","b","a"
"154","a","a","c","b","c","c","a","b","b","b","c","a","b","a","a","a","a","a","a"
"155","a","c","a","c","c","b","a","b","c","c","c","a","b","c","b","c","b","b","c"
"156","a","c","c","c","a","a","a","a","c","b","c","a","b","a","a","a","c","c","a"
"157","c","b","b","a","b","b","a","b","c","a","b","c","a","a","a","b","a","c","a"
"158","c","b","b","b","b","c","a","c","a","b","c","b","a","a","c","a","c","b","b"
"159","a","a","c","c","a","b","a","a","b","b","a","b","c","c","b","b","c","c","b"
"160","b","b","c","b","c","c","a","c","b","b","c","a","b","a","c","c","a","c","a"
"161","a","b","a","a","a","c","a","a","b","b","c","b","a","a","a","b","a","a","a"
"162","b","c","b","b","a","c","a","a","b","b","c","a","c","c","a","a","c","b","b"
"163","b","b","b","b","a","c","a","a","b","b","c","c","c","c","c","a","a","b","a"
"164","b","b","b","a","a","a","a","a","c","a","a","b","a","a","c","a","b","b","a"
"165","c","b","c","a","b","a","a","a","c","b","c","b","a","a","c","c","a","c","a"
"166","a","c","a","c","a","a","a","a","a","c","a","b","a","c","b","b","b","b","c"
"167","b","a","a","b","c","c","a","c","b","b","b","c","a","c","c","c","a","a","a"
"168","a","b","b","c","c","a","a","c","b","a","a","b","a","a","a","a","a","c","a"
"169","c","b","b","a","a","a","c","b","b","b","c","a","a","a","a","a","a","a","a"
"170","a","b","b","c","a","a","a","a","c","b","c","c","a","c","a","a","c","b","a"
"171","b","b","b","a","c","a","a","c","b","b","c","b","a","a","a","c","a","c","a"
"172","a","b","b","b","b","b","a","c","b","b","c","a","c","c","a","a","c","b","b"
"173","b","c","c","b","c","c","b","a","b","b","c","a","b","c","c","c","b","b","b"
"174","c","a","b","a","a","b","a","a","a","b","c","c","b","c","a","a","a","c","a"
"175","b","c","c","c","b","a","a","b","b","b","c","c","c","c","b","c","b","b","b"
"176","b","a","c","b","b","c","a","b","c","c","a","b","b","c","a","a","a","a","a"
"177","a","b","b","b","a","c","a","a","b","a","b","a","a","a","a","a","a","c","a"
"178","b","b","b","b","a","c","a","a","a","b","c","b","a","a","c","c","c","c","a"
"179","b","a","b","b","a","c","a","a","b","b","c","b","a","a","b","c","a","c","a"
"180","b","b","b","c","a","c","a","a","b","c","b","c","c","c","a","a","c","c","a"
"181","b","b","b","b","a","c","a","a","c","c","b","a","c","c","a","a","a","c","a"
"182","a","a","b","b","a","b","a","a","b","a","b","c","c","c","a","a","c","c","b"
"183","b","c","a","b","a","c","a","b","b","b","c","a","b","a","a","c","c","c","a"
"184","a","b","b","a","b","b","b","a","c","b","c","b","a","b","a","a","a","c","b"
"185","c","c","b","b","a","c","a","a","b","b","c","b","a","a","c","a","c","c","a"
"186","a","c","a","b","b","b","b","c","a","a","c","b","a","a","c","c","c","c","a"
"187","b","b","c","c","c","c","b","a","b","c","a","b","a","a","c","a","a","c","a"
"188","a","a","b","a","a","c","a","a","b","b","b","b","c","c","b","b","b","c","c"
"189","b","a","b","b","a","a","b","a","b","b","c","b","a","a","a","b","a","c","a"
"190","b","a","b","c","b","b","a","b","c","b","c","a","b","a","c","c","a","b","a"
"191","c","b","b","b","c","a","a","a","b","b","c","a","b","c","b","a","b","b","a"
"192","c","b","b","a","b","a","a","b","c","c","a","b","a","b","b","b","b","b","a"
"193","a","a","a","a","b","b","a","b","c","b","c","a","b","c","b","b","a","a","a"
"194","c","b","b","b","a","b","a","a","b","c","a","b","a","c","a","c","c","c","a"
"195","c","b","b","b","c","c","a","a","b","b","c","c","b","c","c","a","c","b","b"
"196","b","b","b","c","c","a","a","b","b","b","c","c","c","c","b","b","b","b","c"
"197","c","c","c","a","a","a","a","c","c","b","c","a","c","a","b","b","a","a","a"
"198","b","b","a","b","a","c","a","a","b","b","c","a","c","c","a","a","a","a","c"
"199","a","c","a","b","a","c","b","a","b","b","c","b","a","a","b","a","b","b","c"
"200","c","c","c","b","c","b","b","a","b","a","c","c","a","a","a","a","a","a","a"
"201","a","b","b","c","a","b","a","a","a","c","c","a","b","c","b","a","b","c","a"
"202","b","a","c","b","b","b","b","c","b","b","c","b","a","a","b","b","b","b","b"
"203","c","b","b","b","a","a","b","a","c","b","c","c","c","c","c","a","c","c","a"
"204","a","b","b","a","c","a","a","c","b","c","b","a","b","b","c","c","c","c","b"
"205","a","a","a","b","a","a","a","a","c","c","b","c","a","a","c","a","c","b","a"
"206","b","a","c","b","a","c","a","a","b","b","c","b","a","a","b","a","b","b","a"
"207","b","c","c","b","a","c","b","b","b","c","c","b","a","a","b","b","b","b","c"
"208","c","c","c","b","a","c","a","a","c","b","c","a","b","a","b","b","b","b","b"
"209","b","b","b","b","a","a","a","a","c","a","b","a","a","a","a","c","c","c","a"
"210","c","b","c","a","a","a","a","a","a","b","c","b","a","a","c","c","a","a","a"
"211","c","b","b","c","b","a","a","b","a","b","c","b","a","a","c","c","a","c","a"
"212","c","c","c","a","c","b","b","a","b","b","c","a","b","a","a","a","b","b","c"
"213","a","a","a","b","c","c","a","b","b","c","a","b","b","c","c","c","c","c","b"
"214","a","a","a","a","b","a","a","a","a","b","c","a","a","b","c","a","b","a","c"
"215","b","b","c","a","a","a","a","a","b","c","a","b","a","b","a","c","c","c","c"
"216","c","b","b","c","c","a","a","c","b","b","c","c","c","c","b","b","b","b","a"
"217","a","b","b","b","c","c","b","a","b","b","c","b","a","a","a","a","c","c","a"
"218","a","b","b","b","a","a","a","a","a","b","b","c","a","b","a","a","a","c","a"
"219","b","b","b","c","b","b","a","b","a","b","c","c","b","c","a","b","c","b","a"
"220","a","a","c","b","b","c","a","b","a","b","a","b","a","a","b","a","b","b","b"
"221","b","c","c","c","b","c","a","b","b","c","b","c","b","b","c","a","c","c","a"
"222","c","b","c","a","a","b","b","a","a","b","c","c","b","a","a","a","a","b","a"
"223","b","c","c","c","a","a","a","a","b","a","c","b","a","a","a","a","a","c","a"
"224","b","b","c","b","a","a","a","b","a","b","c","c","c","a","a","a","c","a","a"
"225","b","b","a","c","b","b","b","c","c","b","a","c","c","b","a","a","a","a","a"
"226","a","c","b","a","a","a","a","a","b","b","b","c","a","a","a","b","a","c","a"
"227","a","c","a","a","a","c","a","c","a","b","c","a","b","a","a","a","c","a","b"
"228","b","c","b","b","b","c","a","b","a","b","c","c","a","a","a","c","a","c","c"
"229","a","b","a","b","b","b","a","a","c","b","c","a","b","a","a","a","a","a","a"
"230","c","a","c","c","a","b","a","a","c","b","c","c","b","a","a","a","b","b","c"
"231","a","b","b","b","c","c","a","c","b","c","a","b","a","a","c","a","b","b","a"
"232","b","b","b","c","c","a","b","a","c","b","c","a","b","a","a","a","c","c","a"
"233","b","a","b","c","b","a","a","b","a","c","a","b","b","c","a","b","a","b","b"
"234","b","b","b","b","a","c","a","a","c","b","c","a","b","a","a","a","c","c","a"
"235","b","b","a","b","a","b","a","a","b","b","c","b","a","a","a","a","c","a","b"
"236","c","b","a","b","a","c","a","a","b","b","b","c","a","a","a","b","a","a","a"
"237","b","c","c","b","c","c","a","c","b","a","b","c","b","c","a","a","a","a","a"
"238","b","b","b","c","b","c","a","b","b","b","c","b","a","a","a","c","b","b","a"
"239","b","a","c","c","a","b","a","a","b","b","c","c","b","a","a","a","a","b","b"
"240","c","b","b","b","c","a","b","a","b","a","c","a","b","c","a","c","c","c","a"
"241","b","a","b","b","b","b","a","b","c","b","a","b","b","a","a","c","a","c","a"
"242","a","b","a","c","c","a","a","a","b","c","a","c","c","c","c","a","b","a","c"
"243","b","b","b","c","b","b","a","a","a","b","c","a","b","c","a","b","a","a","a"
"244","b","c","c","c","c","b","a","c","a","b","c","b","c","b","a","a","a","b","c"
"245","b","b","b","b","a","c","a","c","c","b","c","b","b","a","a","a","a","c","b"
"246","b","a","c","c","a","a","a","a","c","b","c","b","a","a","c","a","c","b","b"
"247","c","c","c","a","b","a","a","a","c","b","b","c","c","c","a","c","a","a","a"
"248","a","b","a","b","c","a","a","c","c","b","b","b","a","a","c","c","a","a","a"
"249","c","b","c","a","a","a","a","a","a","b","c","c","c","a","a","a","c","c","a"
"250","c","b","b","a","a","a","b","b","c","b","c","b","a","a","b","b","a","b","a"
"251","c","b","b","a","c","a","a","c","b","a","b","a","c","c","c","a","c","a","a"
"252","b","b","b","c","b","b","a","b","a","b","c","b","a","a","c","c","c","c","a"
"253","a","b","b","c","a","a","a","a","a","b","c","c","c","c","a","a","c","c","b"
"254","c","b","b","b","a","c","a","a","c","b","c","b","b","a","c","b","c","c","b"
"255","a","c","b","c","c","a","a","c","b","a","a","b","b","c","a","c","c","c","a"
"256","b","b","b","c","c","a","b","a","b","b","c","b","a","a","a","a","c","a","b"
"257","c","a","c","a","a","b","a","a","a","b","a","a","c","c","a","b","c","b","c"
"258","b","b","c","c","b","b","a","b","c","a","c","b","a","a","a","a","a","b","a"
"259","b","b","b","b","a","a","a","a","b","b","c","c","b","a","b","c","c","c","b"
"260","b","a","a","c","a","a","a","b","c","b","a","a","b","a","b","b","a","a","a"
"261","a","b","a","c","c","b","b","a","b","b","c","b","b","a","b","b","b","b","a"
"262","b","b","c","c","a","b","a","a","c","b","c","a","b","c","a","a","b","b","a"
"263","a","c","c","b","c","c","b","a","b","b","c","c","c","c","a","a","a","b","a"
"264","a","c","a","c","c","c","a","c","a","b","a","b","a","a","a","a","a","a","a"
"265","a","c","b","c","a","c","a","a","c","b","c","a","b","c","a","a","c","c","a"
"266","c","a","c","a","a","a","b","b","a","b","c","b","a","a","a","a","a","c","c"
"267","b","b","b","a","c","b","a","c","b","b","c","b","a","a","a","a","c","c","c"
"268","c","a","b","b","b","a","a","a","b","a","a","b","a","a","c","a","c","c","a"
"269","b","b","a","b","c","c","b","c","a","c","b","c","c","c","a","a","a","b","a"
"270","c","c","b","a","c","a","a","a","b","b","c","c","a","a","b","b","b","c","b"
"271","c","b","c","a","c","a","b","c","b","a","b","c","a","a","a","a","a","c","a"
"272","c","b","b","a","c","a","a","b","b","c","a","b","a","a","a","a","c","c","a"
"273","c","b","c","c","b","a","a","b","a","b","c","b","a","a","a","b","a","c","a"
"274","c","a","b","a","a","b","a","a","b","b","c","c","b","a","b","b","a","c","b"
"275","b","b","c","b","a","c","a","a","c","b","c","c","c","c","a","b","a","a","a"
"276","b","b","b","c","c","a","a","a","c","b","c","c","a","a","b","c","a","c","b"
"277","a","b","b","c","a","b","b","c","c","a","b","c","a","a","b","a","a","c","a"
"278","b","c","b","b","c","a","a","c","b","c","b","c","a","a","a","c","a","c","a"
"279","c","b","b","a","c","a","a","b","b","b","c","a","b","c","b","a","a","c","a"
"280","b","b","b","c","b","b","a","b","c","c","b","c","a","a","a","a","a","c","a"
"281","c","c","b","c","c","a","b","a","a","c","b","c","b","c","c","a","c","c","b"
"282","c","b","b","b","c","c","a","c","b","b","c","a","b","c","c","c","a","c","a"
"283","a","a","b","c","a","b","a","a","b","c","a","b","a","a","a","a","a","c","c"
"284","c","b","c","b","a","a","a","a","c","a","a","b","c","c","a","a","a","a","a"
"285","b","b","c","a","c","a","a","c","b","b","c","b","a","a","a","a","a","a","a"
"286","b","b","b","b","b","c","a","b","b","b","b","c","c","c","a","a","a","c","a"
"287","a","b","c","b","c","b","a","a","b","a","a","b","a","a","a","b","c","c","a"
"288","c","b","c","b","c","c","a","b","b","b","c","b","a","a","b","c","a","a","a"
"289","a","b","c","b","a","a","a","a","b","b","c","a","b","c","c","a","c","c","a"
"290","b","b","a","b","c","c","a","a","b","a","b","a","c","c","a","a","a","b","a"
"291","a","b","c","b","c","b","a","c","b","b","c","c","b","a","c","a","b","b","c"
"292","c","c","c","a","c","a","a","c","b","b","c","b","a","a","c","a","c","b","a"
"293","c","b","c","b","c","c","c","a","c","c","a","a","b","b","c","a","c","c","a"
"294","b","c","c","b","a","b","a","a","c","c","c","c","c","b","a","a","a","c","a"
"295","b","b","b","c","b","b","a","b","c","b","c","b","a","a","c","b","c","b","a"
"296","b","b","c","c","b","c","a","c","c","c","a","a","a","a","a","c","c","a","a"
"297","b","b","a","b","c","c","c","b","c","b","b","c","c","c","a","b","a","a","a"
"298","b","a","b","b","a","c","a","a","a","b","c","a","b","a","a","a","c","c","b"
"299","a","a","a","b","a","a","a","a","b","b","c","b","b","c","a","a","c","a","b"
"300","c","c","c","a","c","a","a","c","c","a","b","a","c","c","a","a","a","c","a"
"301","a","a","c","b","c","a","a","a","b","b","a","b","b","a","a","c","a","a","a"
"302","b","b","a","b","a","c","a","a","c","b","c","c","b","c","a","a","a","a","a"
"303","b","b","b","b","b","c","a","a","b","b","c","a","c","c","c","a","c","c","a"
"304","b","c","c","c","a","b","a","a","c","b","c","a","b","a","a","a","a","a","c"
"305","a","a","c","c","a","b","a","a","c","c","c","b","a","b","a","a","a","c","c"
"306","a","a","a","c","b","c","c","a","a","b","c","c","c","c","b","c","a","a","a"
"307","b","a","a","c","a","a","a","a","a","c","a","b","a","a","a","a","c","a","b"
"308","a","a","c","b","a","c","a","a","a","c","c","a","a","a","c","a","b","b","c"
"309","c","b","b","a","a","b","a","a","b","b","c","a","b","a","a","a","c","b","b"
"310","a","b","b","b","c","c","a","c","b","b","c","b","a","b","c","c","c","c","a"
"311","b","a","c","c","a","c","b","b","c","a","c","c","b","c","b","c","b","b","a"
"312","a","c","a","a","a","a","a","a","b","b","b","c","a","a","a","a","b","a","c"
"313","b","b","b","a","a","b","a","b","a","b","a","c","a","a","a","a","c","c","b"
"314","a","a","c","b","a","c","b","a","b","b","c","a","b","a","b","b","a","a","a"
"315","b","c","b","b","a","c","a","a","b","b","c","b","a","a","a","a","a","c","a"
"316","a","b","c","c","a","b","a","a","b","b","c","b","b","c","c","c","a","b","a"
"317","c","b","b","a","a","a","a","a","a","b","c","b","a","a","a","a","a","a","a"
"318","b","c","b","b","b","c","a","a","b","b","c","a","b","c","a","a","a","c","a"
"319","c","b","c","b","c","b","b","a","b","b","c","b","a","a","b","a","b","b","a"
"320","a","a","c","b","a","c","a","a","b","b","b","a","c","c","c","a","b","b","c"
"321","a","c","c","b","a","a","a","a","a","b","c","a","b","c","b","b","b","b","c"
"322","b","a","b","c","c","b","c","a","b","a","b","c","a","a","c","c","c","c","b"
"323","b","b","c","c","b","a","a","b","c","a","b","c","b","c","c","b","a","c","a"
"324","b","b","c","b","b","c","a","b","c","b","c","a","b","a","a","a","a","b","a"
"325","a","b","a","a","c","b","a","a","b","b","b","c","a","a","a","b","a","a","a"
"326","a","c","c","b","a","b","a","a","a","b","c","a","b","a","c","b","b","b","b"
"327","a","b","a","b","c","c","b","a","b","b","c","a","a","a","a","c","a","a","a"
"328","c","a","c","a","b","a","a","b","b","b","b","c","b","a","c","c","c","b","b"
"329","b","a","b","b","b","b","a","b","b","b","c","a","a","b","a","b","c","c","b"
"330","c","c","c","a","b","b","c","c","b","b","c","c","b","a","a","a","c","b","a"
"331","b","a","c","a","b","b","a","a","a","a","a","a","c","c","c","a","c","c","b"
