"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"158","b","b","b","c","a","a","a","a","b","b","c","b","a","a","c","c","c","c","a"
"159","a","b","a","b","a","a","a","a","a","b","c","a","b","a","a","a","a","c","a"
"160","c","c","c","b","b","b","a","b","b","a","c","c","a","a","a","b","a","b","a"
"161","b","b","b","b","b","c","b","a","a","b","b","c","a","a","a","c","a","c","a"
"162","b","b","c","b","b","c","a","a","c","b","c","b","a","a","a","a","a","a","a"
"163","a","c","a","b","a","b","b","b","c","a","c","a","a","a","c","c","c","c","a"
"164","c","a","b","b","a","b","b","a","c","b","c","b","a","a","a","b","a","a","a"
"165","b","c","b","c","b","a","c","a","c","a","a","a","a","b","a","a","a","a","a"
"166","a","c","a","a","b","a","b","c","a","b","c","c","a","a","b","b","b","a","c"
"167","b","b","b","c","a","a","c","b","c","b","c","b","c","c","a","a","a","a","a"
"168","b","a","a","c","c","b","a","c","b","c","b","c","a","c","a","a","a","b","c"
"169","b","a","a","b","c","b","a","c","b","b","c","b","c","c","a","c","c","a","b"
"170","a","c","c","c","a","b","a","a","b","b","c","c","b","c","a","a","b","b","a"
"171","b","b","a","b","a","a","a","a","c","b","c","c","c","c","a","a","a","a","b"
"172","b","c","a","b","a","a","a","a","c","b","c","a","c","c","c","c","a","a","c"
"173","c","c","b","c","a","b","b","b","b","b","c","a","b","c","a","c","c","c","a"
"174","b","a","a","c","b","b","a","a","b","a","c","c","c","a","a","a","a","a","a"
"175","a","b","b","c","a","b","a","a","b","c","b","c","a","a","b","b","b","b","c"
"176","a","b","c","b","a","a","a","a","c","b","c","a","c","c","a","c","a","c","a"
"177","b","b","c","b","c","a","a","a","b","b","a","a","b","c","c","c","b","b","c"
"178","b","b","b","c","a","b","a","a","b","a","c","c","c","c","a","c","c","c","a"
"179","c","b","c","b","a","c","a","a","c","b","c","b","a","a","b","a","b","b","c"
"180","c","b","b","b","a","c","a","a","a","b","c","a","b","c","a","a","c","c","c"
"181","a","b","c","b","c","c","a","c","b","b","c","a","c","a","b","a","a","a","a"
"182","b","a","c","b","b","a","b","b","a","b","b","a","b","a","b","a","a","c","a"
"183","b","c","b","c","a","b","a","a","c","a","b","c","b","c","a","a","c","b","a"
"184","b","b","b","c","c","a","b","a","b","b","c","b","a","a","a","a","a","c","a"
"185","c","c","c","a","a","a","b","b","b","c","b","c","b","c","a","a","a","b","a"
"186","b","c","c","a","a","a","a","a","c","b","c","a","b","a","b","c","b","a","b"
"187","a","b","b","a","c","a","a","c","b","b","c","c","b","a","c","c","a","b","a"
"188","b","b","a","b","b","b","a","b","b","b","a","b","a","a","a","a","a","a","a"
"189","b","b","c","b","a","b","a","a","a","c","b","c","b","b","b","c","b","b","c"
"190","c","c","b","b","c","b","b","a","b","c","a","b","a","a","a","a","a","c","a"
"191","b","c","b","b","a","b","a","a","c","a","b","c","c","c","c","a","a","a","a"
"192","b","b","b","b","b","c","b","a","b","b","c","a","b","b","b","a","c","c","a"
"193","a","b","a","b","a","a","a","a","c","b","c","b","a","a","a","c","a","a","a"
"194","c","c","b","b","b","c","a","b","c","a","b","a","c","c","b","a","b","a","b"
"195","b","c","b","b","a","c","b","b","c","b","b","c","a","a","a","a","a","c","a"
"196","c","b","c","b","b","c","a","b","b","b","c","c","b","b","b","b","b","a","a"
"197","b","b","a","b","b","b","a","b","c","b","c","c","a","a","c","a","a","a","a"
"198","a","b","b","b","a","c","a","a","b","b","c","c","b","c","c","c","c","c","a"
"199","b","a","b","a","a","b","b","b","a","b","c","b","c","c","c","a","c","c","a"
"200","b","b","b","c","c","c","a","c","b","b","b","c","a","a","a","b","c","c","b"
"201","a","b","b","c","c","a","b","a","b","c","b","a","c","b","a","b","a","c","a"
"202","c","a","a","c","a","a","a","a","a","b","c","c","b","a","b","b","a","a","a"
"203","a","a","a","c","c","b","c","a","b","b","c","b","b","c","c","a","a","a","b"
"204","c","b","b","b","b","a","a","a","c","b","c","b","b","a","a","a","a","c","a"
"205","a","b","c","b","b","b","a","b","c","b","c","a","b","c","c","a","c","c","a"
"206","b","c","b","b","a","a","a","c","a","b","c","a","b","a","b","b","a","c","a"
"207","b","a","a","b","c","c","a","c","b","b","c","b","a","a","a","a","a","a","a"
"208","a","b","b","b","b","b","a","b","b","b","a","a","b","a","a","a","a","c","a"
"209","a","b","b","a","b","c","a","b","b","b","a","b","a","a","b","c","b","c","a"
"210","b","b","c","b","a","b","a","a","a","a","b","a","c","c","a","a","c","c","a"
"211","a","b","b","b","a","b","b","b","b","a","c","a","b","a","a","a","a","c","a"
"212","b","a","c","b","b","c","a","b","b","a","c","c","a","c","c","c","c","b","b"
"213","b","c","c","b","b","a","b","c","c","c","b","c","a","a","a","a","c","c","a"
"214","a","b","b","c","a","b","a","a","a","b","c","b","a","a","c","c","c","c","a"
"215","c","a","c","a","a","a","a","a","b","b","c","c","c","b","b","a","b","b","a"
"216","a","a","b","c","c","c","a","c","b","b","c","a","c","c","a","b","a","c","a"
"217","b","a","a","c","c","a","b","a","b","a","a","b","b","b","c","a","a","c","c"
"218","b","b","c","b","c","c","a","c","b","b","c","a","b","a","a","a","a","c","a"
"219","c","b","c","a","a","c","a","a","c","b","c","a","b","a","a","a","a","a","a"
"220","c","b","b","b","b","b","c","a","b","b","a","b","b","a","a","a","a","c","a"
"221","a","c","c","b","b","a","a","b","a","b","c","c","b","a","c","a","c","b","a"
"222","b","b","b","b","a","b","a","b","c","b","b","c","b","c","a","a","a","c","a"
"223","c","b","b","a","c","a","a","c","b","b","c","c","c","c","b","b","a","a","a"
"224","b","b","b","a","a","b","a","a","a","b","c","c","c","c","a","a","a","c","a"
"225","b","a","b","c","c","b","a","a","b","b","c","c","c","c","a","a","a","c","a"
"226","c","b","c","c","c","b","a","c","b","a","c","c","c","c","b","b","b","b","c"
"227","b","a","c","c","c","b","a","c","b","a","c","a","b","a","a","c","a","a","a"
"228","b","b","b","c","a","b","a","a","a","a","b","c","b","c","a","a","b","b","c"
"229","c","c","c","c","a","b","a","a","c","b","c","b","a","a","a","a","a","a","a"
"230","a","b","a","a","a","a","b","c","a","b","b","c","a","a","c","a","a","a","a"
"231","a","a","a","b","a","c","a","a","c","b","c","a","b","c","c","c","a","a","a"
"232","c","b","b","b","c","c","a","c","b","b","a","b","a","a","c","c","c","c","a"
"233","a","b","b","b","b","c","a","b","c","b","c","a","b","a","c","a","c","b","a"
"234","a","a","c","b","b","c","a","b","b","b","c","c","b","c","c","c","c","c","c"
"235","c","c","b","b","a","b","a","a","a","b","c","a","b","a","a","a","a","c","a"
"236","b","b","b","b","c","c","a","c","b","b","a","b","a","b","a","a","a","c","a"
"237","c","b","c","b","c","b","a","c","b","b","c","b","b","c","c","a","b","b","c"
"238","b","b","a","b","b","c","a","b","a","c","b","b","a","a","a","a","a","a","a"
"239","a","a","c","b","c","b","a","c","c","b","c","a","b","c","a","a","a","a","a"
"240","a","a","b","b","a","b","a","a","b","c","a","c","a","a","b","b","a","c","a"
"241","c","c","b","a","a","b","a","a","b","c","c","b","c","b","a","a","a","c","a"
"242","a","b","b","c","b","a","a","b","c","b","a","a","b","b","a","a","b","b","a"
"243","a","c","b","b","a","c","a","a","a","a","b","c","c","c","c","a","c","c","a"
"244","a","b","b","b","a","b","a","a","b","b","c","a","b","c","c","c","a","c","a"
"245","c","a","b","a","c","c","b","a","b","b","b","c","a","a","c","c","a","c","a"
"246","a","b","a","c","c","c","b","a","b","b","b","c","a","a","c","c","b","a","b"
"247","b","b","b","b","b","a","a","b","c","a","b","c","a","c","b","a","a","c","a"
"248","b","b","b","b","b","a","a","b","c","b","c","b","a","a","c","a","c","c","a"
"249","a","b","c","b","a","c","b","b","b","b","c","c","b","a","b","c","a","c","a"
"250","c","c","b","a","c","a","a","c","b","b","c","b","c","b","a","c","c","c","a"
"251","c","b","c","b","a","c","a","a","a","c","c","a","b","c","a","c","c","c","a"
"252","a","c","c","b","c","a","a","b","b","b","c","a","b","a","c","a","a","c","a"
"253","c","b","c","b","b","b","b","c","c","b","c","a","a","a","a","a","a","a","a"
"254","a","b","a","c","a","a","a","a","b","b","c","a","b","a","c","c","c","a","b"
"255","b","b","c","b","a","c","a","a","a","c","b","a","c","c","a","c","a","c","a"
"256","b","b","b","c","a","b","a","a","a","c","a","b","b","c","a","b","c","c","c"
"257","b","a","a","c","a","b","a","a","a","b","c","c","a","a","c","c","b","a","b"
"258","c","a","b","a","a","a","a","a","b","b","c","b","a","a","a","b","b","c","c"
"259","a","b","b","c","b","c","a","a","c","b","c","c","a","a","a","a","b","c","c"
"260","a","c","a","a","a","a","a","a","b","b","c","c","c","c","a","b","c","c","a"
"261","b","a","c","a","c","a","a","c","b","b","c","b","a","a","a","b","c","c","b"
"262","a","c","b","a","a","b","a","b","c","c","c","b","a","a","a","a","c","c","b"
"263","a","a","a","a","c","a","a","c","c","b","c","a","c","c","a","a","c","a","b"
"264","b","b","a","b","a","a","a","a","c","c","b","b","a","a","c","c","a","b","a"
"265","b","c","b","b","b","c","a","b","b","a","c","a","b","c","a","a","c","a","a"
"266","a","a","a","a","b","c","a","b","c","b","c","b","a","a","b","b","b","b","b"
"267","c","b","b","c","c","c","b","b","b","c","c","a","b","c","a","a","a","b","a"
"268","c","c","a","c","b","b","a","a","a","a","b","a","c","c","c","c","c","c","a"
"269","b","b","b","b","a","b","a","a","a","c","b","c","c","c","c","a","a","a","a"
"270","c","b","b","b","c","c","c","a","c","a","b","c","c","c","a","a","a","c","a"
"271","c","b","c","a","b","a","a","c","c","b","c","a","b","a","c","c","c","c","a"
"272","b","b","b","b","a","b","c","a","b","b","b","c","a","a","c","a","c","c","a"
"273","a","b","c","b","b","c","a","a","c","b","c","b","b","a","b","b","b","c","a"
"274","b","a","b","b","b","a","a","b","a","b","c","a","b","a","a","a","c","b","b"
"275","b","b","b","b","c","b","a","c","b","c","b","c","c","c","a","c","c","b","a"
"276","a","c","c","b","c","b","b","a","b","c","c","a","c","c","a","a","a","c","c"
"277","c","b","b","c","c","a","b","a","a","b","c","c","c","b","a","c","a","a","b"
"278","b","c","a","c","a","a","a","a","b","a","c","a","c","a","c","a","b","b","b"
"279","c","b","b","b","b","c","a","b","c","b","c","a","b","c","c","b","a","a","a"
"280","a","a","c","c","a","a","a","a","b","b","c","a","c","c","b","b","c","c","b"
"281","a","a","a","a","a","a","a","a","a","b","a","b","a","b","a","a","a","a","a"
"282","c","b","b","b","a","c","a","a","a","b","a","b","a","a","b","b","c","c","b"
"283","c","b","b","a","b","c","c","c","b","b","b","c","b","a","b","a","a","a","a"
"284","b","a","a","b","a","b","b","c","b","a","b","a","c","c","c","a","c","b","b"
"285","a","c","c","b","b","c","a","c","b","b","c","b","a","a","a","c","c","b","a"
"286","c","b","c","a","c","a","b","a","b","b","c","a","b","a","a","a","c","a","b"
"287","c","a","b","a","b","a","a","a","b","c","b","c","a","c","c","a","c","c","b"
"288","a","c","b","c","b","a","a","b","b","b","c","a","b","a","a","a","c","c","a"
"289","b","c","b","a","c","a","b","a","b","b","c","a","b","a","b","b","b","b","b"
"290","a","c","b","a","a","a","a","a","a","c","b","b","a","c","a","a","a","a","b"
"291","a","b","b","b","a","a","a","a","a","c","b","a","c","c","c","c","b","c","a"
"292","b","b","c","b","a","b","a","a","b","b","c","a","a","a","a","a","c","c","b"
"293","a","c","b","b","c","c","b","a","b","c","c","c","b","c","a","a","a","a","a"
"294","c","c","c","b","a","c","a","a","a","b","c","c","c","c","a","a","a","a","b"
"295","b","a","c","b","a","c","a","a","b","a","b","c","a","a","a","a","a","c","a"
"296","a","b","a","a","b","a","a","b","c","b","c","a","b","a","c","c","a","a","a"
"297","a","a","a","a","c","b","c","a","a","c","c","b","a","a","b","b","a","c","b"
"298","a","b","b","c","a","b","a","a","b","b","c","a","c","c","a","b","a","c","a"
"299","a","b","a","b","c","a","a","c","b","b","b","b","a","a","c","c","b","a","c"
"300","a","a","c","b","a","b","a","a","a","b","c","a","b","a","c","c","c","c","a"
"301","b","b","b","a","a","c","a","a","a","b","c","a","b","c","c","c","b","a","a"
"302","b","a","c","b","a","b","b","b","b","b","c","b","a","a","a","a","a","b","a"
"303","b","b","a","b","a","b","a","b","a","c","a","b","a","c","a","b","a","b","a"
"304","c","b","b","b","c","a","a","c","b","a","a","b","b","c","c","c","c","a","c"
"305","b","b","b","a","a","b","a","a","b","c","b","c","a","c","a","a","c","a","a"
"306","a","c","b","b","c","a","b","a","b","c","b","c","a","a","a","a","c","b","a"
"307","b","b","b","b","c","c","a","c","a","a","b","a","c","b","b","a","a","c","a"
"308","b","c","c","b","c","b","a","c","b","b","c","b","a","a","b","a","b","b","b"
"309","a","b","b","c","c","b","a","a","b","c","c","b","a","a","c","c","a","b","a"
"310","c","b","b","a","a","b","a","a","b","b","a","a","b","a","c","c","c","a","a"
"311","b","c","c","c","b","b","a","b","a","b","c","a","b","a","a","a","c","c","a"
"312","a","b","c","b","a","c","b","b","c","b","c","b","c","c","a","a","b","b","a"
"313","c","b","b","b","c","b","b","a","b","c","c","b","a","a","a","c","a","c","a"
"314","b","b","b","b","a","c","a","a","a","c","c","b","a","a","c","c","c","b","a"
"315","c","b","b","b","b","c","b","a","b","b","c","a","b","a","a","c","c","c","a"
"316","a","c","b","c","b","c","a","b","b","c","a","b","b","c","a","a","a","c","a"
"317","b","b","b","b","c","c","a","c","b","b","c","a","b","a","a","a","a","c","a"
"318","a","a","b","b","c","a","b","a","a","b","b","c","b","c","a","c","c","c","c"
"319","a","b","a","a","a","b","a","a","c","c","b","c","c","b","c","a","c","c","c"
"320","a","a","c","a","c","b","a","a","b","b","c","c","b","a","a","a","a","c","a"
"321","b","b","b","c","c","b","c","a","b","b","c","c","c","c","c","a","c","c","a"
"322","b","c","b","b","b","c","a","b","c","b","b","c","b","a","a","a","a","c","a"
"323","b","a","b","c","a","a","a","a","a","b","c","b","a","a","b","b","b","b","c"
"324","c","b","b","a","c","a","a","c","b","b","b","c","c","c","b","a","c","c","a"
"325","c","b","b","b","c","c","a","c","b","c","b","c","a","a","c","b","c","c","b"
"326","a","c","c","b","b","c","a","b","b","a","b","c","c","c","a","c","a","c","a"
"327","a","c","a","b","c","c","a","c","b","b","c","c","c","a","c","c","c","a","b"
"328","b","a","c","c","a","b","a","a","a","b","c","a","c","a","a","b","a","b","a"
"329","b","a","c","c","c","b","a","c","b","b","c","a","b","a","a","b","a","a","c"
"330","c","c","c","a","a","a","a","a","a","b","a","b","b","b","c","c","c","c","a"
"331","b","c","a","c","c","a","b","a","b","b","c","c","c","c","a","a","a","a","a"
