"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"44","a","b","a","b","a","b","b","a","a","c","a","c","c","b","a","c","a","b","a"
"45","a","c","c","c","b","a","a","b","b","b","c","c","b","a","c","a","c","c","a"
"46","c","b","b","b","a","b","a","a","a","b","c","a","b","a","a","a","a","c","a"
"47","a","b","a","b","a","b","c","a","a","b","c","a","c","c","a","a","a","a","a"
"48","a","a","b","b","a","c","a","a","a","b","c","b","a","a","c","a","c","a","a"
"49","a","c","a","a","a","b","a","a","c","b","b","c","b","a","a","a","a","a","a"
"50","b","a","a","b","b","b","a","b","c","b","b","a","b","a","a","a","c","a","b"
"51","a","b","b","b","a","b","a","a","a","c","b","c","a","a","c","c","c","c","b"
"52","c","b","b","a","a","a","a","a","b","c","c","c","c","b","b","a","c","a","a"
"53","a","a","a","b","b","b","a","b","b","a","b","b","a","a","b","c","b","c","c"
"54","c","b","b","a","a","c","a","a","b","b","b","c","c","b","a","a","a","c","a"
"55","c","b","c","c","c","b","a","c","b","b","c","b","a","a","a","c","a","a","a"
"56","b","c","b","a","a","a","b","c","b","c","a","b","a","a","a","b","a","c","a"
"57","a","a","b","b","c","b","a","c","b","b","c","c","a","a","c","a","b","b","c"
"58","a","b","b","c","a","a","a","a","c","b","b","c","a","a","a","a","a","a","a"
"59","c","a","c","a","a","c","a","a","a","b","c","b","a","a","a","a","a","b","b"
"60","c","a","a","b","c","b","a","a","b","a","b","c","a","a","c","c","c","c","a"
"61","c","a","b","a","a","b","a","a","b","b","c","a","b","c","c","c","c","b","a"
"62","c","b","b","a","c","a","a","c","b","b","c","a","b","c","a","a","a","a","a"
"63","b","a","c","b","c","b","a","a","b","b","a","b","b","a","a","a","a","b","a"
"64","b","a","c","b","c","c","a","b","b","b","c","a","b","a","a","a","c","c","b"
"65","b","b","c","b","a","c","a","a","b","b","b","c","b","c","b","a","a","a","a"
"66","b","b","c","b","c","b","a","c","b","a","c","a","b","c","a","a","a","b","a"
"67","c","b","a","b","b","c","a","b","b","b","c","b","a","a","b","c","b","a","a"
"68","c","a","b","a","a","a","a","a","c","a","c","c","b","c","c","c","c","b","b"
"69","b","a","b","b","c","c","a","a","b","a","b","a","c","c","a","a","a","c","a"
"70","c","c","c","a","b","a","a","a","a","c","b","c","a","a","a","b","a","b","a"
"71","a","b","b","a","a","a","b","b","b","b","c","b","a","a","a","a","a","c","a"
"72","c","a","b","b","a","c","a","a","c","c","a","b","c","b","a","a","c","c","b"
"73","c","a","c","b","c","a","c","c","b","b","c","c","a","a","c","a","c","c","c"
"74","b","b","a","b","b","c","a","a","a","b","c","a","b","b","c","c","a","a","a"
"75","a","b","c","c","a","a","a","a","a","b","c","a","a","a","a","a","c","c","a"
"76","b","b","b","b","a","c","a","a","b","a","c","b","a","a","c","a","c","b","b"
"77","b","c","b","b","a","a","a","a","a","b","c","b","a","a","a","c","a","c","a"
"78","b","a","c","b","a","c","a","c","c","b","c","c","c","c","b","b","a","a","b"
"79","b","b","b","b","a","c","a","a","b","a","c","a","c","c","a","a","a","b","a"
"80","a","b","a","b","a","c","a","a","c","c","b","c","c","b","a","a","a","a","a"
"81","a","b","a","b","a","b","a","a","c","b","c","b","a","b","b","a","a","a","a"
"82","b","b","b","a","c","c","a","a","b","c","b","a","c","c","c","c","b","a","a"
"83","b","c","c","c","a","b","a","a","a","a","b","a","a","a","b","b","a","a","a"
"84","b","b","a","b","c","a","a","c","b","c","b","b","a","a","a","c","a","b","a"
"85","a","a","b","b","c","c","a","a","b","b","c","a","c","c","a","a","c","c","b"
"86","c","c","a","b","c","c","b","a","b","b","c","b","a","a","a","a","c","a","a"
"87","c","a","c","a","a","a","a","a","c","b","c","a","c","c","a","a","b","b","c"
"88","b","c","c","b","c","c","a","b","b","b","c","c","c","a","a","b","a","a","c"
"89","a","c","a","c","b","b","a","b","c","b","c","b","c","c","b","b","b","b","c"
"90","b","b","b","b","a","b","b","b","c","b","c","a","c","a","a","a","a","c","b"
"91","a","c","a","b","c","c","a","c","b","b","c","a","b","c","a","a","a","a","a"
"92","a","a","b","c","c","a","a","c","a","b","c","a","b","b","a","a","a","c","a"
"93","a","b","c","b","a","c","a","a","b","a","c","a","b","a","a","c","b","b","c"
"94","b","c","b","a","a","b","a","a","b","b","c","c","b","a","a","a","a","c","a"
"95","c","c","b","b","c","c","a","c","c","b","c","c","a","a","c","a","a","a","a"
"96","c","b","c","b","b","c","a","a","b","b","c","a","b","a","b","b","b","c","a"
"97","a","b","a","a","a","c","a","a","c","b","c","c","b","c","a","a","c","b","a"
"98","a","c","a","b","a","c","a","a","a","b","a","a","a","a","a","b","a","a","a"
"99","b","b","b","b","c","c","a","b","b","b","b","c","b","a","a","a","a","c","a"
"100","b","c","a","b","c","b","a","b","b","b","c","c","a","a","a","a","c","c","b"
"101","a","b","b","c","a","a","a","a","a","b","c","b","b","a","a","a","c","c","b"
"102","b","b","c","c","a","c","a","c","b","b","b","c","a","a","b","a","b","b","a"
"103","a","a","c","c","a","b","c","a","a","b","c","c","c","a","a","c","a","c","a"
"104","b","a","c","b","c","c","a","c","b","a","b","c","c","c","c","c","a","c","a"
"105","b","c","a","b","a","a","a","a","a","b","a","c","c","c","c","c","c","b","a"
"106","a","a","b","c","b","a","a","b","b","b","b","a","c","b","a","a","a","c","a"
"107","b","c","a","c","a","b","a","a","c","b","c","a","b","c","a","c","a","a","a"
"108","b","a","c","b","b","c","a","a","b","a","b","c","a","a","b","b","b","c","c"
"109","b","b","a","b","a","c","a","a","b","c","a","b","a","a","b","b","b","b","c"
"110","c","c","c","c","b","a","a","c","c","c","b","c","a","b","a","a","a","c","a"
"111","b","a","a","b","c","c","a","c","b","b","c","a","b","a","a","b","a","a","c"
"112","a","a","c","b","a","c","a","a","b","b","c","c","c","c","a","c","c","b","a"
"113","b","b","c","b","a","c","a","a","c","b","c","c","a","a","a","a","a","a","a"
"114","b","a","c","b","a","c","b","b","b","b","c","a","a","a","a","a","a","b","a"
"115","a","a","a","b","a","c","a","a","b","b","a","a","b","a","a","b","c","a","a"
"116","a","b","a","b","a","c","a","a","c","b","c","b","b","a","b","a","c","b","b"
"117","b","c","b","c","b","b","a","b","c","a","b","c","a","b","a","a","a","a","a"
"118","a","b","c","b","a","c","a","a","b","b","c","b","b","a","a","b","a","c","a"
"119","c","b","b","b","a","c","a","a","a","b","c","a","b","a","a","a","a","b","a"
"120","a","c","c","c","c","b","b","a","b","c","a","b","c","c","b","b","b","b","c"
"121","b","c","a","c","c","c","b","a","b","a","a","b","a","c","a","b","b","a","c"
"122","a","c","a","c","c","b","a","c","b","b","b","c","a","a","a","a","a","a","a"
"123","b","b","b","a","a","b","a","a","b","b","c","a","a","a","c","a","c","c","c"
"124","c","b","b","a","b","b","a","c","c","c","b","a","c","b","a","b","c","c","a"
"125","a","b","c","b","b","b","a","b","b","b","c","b","a","a","a","a","c","c","a"
"126","c","b","b","b","c","b","b","a","b","c","c","a","b","a","a","a","a","c","a"
"127","c","c","c","b","a","c","a","a","c","c","b","c","a","b","a","a","c","c","a"
"128","b","b","b","c","a","a","a","a","b","a","b","c","a","a","c","c","c","c","a"
"129","b","c","c","c","c","b","a","c","b","b","b","c","a","a","a","a","c","c","a"
"130","c","b","b","b","a","c","a","a","a","c","a","b","a","c","a","a","a","c","a"
"131","b","b","b","c","c","a","a","a","a","a","c","a","b","c","c","c","c","c","a"
"132","a","b","a","a","a","a","c","a","c","b","c","a","c","b","a","a","a","a","b"
"133","b","c","b","b","b","a","a","b","a","c","b","c","a","a","b","c","a","b","c"
"134","b","c","c","b","a","c","b","b","b","b","b","a","c","c","c","c","c","b","a"
"135","b","a","b","b","a","b","b","b","b","b","c","a","b","a","a","a","a","a","b"
"136","a","b","c","c","c","a","a","c","b","a","c","b","a","a","b","a","b","b","c"
"137","c","c","c","a","a","c","a","a","c","a","b","a","c","c","c","a","c","c","a"
"138","a","b","a","a","c","c","a","c","b","b","c","b","a","a","a","a","a","a","a"
"139","b","b","c","c","a","b","b","b","c","b","b","a","b","c","b","b","b","c","a"
"140","c","c","b","b","c","c","a","a","c","b","c","a","b","a","a","c","a","a","a"
"141","c","b","c","c","b","b","a","c","a","b","c","b","a","a","a","a","b","b","a"
"142","b","b","a","b","a","b","b","c","b","b","c","c","c","c","c","a","c","a","b"
"143","b","c","c","b","a","c","b","b","b","a","b","c","a","b","c","a","c","c","a"
"144","a","c","b","b","a","c","b","b","c","b","c","b","a","b","a","a","c","c","a"
"145","a","a","b","c","c","b","c","a","b","b","c","a","b","c","a","c","b","c","c"
"146","c","a","c","a","b","a","a","b","b","b","c","c","b","c","c","a","b","a","c"
"147","a","b","b","b","a","a","a","a","a","b","c","b","a","a","c","c","c","c","a"
"148","b","b","a","b","c","a","a","c","a","b","b","c","a","a","b","a","a","a","a"
"149","b","b","c","c","b","b","a","b","c","b","c","a","b","a","c","a","b","b","b"
"150","c","a","c","b","c","a","a","c","b","a","c","c","c","c","a","c","a","c","a"
"151","a","a","b","c","a","b","a","a","b","a","a","b","a","b","a","a","c","c","b"
"152","b","b","b","b","a","c","a","a","b","c","b","a","a","a","b","b","a","c","a"
"153","a","b","b","b","b","a","a","b","c","b","c","b","a","a","b","c","c","c","a"
"154","b","b","c","c","c","a","a","c","b","b","c","c","c","c","a","a","c","c","b"
"155","b","c","b","b","a","c","b","b","c","b","c","a","b","a","a","a","c","c","a"
"156","a","b","a","b","a","a","a","a","c","b","c","b","a","b","a","c","a","a","a"
"157","b","a","c","c","a","b","a","a","c","b","a","b","a","c","c","a","c","b","b"
"158","c","c","c","b","a","b","a","a","a","b","c","a","b","b","a","a","c","c","a"
"159","a","b","c","b","a","c","a","a","a","a","b","a","c","c","c","c","a","c","a"
"160","c","c","c","b","a","c","a","a","c","a","b","a","c","c","a","c","a","c","a"
"161","b","a","c","c","c","c","b","a","b","b","c","a","a","a","a","a","c","c","b"
"162","a","a","c","a","b","a","c","a","c","a","c","b","a","a","a","c","a","c","a"
"163","b","b","c","b","b","c","b","a","b","b","c","b","a","a","c","a","a","b","a"
"164","a","c","c","b","a","c","a","a","b","b","c","a","b","a","c","c","b","b","c"
"165","c","a","a","b","c","c","a","a","b","b","b","c","a","a","c","c","c","a","a"
"166","b","c","a","c","c","c","b","c","c","c","a","b","a","a","b","a","a","a","a"
"167","c","c","c","b","c","b","b","a","b","a","c","c","c","c","a","a","b","b","b"
"168","a","a","a","a","c","b","a","c","b","b","c","b","a","a","c","a","c","c","b"
"169","b","b","c","b","c","a","a","a","b","b","a","b","a","a","a","c","a","c","a"
"170","b","c","a","c","a","b","a","a","b","b","c","b","a","a","a","a","a","c","a"
"171","b","b","c","a","b","b","a","a","c","a","c","b","a","a","c","a","c","b","c"
"172","b","b","b","c","b","b","a","b","b","b","b","c","c","b","c","c","a","c","b"
"173","c","c","b","b","a","c","a","b","b","b","c","c","b","a","a","a","c","c","a"
"174","c","b","c","b","a","b","a","a","a","b","a","a","c","c","a","a","b","b","c"
"175","b","b","b","b","b","c","a","b","a","b","c","b","a","a","b","c","b","c","a"
"176","a","b","a","b","a","c","a","a","c","a","c","b","a","a","a","a","c","c","a"
"177","a","c","b","c","a","b","a","a","b","c","b","c","a","a","a","b","c","c","a"
"178","c","a","b","a","b","c","a","b","a","b","c","c","c","b","c","c","c","b","b"
"179","a","c","a","b","c","c","a","a","b","b","c","a","b","a","a","a","a","a","c"
"180","c","c","b","b","a","a","a","a","a","b","c","c","b","c","a","a","a","c","a"
"181","b","c","b","a","a","a","a","a","b","b","c","b","b","a","a","a","a","c","c"
"182","a","b","b","b","c","c","a","c","b","b","c","b","b","a","c","c","a","b","a"
"183","b","a","a","a","b","c","a","b","c","a","b","c","a","b","c","c","a","c","a"
"184","a","a","b","b","a","b","a","a","a","b","c","a","a","a","c","c","c","c","c"
"185","b","b","a","b","c","b","b","a","b","c","b","b","a","a","b","b","b","b","c"
"186","b","b","b","b","a","b","a","a","c","b","c","a","a","a","a","a","b","a","a"
"187","b","c","b","c","c","a","b","a","b","b","c","b","c","c","a","a","a","c","a"
"188","b","c","c","b","a","c","b","a","c","b","c","a","c","c","a","a","a","c","a"
"189","c","b","a","a","b","a","a","b","c","b","a","b","a","a","a","a","a","a","a"
"190","a","a","b","c","c","a","b","a","c","b","b","c","a","a","a","a","a","c","b"
"191","b","b","a","b","a","c","a","a","b","c","b","b","a","a","a","a","a","b","a"
"192","b","a","b","b","b","a","a","b","a","b","c","b","a","a","c","c","a","a","a"
"193","b","b","b","b","b","a","a","b","a","a","b","c","a","c","b","c","b","b","c"
"194","c","b","c","a","c","a","b","b","b","a","b","c","b","c","b","b","a","c","a"
"195","c","b","c","a","b","a","a","b","b","a","a","b","a","a","b","b","b","b","c"
"196","c","a","c","a","c","b","a","c","b","b","c","b","a","a","b","b","a","a","a"
"197","a","c","a","b","c","c","a","a","b","b","c","b","b","a","c","c","c","a","a"
"198","a","b","a","b","c","b","a","a","c","c","c","a","c","c","a","b","a","a","a"
"199","a","a","a","a","c","c","a","a","c","c","b","c","a","a","c","c","a","a","a"
"200","a","a","a","b","a","c","a","a","c","c","a","b","a","a","b","b","b","b","a"
"201","c","c","c","a","a","b","a","a","a","c","b","c","a","a","a","a","a","c","c"
"202","c","a","c","b","a","b","a","a","b","b","b","c","c","b","a","a","c","b","b"
"203","c","c","b","a","a","a","b","c","c","c","a","c","b","c","c","c","b","b","c"
"204","b","c","b","b","c","c","c","a","c","b","c","a","b","a","c","c","c","c","a"
"205","c","a","c","a","a","b","a","a","b","c","b","c","b","b","c","c","c","c","b"
"206","b","b","a","a","c","b","a","a","b","b","c","c","a","a","c","a","c","a","a"
"207","a","a","a","b","c","c","a","c","b","a","b","c","a","a","c","b","c","c","b"
"208","b","a","a","b","a","c","a","a","c","b","b","c","b","c","a","a","a","a","a"
"209","b","b","a","b","a","c","a","a","c","b","a","a","c","c","c","a","a","a","a"
"210","c","b","b","a","c","a","a","c","b","b","b","c","a","a","a","c","a","a","a"
"211","b","c","b","a","a","a","a","a","c","c","c","a","b","c","a","a","c","b","a"
"212","a","b","c","b","a","c","a","a","c","b","b","c","a","a","b","a","b","b","a"
"213","a","b","a","b","a","c","a","a","b","b","c","a","c","c","a","a","a","a","a"
"214","a","b","a","c","b","a","a","b","b","a","c","a","a","c","a","a","a","c","a"
"215","c","c","b","b","a","b","a","a","a","c","b","c","c","c","a","a","a","a","b"
"216","b","b","c","c","c","a","a","c","b","b","b","c","c","c","b","b","b","b","c"
"217","b","b","a","b","c","a","a","c","c","a","c","a","b","c","b","a","c","a","a"
"218","b","b","b","b","a","a","a","a","c","c","a","b","a","a","a","a","a","b","a"
"219","b","a","a","b","a","c","a","a","b","b","c","c","b","c","a","c","a","c","a"
"220","c","b","b","b","a","b","c","a","b","b","c","c","c","a","a","c","c","c","a"
"221","b","c","b","c","c","a","a","c","b","c","b","c","a","a","c","a","c","b","a"
"222","b","b","a","c","a","b","b","a","c","c","c","b","a","a","a","a","a","c","a"
"223","b","c","c","a","c","a","c","a","b","b","c","a","c","c","a","c","c","b","a"
"224","a","a","a","a","c","a","c","a","b","b","c","c","b","a","b","a","a","a","a"
"225","a","c","b","a","a","a","a","a","b","a","a","b","a","a","a","a","c","c","c"
"226","c","c","b","b","b","c","a","b","b","b","c","b","c","a","c","c","a","b","a"
"227","a","b","a","b","c","a","a","b","b","b","c","b","a","a","c","c","c","a","a"
"228","c","a","b","b","b","c","a","b","b","b","a","b","c","c","a","a","c","c","b"
"229","a","c","b","c","a","a","a","c","b","b","a","b","a","a","a","a","c","c","a"
"230","a","b","a","b","b","c","b","c","b","c","a","b","a","a","c","c","c","c","a"
"231","a","a","a","c","b","b","a","c","a","b","c","b","a","a","b","b","b","a","a"
"232","b","c","c","b","a","c","a","a","a","b","b","a","c","a","b","c","a","a","a"
"233","c","b","b","a","b","a","a","b","c","b","b","a","b","a","b","b","b","b","c"
"234","a","a","a","b","a","c","a","a","a","b","c","a","a","a","c","c","c","c","b"
"235","c","c","c","a","c","c","b","a","b","b","a","b","a","a","b","a","b","b","b"
"236","c","c","c","b","a","b","a","a","a","a","a","a","a","a","c","a","b","b","b"
"237","b","a","a","a","a","b","c","b","c","b","c","a","b","c","b","a","a","a","a"
"238","b","c","a","b","b","a","a","b","b","c","c","c","c","b","c","a","c","b","a"
"239","a","c","c","c","b","a","a","b","a","b","c","a","b","a","a","a","a","a","b"
"240","c","b","b","a","a","b","b","a","a","c","c","a","b","b","a","b","a","c","a"
"241","c","c","c","b","a","b","b","a","b","c","a","b","a","c","b","c","b","c","a"
"242","b","c","a","c","c","c","b","c","b","b","b","c","a","a","a","a","c","a","a"
"243","a","a","a","c","a","c","a","c","b","b","b","c","a","a","b","b","a","a","a"
"244","a","b","a","a","a","c","a","a","a","b","b","c","a","a","a","c","a","a","a"
"245","c","a","b","b","b","c","b","c","c","b","c","a","b","c","a","b","a","c","c"
"246","b","b","b","a","c","c","b","a","b","b","b","c","b","a","c","a","a","c","b"
"247","b","c","b","c","a","a","b","b","b","c","c","b","a","c","a","c","b","b","c"
"248","c","c","b","a","c","b","a","c","b","b","c","c","a","a","a","a","a","c","c"
"249","b","b","a","c","b","b","a","a","c","c","c","b","a","a","c","c","c","a","a"
"250","b","a","a","b","c","a","b","a","b","b","c","a","b","a","c","c","c","a","c"
"251","c","b","c","a","b","a","a","b","a","a","c","a","b","a","c","a","a","c","a"
"252","b","a","a","b","a","c","a","a","a","b","c","c","c","c","b","b","a","a","a"
"253","c","a","b","a","a","a","a","a","c","c","b","c","c","c","a","a","a","c","a"
"254","a","a","c","c","c","a","b","a","b","a","a","b","a","a","c","c","c","a","a"
"255","a","b","a","b","c","b","b","a","b","a","c","c","c","c","a","a","c","c","a"
"256","b","b","a","b","a","b","a","a","c","b","c","b","a","a","b","a","a","a","a"
"257","a","a","a","b","a","b","a","a","a","b","c","c","c","c","a","a","a","a","a"
"258","a","c","b","b","a","c","a","a","c","b","c","b","a","a","a","a","a","c","b"
"259","a","c","b","b","a","a","a","c","b","a","c","c","a","a","a","a","c","c","a"
"260","a","b","b","c","a","a","a","a","c","b","b","c","a","a","c","a","c","c","a"
"261","b","b","c","c","a","a","a","a","c","b","c","c","b","b","a","b","c","c","c"
"262","b","b","a","c","a","a","a","a","a","b","c","a","b","a","b","a","b","a","a"
"263","b","b","c","c","b","a","a","b","c","a","c","b","a","a","a","c","c","b","a"
"264","b","a","b","c","a","b","a","a","b","a","b","c","c","c","a","a","a","b","c"
"265","b","c","a","c","a","b","b","b","c","b","c","c","b","c","b","b","a","a","a"
"266","c","c","b","b","b","c","a","b","c","b","c","b","a","a","b","b","b","b","b"
"267","b","b","b","b","a","b","a","a","c","b","c","b","b","a","c","a","c","c","b"
"268","b","b","c","b","b","a","b","c","a","a","c","b","a","a","b","b","b","b","c"
"269","a","a","a","a","c","b","a","b","c","b","c","b","c","c","c","a","a","a","a"
"270","a","b","b","b","c","c","a","c","b","b","c","c","b","c","a","a","c","b","a"
"271","a","b","b","c","c","b","a","c","b","b","b","c","a","c","a","a","a","c","a"
"272","b","b","c","c","c","c","a","c","b","b","c","c","c","c","c","c","c","c","c"
"273","b","b","a","b","c","a","a","c","b","a","b","c","a","a","b","b","b","b","b"
"274","b","c","a","b","c","c","a","c","b","b","c","b","a","a","a","a","a","a","a"
"275","a","b","a","c","b","b","a","b","b","c","b","c","a","a","b","b","b","b","c"
"276","a","c","a","b","a","a","a","a","b","b","c","a","b","a","a","b","a","a","a"
"277","b","b","c","b","a","a","a","a","b","b","c","c","c","c","a","a","a","c","a"
"278","a","b","a","c","a","b","a","a","a","c","b","a","b","c","a","a","a","a","a"
"279","b","c","a","b","a","c","a","a","b","b","c","c","c","c","a","a","a","a","a"
"280","b","a","c","b","a","c","a","a","b","b","a","b","a","a","b","a","a","a","a"
"281","c","b","b","a","c","a","a","c","c","b","c","a","b","a","c","a","c","c","a"
"282","a","a","a","b","a","a","a","b","c","c","b","c","c","c","a","b","b","b","a"
"283","c","b","c","b","a","a","c","a","c","b","c","c","b","c","c","c","c","b","a"
"284","a","a","a","a","a","a","b","b","b","b","b","c","c","c","a","a","a","a","a"
"285","a","a","b","b","a","c","a","a","b","b","c","c","b","a","a","b","a","b","b"
"286","b","b","c","c","a","c","b","b","b","c","a","b","a","a","a","a","a","c","a"
"287","b","a","a","c","a","b","a","a","a","b","c","b","a","a","b","c","a","a","a"
"288","c","b","c","b","b","c","a","b","c","b","c","a","b","a","c","a","b","b","a"
"289","a","c","a","c","a","c","a","c","b","b","c","a","b","a","a","b","a","a","c"
"290","c","b","c","a","a","b","a","a","b","b","c","a","b","a","a","a","a","a","a"
"291","b","c","a","a","c","a","a","c","b","b","c","b","a","a","a","a","a","a","c"
"292","b","a","c","b","c","c","a","c","b","b","a","c","c","a","c","a","b","b","c"
"293","c","c","c","a","a","c","a","a","c","c","a","b","a","a","a","a","a","c","a"
"294","b","c","c","c","a","a","a","a","b","b","c","b","a","a","c","a","c","c","a"
"295","a","b","c","c","c","b","b","a","b","b","c","c","b","c","b","b","b","b","a"
"296","c","c","c","b","a","c","b","b","b","b","c","c","c","b","a","a","c","c","a"
"297","a","b","a","c","c","b","a","c","b","c","a","b","a","c","c","a","b","b","c"
"298","b","b","b","a","a","c","b","b","a","b","c","b","a","a","b","b","c","c","b"
"299","b","b","b","a","c","a","a","a","b","c","b","c","a","c","a","a","b","b","c"
"300","b","b","b","b","a","c","a","a","a","b","c","c","c","c","a","a","c","c","b"
"301","a","b","a","a","a","b","a","a","b","b","a","c","c","c","a","a","a","a","a"
"302","a","a","a","b","a","b","b","c","b","b","b","a","a","a","b","c","b","b","c"
"303","c","b","a","b","a","c","a","a","b","b","b","c","a","a","a","a","a","a","a"
"304","b","a","b","c","a","b","a","a","c","b","c","c","b","a","c","c","c","c","b"
"305","a","c","a","b","b","b","a","b","b","c","a","b","a","a","a","a","b","b","a"
"306","b","b","c","c","a","a","b","b","c","b","c","a","a","a","a","c","c","b","a"
"307","b","a","a","b","a","b","a","c","b","c","a","c","c","c","a","a","a","b","a"
"308","b","a","b","c","a","b","b","b","c","b","c","a","b","c","c","a","b","c","a"
"309","c","b","c","a","b","b","a","b","a","b","c","a","b","a","c","a","c","c","a"
"310","b","c","a","c","c","b","a","c","b","b","c","a","a","a","a","c","a","a","a"
"311","c","c","c","b","a","c","a","c","c","b","c","c","c","b","a","a","a","c","b"
"312","b","a","a","b","a","a","a","b","b","c","b","c","a","c","b","c","b","b","b"
"313","a","b","a","b","a","b","c","a","b","b","c","a","b","a","c","a","a","a","a"
"314","c","a","c","a","a","a","a","a","a","b","c","c","c","c","a","a","a","c","c"
"315","a","b","a","a","c","a","b","a","b","b","c","a","b","c","a","a","a","a","a"
"316","a","c","b","c","a","a","a","a","c","b","c","a","b","b","c","c","c","c","a"
"317","b","b","b","b","c","c","b","a","b","b","c","a","b","a","a","a","a","b","b"
"318","a","a","a","a","c","c","b","a","b","b","c","a","b","c","a","c","a","a","a"
"319","b","c","c","b","a","c","a","a","b","b","c","c","c","a","a","a","a","c","a"
"320","b","c","b","c","a","b","a","a","b","a","a","c","c","c","a","b","a","b","a"
"321","b","b","c","b","a","c","c","a","b","b","c","a","b","a","a","a","b","b","a"
"322","b","a","a","b","a","b","a","a","a","b","c","b","b","c","b","b","a","a","c"
"323","b","c","b","b","b","a","a","c","c","b","c","c","b","c","a","a","a","c","b"
"324","c","b","a","b","a","b","a","a","b","b","c","a","b","a","b","c","a","a","a"
"325","c","b","b","c","b","b","b","a","a","c","b","c","c","c","a","a","a","a","a"
"326","a","a","a","b","c","c","b","a","b","b","c","a","b","a","a","c","a","a","a"
"327","b","c","b","c","a","a","a","a","a","c","b","b","a","a","c","c","c","a","a"
"328","c","c","b","c","c","a","a","b","a","b","c","c","b","a","c","b","c","c","a"
"329","c","a","a","b","b","c","b","c","b","b","c","c","b","c","b","a","a","a","a"
"330","a","a","a","b","b","c","a","b","b","a","c","b","a","a","b","b","c","b","b"
"331","b","c","a","c","b","c","a","a","a","c","a","b","a","c","a","b","a","b","a"
