"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"73","a","c","a","b","a","b","a","a","b","c","c","a","b","c","c","a","c","b","c"
"74","b","b","c","b","b","b","a","a","b","a","b","a","b","c","a","c","a","a","a"
"75","b","b","c","b","a","a","a","a","c","b","c","b","b","a","c","a","b","b","a"
"76","b","c","c","c","b","b","a","b","c","b","c","c","c","a","c","a","b","b","c"
"77","b","b","c","b","c","c","a","c","b","b","c","a","c","c","b","b","b","b","a"
"78","b","b","c","b","b","a","a","b","b","b","c","a","b","c","b","a","b","b","c"
"79","b","c","a","c","c","b","a","c","b","b","b","c","c","c","b","a","a","a","a"
"80","b","b","b","b","a","b","a","a","a","c","b","c","b","b","c","a","b","b","c"
"81","b","b","c","b","c","a","a","a","b","b","c","c","b","c","a","a","a","c","a"
"82","b","a","c","b","a","b","a","a","b","b","c","b","a","a","a","a","c","a","a"
"83","a","b","b","c","a","a","a","a","a","a","b","b","a","a","b","c","b","b","a"
"84","b","b","a","b","a","b","a","a","a","b","c","b","a","a","c","c","a","a","b"
"85","b","b","b","c","c","a","a","c","b","b","c","b","a","a","a","b","a","c","a"
"86","b","c","c","c","a","b","a","a","a","a","c","b","a","a","a","a","c","b","a"
"87","b","b","c","b","b","c","a","a","b","b","c","a","c","c","b","b","b","b","c"
"88","a","a","a","c","b","b","a","a","c","c","c","b","c","c","c","c","b","a","c"
"89","b","c","c","b","a","b","c","a","b","a","c","a","b","c","c","c","c","b","a"
"90","b","a","c","b","a","a","a","a","c","b","b","c","b","c","a","b","b","b","c"
"91","b","a","a","b","b","b","a","b","c","c","a","b","a","a","c","b","b","a","a"
"92","b","c","b","c","c","a","b","a","b","a","c","b","a","a","c","c","c","c","a"
"93","a","c","a","c","c","b","a","c","b","a","c","b","b","a","a","a","a","a","a"
"94","a","a","a","c","a","a","a","a","b","a","c","b","a","a","a","b","c","a","b"
"95","b","b","a","b","b","c","c","a","b","a","a","a","c","c","b","b","a","a","a"
"96","b","a","a","b","c","c","c","a","b","b","c","a","b","a","a","a","c","a","b"
"97","a","c","a","a","c","a","b","a","b","b","c","b","a","a","a","a","a","a","a"
"98","b","b","b","a","c","a","a","c","b","b","c","a","b","c","a","a","a","c","a"
"99","c","b","c","b","a","c","a","a","c","c","b","b","a","a","a","a","a","b","a"
"100","c","a","a","b","c","a","a","c","b","a","c","c","c","c","a","a","a","c","b"
"101","b","b","b","b","c","b","a","c","b","a","c","c","c","b","a","c","c","c","a"
"102","a","b","c","c","a","b","a","a","a","b","c","c","b","c","a","a","a","c","a"
"103","a","b","a","b","c","c","a","c","b","b","c","a","b","c","a","c","a","b","a"
"104","a","b","c","b","a","b","c","a","b","b","b","c","b","a","b","c","b","b","a"
"105","b","b","a","b","b","c","a","b","b","b","c","b","a","a","c","c","c","b","a"
"106","b","c","a","b","c","a","c","a","c","b","c","c","a","a","a","a","b","a","b"
"107","c","b","c","b","c","c","b","a","b","a","b","a","a","a","c","c","c","b","a"
"108","c","c","c","a","c","a","b","a","b","b","c","b","a","a","b","b","b","b","b"
"109","a","c","a","a","a","a","a","a","b","a","b","c","a","a","a","a","c","c","a"
"110","b","a","c","b","a","a","c","b","c","a","b","a","a","c","b","a","a","c","a"
"111","a","c","c","c","c","c","a","c","b","c","b","a","a","a","a","a","a","c","a"
"112","c","c","c","a","c","b","c","c","b","a","b","b","c","c","b","c","b","b","c"
"113","b","b","c","b","b","b","a","a","b","a","c","b","a","a","a","c","a","b","a"
"114","b","c","a","b","a","b","a","a","c","b","c","b","a","a","a","b","b","a","b"
"115","b","c","c","b","a","b","a","a","a","b","c","b","a","a","c","c","c","c","a"
"116","a","c","a","b","a","c","b","c","a","a","c","c","c","c","a","a","a","a","b"
"117","a","c","a","c","c","a","a","a","b","b","c","c","b","c","a","c","c","a","a"
"118","b","b","a","b","a","a","b","c","b","a","a","b","c","a","a","a","c","c","c"
"119","b","b","c","c","b","b","a","b","b","b","a","b","a","a","a","a","a","b","a"
"120","b","b","a","b","a","b","a","a","b","a","c","a","b","c","a","b","c","c","a"
"121","b","c","a","b","b","b","a","b","c","c","b","c","b","c","a","a","a","b","a"
"122","b","b","a","b","a","c","a","a","b","b","c","c","b","c","b","c","a","a","a"
"123","c","b","b","a","a","a","a","a","c","c","a","a","a","a","a","b","c","c","b"
"124","c","b","a","c","c","a","a","c","b","b","c","b","a","a","a","b","a","a","a"
"125","a","c","a","b","b","b","a","b","c","b","a","b","a","a","a","a","a","a","a"
"126","b","b","a","a","a","a","a","b","b","b","b","b","a","b","a","a","a","a","a"
"127","b","a","b","b","c","c","a","c","b","b","c","a","b","c","a","a","a","a","a"
"128","c","a","b","a","a","a","a","a","b","c","a","b","a","a","a","a","c","c","b"
"129","b","b","b","b","b","a","c","c","c","c","b","c","a","c","a","a","a","c","b"
"130","b","b","b","c","b","a","b","c","b","b","c","b","a","a","a","a","c","c","a"
"131","b","b","c","c","b","b","b","a","a","a","b","c","a","a","a","a","c","c","a"
"132","a","b","b","b","a","c","a","a","b","c","b","a","a","a","a","a","c","c","a"
"133","b","a","b","b","a","b","a","a","c","b","c","a","a","b","b","b","a","b","a"
"134","b","c","a","a","a","a","a","a","c","b","a","b","a","a","c","c","a","a","a"
"135","a","b","a","b","c","b","b","a","b","b","c","a","c","c","b","b","a","a","b"
"136","a","c","a","b","c","c","b","a","b","a","c","a","b","a","b","b","b","c","c"
"137","a","b","b","b","a","c","a","a","c","b","c","b","a","a","a","b","a","c","a"
"138","b","b","b","b","c","c","b","a","b","a","b","c","c","c","c","c","a","c","a"
"139","a","b","a","b","c","c","a","a","b","b","c","c","c","b","a","a","c","c","a"
"140","a","c","b","b","a","b","a","a","c","b","c","a","b","a","a","a","a","a","a"
"141","b","c","c","b","b","b","a","b","b","b","c","b","a","a","a","a","a","c","a"
"142","a","b","a","b","a","b","a","a","a","a","c","a","b","c","b","a","b","b","c"
"143","b","a","b","b","a","c","a","a","a","b","c","b","a","a","c","a","a","c","a"
"144","b","c","a","b","c","c","a","a","b","b","c","b","a","b","a","a","a","a","a"
"145","a","c","a","a","a","b","a","a","a","b","c","a","b","c","a","a","a","a","b"
"146","a","b","b","a","a","b","a","a","a","c","c","b","c","c","b","c","c","c","a"
"147","a","a","b","a","a","a","a","a","b","c","a","b","a","c","a","a","c","c","b"
"148","b","b","c","b","a","c","a","a","c","b","c","b","c","c","c","a","b","b","c"
"149","b","a","a","b","b","c","a","b","c","b","c","b","a","a","c","c","b","a","b"
"150","a","b","c","b","a","c","c","b","a","a","b","b","a","a","a","a","a","a","a"
"151","c","b","c","b","a","b","a","a","c","b","c","b","a","a","a","a","a","b","a"
"152","a","b","a","b","b","b","c","b","b","b","c","c","c","c","a","a","c","a","a"
"153","b","b","c","b","b","b","c","a","b","b","b","b","a","a","b","a","c","c","a"
"154","a","b","a","a","c","a","a","c","b","b","c","b","a","a","a","c","a","a","a"
"155","a","a","c","b","a","c","a","a","b","b","a","b","a","a","c","c","c","b","b"
"156","b","b","a","b","b","c","c","b","c","b","c","b","a","a","c","a","b","a","a"
"157","c","c","b","a","c","a","b","a","a","a","b","b","a","c","b","b","b","c","c"
"158","c","c","b","c","a","a","a","a","b","b","c","c","c","c","a","a","c","c","a"
"159","a","c","a","c","c","b","b","a","b","c","b","c","c","c","b","b","a","b","c"
"160","b","b","a","b","a","c","a","a","b","c","a","b","a","a","c","c","c","b","a"
"161","a","b","a","b","a","a","a","a","b","b","c","b","a","b","a","a","a","a","a"
"162","a","c","a","a","a","b","a","c","c","b","c","b","a","a","b","b","b","a","b"
"163","c","b","c","b","c","c","a","c","b","c","b","a","c","b","a","b","c","c","c"
"164","c","b","b","a","c","a","b","a","b","c","b","c","c","c","a","a","a","c","a"
"165","a","b","a","c","c","c","a","c","b","b","c","b","a","a","a","b","a","a","a"
"166","a","c","a","a","a","b","a","a","b","a","b","c","a","a","c","c","a","a","c"
"167","b","c","a","c","a","a","a","a","c","b","c","c","b","a","a","a","a","a","a"
"168","a","b","b","c","a","a","a","a","b","a","a","b","a","c","a","c","a","c","a"
"169","b","b","c","a","b","a","a","b","a","b","c","a","c","b","a","b","a","a","a"
"170","a","c","b","a","c","b","a","c","a","a","b","c","a","c","c","c","a","a","a"
"171","a","b","b","c","a","b","b","b","c","b","c","c","b","a","b","b","b","b","a"
"172","c","a","c","a","b","a","a","b","b","a","c","c","b","a","c","b","c","b","c"
"173","a","b","a","b","c","c","a","c","b","c","a","a","c","b","a","a","b","b","c"
"174","a","a","a","a","c","a","a","c","b","b","b","b","a","a","a","a","a","a","a"
"175","b","b","b","b","b","b","a","c","c","a","a","a","c","b","b","c","b","c","a"
"176","b","c","a","c","b","b","a","a","b","b","a","a","a","a","b","c","b","a","c"
"177","a","c","c","b","a","c","a","a","a","c","a","b","a","a","a","a","c","c","a"
"178","a","a","b","c","b","a","a","b","b","a","b","c","c","c","b","b","b","b","c"
"179","c","b","c","b","b","b","a","a","b","b","c","c","b","a","c","a","c","a","a"
"180","a","b","c","b","a","c","a","a","c","a","b","a","c","a","c","c","c","b","a"
"181","a","c","a","c","a","a","a","c","a","b","c","b","a","a","a","a","a","a","a"
"182","b","b","a","b","c","b","a","c","b","b","c","b","a","a","a","a","a","a","a"
"183","b","b","a","c","b","b","a","b","c","b","c","a","b","a","a","a","a","a","a"
"184","c","c","a","a","c","a","a","c","b","b","c","b","a","a","c","c","a","a","a"
"185","b","b","c","a","b","a","a","b","c","b","c","a","c","c","c","c","c","c","a"
"186","c","a","c","b","a","c","a","a","c","b","c","a","b","c","c","a","a","b","a"
"187","a","a","a","a","b","b","b","a","a","b","b","c","a","a","a","a","a","a","a"
"188","a","b","a","b","a","c","b","b","b","b","b","c","b","c","b","a","a","a","a"
"189","b","b","c","a","a","c","a","b","b","c","c","a","b","a","c","a","c","b","a"
"190","a","c","a","a","a","a","a","a","c","b","a","c","c","c","a","a","a","a","a"
"191","c","b","c","b","a","c","a","a","a","a","c","b","a","a","a","b","c","c","c"
"192","b","c","a","c","a","a","a","a","c","b","b","c","a","a","a","b","a","a","a"
"193","a","a","a","b","c","b","a","c","c","b","b","c","a","a","a","a","a","a","a"
"194","c","b","b","b","a","c","a","a","b","a","b","c","a","a","a","a","a","c","a"
"195","a","a","a","a","a","a","c","b","b","b","a","b","a","a","a","a","a","a","a"
"196","a","c","a","b","c","a","a","a","c","c","a","b","b","b","a","b","b","b","c"
"197","a","c","a","b","a","c","a","a","b","b","c","b","a","a","b","c","b","a","b"
"198","b","b","b","b","c","a","b","a","b","b","c","c","c","c","a","a","c","b","a"
"199","a","c","a","c","a","b","b","b","a","b","c","a","b","c","b","c","a","a","a"
"200","c","b","c","a","c","a","a","a","c","b","c","b","a","a","a","c","a","a","a"
"201","c","a","c","b","b","c","a","a","a","b","c","a","c","c","c","c","c","c","b"
"202","b","b","c","c","a","a","a","a","c","b","b","a","c","c","a","a","a","c","a"
"203","a","c","a","b","c","c","a","c","b","a","a","b","a","a","b","c","b","c","c"
"204","a","b","b","b","a","a","a","a","a","a","a","b","c","c","a","a","a","c","a"
"205","b","c","a","b","a","c","a","a","c","b","c","b","a","a","b","a","a","a","a"
"206","c","c","a","b","b","b","b","a","a","b","c","a","b","a","a","a","a","a","a"
"207","a","c","c","b","a","c","a","a","c","a","b","c","a","a","b","c","b","b","b"
"208","a","b","a","b","a","b","a","a","a","c","a","b","a","b","a","a","a","c","a"
"209","a","a","c","c","a","b","a","a","c","b","b","b","a","a","c","a","a","b","a"
"210","c","b","b","a","c","b","a","c","b","b","c","c","a","a","c","a","c","c","a"
"211","b","a","c","c","a","a","a","a","b","c","a","b","c","c","c","c","a","c","a"
"212","a","b","c","a","c","a","a","c","b","b","c","c","c","a","c","c","b","a","a"
"213","b","c","b","b","a","c","a","a","b","b","c","b","a","a","b","a","a","c","c"
"214","a","a","a","b","b","c","a","b","b","b","c","a","b","a","a","a","a","a","a"
"215","a","c","a","c","b","b","a","b","a","b","c","b","c","b","a","a","a","a","a"
"216","a","b","b","c","b","b","b","c","b","b","c","c","b","a","b","b","b","c","a"
"217","b","c","b","b","a","b","a","a","a","b","c","a","b","a","b","b","a","b","a"
"218","b","b","c","b","a","c","c","b","c","b","c","c","c","b","c","a","b","b","a"
"219","b","b","b","b","c","c","c","b","b","b","c","b","a","a","a","a","a","c","a"
"220","c","a","c","a","b","a","a","b","c","b","c","c","b","a","c","a","b","a","c"
"221","a","c","a","b","a","c","a","a","c","b","a","b","a","a","a","c","c","a","a"
"222","c","c","c","c","c","a","a","c","a","b","c","b","a","a","a","a","c","c","a"
"223","a","c","a","c","a","b","a","a","c","b","c","a","b","a","a","a","a","a","a"
"224","b","c","a","b","b","c","b","c","c","b","c","a","c","a","a","a","a","a","b"
"225","b","c","a","b","b","c","a","b","c","a","a","b","a","a","a","b","a","c","b"
"226","a","a","a","b","a","c","b","c","c","b","a","b","a","a","a","c","a","a","a"
"227","b","c","a","b","a","c","b","b","b","c","b","c","b","a","a","a","a","a","a"
"228","c","b","a","b","a","a","a","a","b","b","c","a","c","c","a","a","a","a","a"
"229","c","c","c","b","a","b","a","a","a","b","b","a","c","c","c","c","c","a","b"
"230","b","a","c","c","c","b","c","a","b","a","c","c","b","a","b","b","c","c","b"
"231","a","c","a","a","a","b","a","a","b","c","c","a","c","c","b","a","b","b","a"
"232","a","c","a","b","b","c","a","b","b","b","c","a","b","c","b","a","b","b","b"
"233","b","b","b","b","c","a","b","a","b","b","c","b","b","c","a","a","c","c","b"
"234","b","c","a","b","a","a","a","a","b","b","c","b","a","a","a","a","c","b","a"
"235","a","a","a","a","b","a","a","b","a","b","c","a","b","a","a","a","a","a","a"
"236","b","b","c","b","a","c","b","c","a","b","c","c","b","c","b","b","b","b","a"
"237","b","b","a","b","a","c","a","a","c","b","c","c","c","c","b","a","b","a","c"
"238","a","c","c","c","b","a","a","b","c","c","a","a","b","b","a","a","c","c","a"
"239","a","c","a","a","c","a","a","c","b","b","c","a","b","a","a","c","c","a","a"
"240","a","c","c","b","c","c","a","c","b","b","a","a","b","c","b","b","a","a","c"
"241","b","b","a","b","a","b","a","c","a","a","b","c","a","a","a","a","a","c","a"
"242","b","c","c","b","a","c","a","a","b","b","a","b","a","a","a","a","b","b","c"
"243","a","a","b","c","c","c","a","a","a","b","c","c","b","a","c","c","c","c","b"
"244","c","a","c","a","a","c","a","a","c","b","a","c","c","a","b","b","a","a","a"
"245","b","b","a","c","a","a","a","a","a","a","c","c","c","c","a","c","a","c","a"
"246","c","a","c","a","b","b","a","c","b","b","c","b","a","a","b","b","a","b","a"
"247","a","c","a","c","c","a","a","c","b","a","b","b","a","a","c","a","c","c","a"
"248","b","a","c","b","b","c","a","b","a","b","c","c","c","c","c","a","c","c","b"
"249","b","b","c","b","c","c","b","a","b","b","b","c","a","a","a","b","c","c","a"
"250","a","a","c","b","a","c","a","a","a","c","b","c","a","a","a","a","c","c","a"
"251","b","b","a","b","a","c","a","a","c","a","b","c","a","a","c","c","c","a","a"
"252","b","a","a","b","c","c","a","c","b","b","c","c","c","c","a","c","c","a","b"
"253","a","b","a","b","c","c","b","a","b","b","c","a","c","c","a","c","a","a","a"
"254","b","a","a","c","c","b","a","c","b","b","c","a","b","a","c","c","c","a","a"
"255","b","c","a","b","a","c","a","a","a","c","a","b","a","a","a","a","a","b","a"
"256","b","b","a","b","a","c","a","a","b","b","c","a","b","c","a","a","a","a","a"
"257","a","a","a","b","a","b","b","b","c","c","a","b","a","a","c","a","a","c","a"
"258","b","c","a","b","a","c","a","a","b","a","b","b","a","a","b","b","b","c","c"
"259","b","c","a","b","b","c","a","c","c","c","b","c","a","a","c","a","a","c","a"
"260","b","b","a","c","c","a","a","a","b","b","c","a","b","c","b","b","a","a","a"
"261","c","b","c","a","b","b","a","b","b","b","c","b","a","a","a","b","c","b","a"
"262","c","c","a","b","c","c","b","a","b","a","c","b","b","a","a","a","a","c","a"
"263","b","c","a","b","c","b","b","a","b","b","c","b","b","a","a","b","a","a","a"
"264","b","a","b","c","a","b","a","a","b","a","b","c","c","c","a","a","a","c","a"
"265","a","c","a","b","a","c","a","a","c","c","a","b","c","c","c","c","c","b","a"
"266","a","c","a","b","a","a","a","a","c","b","c","a","b","c","c","c","b","a","b"
"267","a","b","b","b","c","c","a","b","a","b","c","c","c","c","a","a","c","c","a"
"268","c","c","a","a","c","b","a","a","b","b","c","b","a","a","a","a","a","a","a"
"269","b","b","c","c","a","b","a","a","b","b","a","b","b","a","c","a","c","c","a"
"270","c","a","a","a","c","a","b","a","b","b","c","a","c","c","b","c","a","a","c"
"271","b","b","a","b","a","b","a","a","a","b","b","c","c","b","b","b","b","a","c"
"272","a","b","a","a","a","a","c","b","c","b","c","c","c","c","a","c","a","a","a"
"273","b","a","a","b","a","a","b","b","c","c","b","b","a","a","c","a","a","b","b"
"274","b","c","a","c","a","b","b","b","a","b","c","b","a","a","a","a","c","b","a"
"275","b","a","a","b","b","c","a","a","b","c","b","c","c","b","b","b","a","b","a"
"276","c","c","b","a","a","a","b","a","c","b","c","b","c","c","a","a","a","c","a"
"277","a","b","b","b","c","b","a","c","b","b","b","b","a","a","a","c","c","c","a"
"278","a","c","b","b","a","a","a","a","b","b","b","c","a","a","c","a","a","b","b"
"279","c","b","b","a","c","a","b","a","b","b","c","a","b","c","a","b","a","b","b"
"280","a","a","a","c","a","a","a","a","c","b","c","c","c","b","b","b","b","a","c"
"281","b","b","c","a","b","a","a","b","c","b","c","b","a","b","c","c","c","b","a"
"282","c","b","c","a","a","c","a","a","c","c","a","a","a","a","a","a","a","c","a"
"283","a","b","c","b","a","b","a","a","b","b","a","b","a","b","a","b","a","a","a"
"284","a","c","a","a","a","a","a","b","b","b","a","a","a","a","c","a","a","b","a"
"285","b","a","a","b","a","c","a","a","a","b","c","a","b","a","a","b","a","a","c"
"286","b","c","c","c","c","b","b","a","b","b","b","c","c","c","b","b","b","b","c"
"287","a","a","a","c","a","a","a","a","a","b","c","a","b","a","a","a","a","a","a"
"288","a","b","b","b","a","b","a","a","b","b","c","b","b","a","a","a","a","a","a"
"289","a","a","a","a","c","a","a","c","b","b","c","a","b","c","b","a","c","a","b"
"290","a","b","b","b","a","c","a","b","a","c","b","a","a","b","a","a","a","a","a"
"291","b","b","c","a","a","c","a","a","b","b","c","a","b","a","c","c","c","b","a"
"292","c","b","b","a","b","a","a","b","b","b","a","b","a","b","a","a","a","a","a"
"293","a","c","a","b","b","b","a","a","b","b","c","a","b","a","a","a","a","a","b"
"294","a","b","c","b","a","c","b","b","c","b","c","a","c","c","a","a","a","a","a"
"295","a","c","a","a","a","b","a","a","c","b","c","a","b","a","b","a","a","a","a"
"296","c","b","b","a","b","b","a","b","b","b","a","b","a","a","b","b","a","a","a"
"297","b","c","a","c","a","b","a","a","b","a","c","a","b","c","c","c","c","c","a"
"298","a","c","a","a","a","a","a","a","b","b","c","a","b","a","a","a","c","c","a"
"299","c","a","c","c","b","b","a","b","b","b","a","b","c","c","a","a","a","b","a"
"300","c","b","a","b","c","c","a","c","b","b","a","b","b","c","a","c","a","a","a"
"301","b","a","c","c","a","c","a","a","a","b","c","c","a","a","a","a","a","a","a"
"302","a","c","a","a","a","a","b","c","a","c","b","c","a","a","b","b","b","b","b"
"303","a","c","c","b","a","c","a","a","c","c","b","c","b","b","c","c","a","c","a"
"304","b","b","a","a","c","a","b","a","c","c","b","c","b","a","b","b","b","b","c"
"305","b","b","a","b","a","a","a","a","a","c","c","a","b","c","c","a","b","a","c"
"306","b","c","a","b","a","c","b","c","a","b","a","b","a","a","a","b","a","a","a"
"307","c","a","b","a","a","c","b","a","a","c","c","b","a","b","a","a","c","b","b"
"308","b","a","a","b","c","c","a","a","b","c","b","c","a","a","a","a","c","c","b"
"309","a","b","a","b","c","b","a","c","b","b","c","a","b","a","a","a","c","b","a"
"310","c","a","b","b","b","c","b","c","a","c","b","a","c","b","a","a","c","c","b"
"311","a","b","b","b","c","a","c","a","b","b","c","a","a","a","b","b","b","b","c"
"312","a","b","c","b","c","a","a","c","b","b","c","a","b","c","a","a","a","b","a"
"313","b","c","c","c","c","c","a","c","a","b","b","c","c","c","c","a","c","c","a"
"314","b","b","b","b","c","a","b","a","b","b","c","b","b","c","c","c","a","c","b"
"315","c","b","b","a","a","a","a","a","c","b","c","c","b","a","a","a","a","c","a"
"316","b","b","a","b","a","a","a","a","b","a","c","b","a","b","a","c","b","c","c"
"317","b","b","a","c","a","a","a","a","b","b","c","c","b","a","b","b","b","a","c"
"318","a","b","b","c","a","a","a","a","b","a","b","a","b","c","a","c","a","c","b"
"319","b","c","c","b","a","c","a","a","a","c","a","b","a","a","a","c","c","c","a"
"320","a","b","c","a","b","a","a","a","c","b","c","c","b","a","a","a","c","a","a"
"321","b","b","a","c","b","a","a","a","b","c","c","b","a","a","a","a","a","a","c"
"322","c","c","a","b","b","c","a","b","c","b","c","c","c","c","a","a","c","a","a"
"323","b","b","b","c","b","b","b","b","b","b","c","c","c","c","a","a","a","b","a"
"324","b","c","a","b","a","c","a","a","b","b","c","a","b","a","a","a","a","a","a"
"325","c","b","b","a","c","b","b","a","b","b","c","b","a","a","b","b","a","b","a"
"326","a","c","a","a","b","b","a","b","c","b","c","a","b","a","c","c","a","a","a"
"327","a","a","a","b","b","c","a","b","b","b","a","a","a","a","c","c","b","b","c"
"328","c","b","c","a","a","b","b","a","a","b","c","c","b","a","a","b","a","b","a"
"329","b","b","b","a","a","a","a","a","a","b","c","a","b","a","c","c","c","b","a"
"330","a","a","a","b","b","c","a","a","c","c","c","c","b","c","c","a","c","b","b"
"331","b","c","a","c","b","b","a","b","b","b","c","b","a","a","a","a","a","a","b"
