"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"63","a","b","b","a","c","a","a","c","c","b","c","c","c","a","a","a","a","a","a"
"64","a","a","b","b","a","a","a","a","c","b","c","a","b","c","a","a","c","c","b"
"65","c","a","c","a","a","a","a","a","b","b","c","a","a","a","c","a","a","a","c"
"66","a","a","a","a","a","a","a","a","a","c","c","c","a","a","c","c","c","b","b"
"67","b","c","a","b","c","a","b","a","b","c","a","b","a","a","b","a","b","b","b"
"68","c","a","b","b","c","c","b","a","b","b","b","b","a","a","c","a","c","c","b"
"69","b","b","b","c","c","b","a","b","b","a","c","b","b","c","c","c","c","b","b"
"70","a","a","b","b","b","c","a","a","b","a","c","b","c","c","a","a","a","c","b"
"71","b","b","c","b","a","a","a","a","b","b","a","b","c","a","a","a","c","b","b"
"72","a","c","a","c","a","b","b","b","a","a","c","a","b","c","c","b","b","a","b"
"73","b","b","b","b","a","a","a","a","b","b","c","a","b","a","c","c","c","c","c"
"74","c","c","c","a","c","a","a","c","b","b","c","c","a","a","a","a","b","b","c"
"75","c","b","b","a","a","a","a","a","c","b","b","c","b","c","c","a","c","c","a"
"76","c","a","c","b","b","c","a","b","a","a","a","b","a","a","a","a","c","c","b"
"77","a","b","b","c","c","a","a","c","c","b","c","b","a","a","a","a","a","c","a"
"78","b","a","b","b","c","c","a","c","b","c","b","c","b","c","a","a","a","c","a"
"79","a","b","b","b","a","a","a","a","a","b","c","a","b","c","b","c","b","b","a"
"80","c","a","c","a","c","a","a","c","b","a","b","c","b","c","b","b","b","b","a"
"81","b","a","b","c","c","b","b","a","b","b","c","a","b","a","c","a","a","c","a"
"82","a","a","a","a","a","a","a","a","a","b","b","c","a","a","c","c","b","a","c"
"83","b","c","c","c","c","b","b","a","a","c","c","b","a","a","c","a","c","c","a"
"84","b","c","c","b","c","c","a","c","b","b","c","b","a","a","a","a","b","b","b"
"85","b","c","b","b","a","a","a","a","b","b","c","a","c","c","a","b","c","c","a"
"86","b","a","a","b","a","c","a","a","a","b","c","c","b","c","a","a","a","a","a"
"87","c","b","b","a","a","b","a","a","c","a","b","c","a","a","a","a","a","c","a"
"88","c","c","c","b","b","b","a","b","c","b","c","c","b","c","c","a","c","c","a"
"89","c","b","c","b","a","b","a","a","a","c","a","b","a","a","c","c","c","c","b"
"90","b","c","c","c","a","b","b","b","a","a","c","a","a","a","a","b","a","c","a"
"91","b","b","b","b","a","a","a","a","b","b","a","b","a","a","c","a","a","c","a"
"92","b","c","b","b","b","b","a","b","c","b","b","a","b","c","b","b","c","c","a"
"93","a","a","b","b","b","a","a","b","c","b","c","c","b","c","a","a","c","c","b"
"94","a","c","a","b","a","a","a","a","c","b","c","c","c","b","a","a","a","a","c"
"95","c","c","b","a","a","a","a","a","a","b","c","a","b","a","a","a","a","b","a"
"96","b","a","c","b","b","c","a","a","b","b","c","b","a","c","a","a","a","c","a"
"97","a","c","b","c","a","b","a","a","b","b","c","c","c","b","c","a","c","c","a"
"98","a","b","b","a","a","a","a","a","a","b","c","b","a","a","a","c","b","c","c"
"99","c","c","c","a","b","a","a","b","c","b","c","b","a","a","a","a","a","a","a"
"100","a","c","a","a","a","b","a","b","b","b","a","b","a","a","a","a","a","a","a"
"101","a","b","a","b","c","b","a","a","b","a","b","c","a","a","c","a","a","c","c"
"102","b","b","a","a","a","a","a","a","b","b","b","c","a","a","a","a","a","a","b"
"103","a","c","c","b","a","c","a","a","b","b","c","b","c","b","a","a","a","a","a"
"104","a","a","b","a","a","a","a","a","c","b","c","b","a","a","c","a","c","c","a"
"105","a","b","b","a","a","b","a","a","b","b","c","a","b","c","c","a","c","c","a"
"106","a","c","c","c","b","b","b","c","c","a","a","b","a","a","b","c","a","c","a"
"107","a","a","b","b","c","b","a","c","b","c","b","c","a","a","c","c","b","b","c"
"108","c","b","c","a","a","b","a","a","c","a","a","b","a","a","a","b","c","c","b"
"109","a","b","b","a","a","a","a","a","b","b","a","b","a","a","c","a","c","c","a"
"110","a","b","b","a","a","c","a","a","b","b","c","a","b","a","a","a","a","c","a"
"111","b","a","a","c","c","b","b","a","a","b","b","c","c","c","c","a","b","a","c"
"112","b","b","b","c","c","b","a","c","b","b","c","b","a","a","a","a","c","a","c"
"113","a","c","b","b","a","a","b","b","c","b","c","b","a","a","c","c","c","c","b"
"114","c","c","c","a","c","c","b","a","b","b","b","c","a","b","c","a","b","b","b"
"115","b","c","b","c","a","b","a","a","b","b","c","b","a","a","c","a","c","c","a"
"116","b","b","c","b","a","b","a","a","b","b","c","c","c","c","a","c","b","b","c"
"117","c","c","c","a","b","b","c","b","b","b","c","a","b","a","c","c","b","b","b"
"118","b","a","b","b","b","c","b","c","c","b","c","a","b","a","a","b","a","c","a"
"119","b","b","b","b","a","a","a","a","a","b","c","c","b","c","a","a","c","c","a"
"120","b","a","b","c","c","b","a","c","b","a","a","b","a","b","a","a","a","c","c"
"121","b","c","b","b","a","c","a","a","a","b","c","a","c","c","a","a","c","c","a"
"122","a","b","b","a","b","a","a","b","b","a","a","b","a","c","b","b","b","b","c"
"123","c","a","c","a","c","a","a","c","b","a","c","b","b","a","a","a","b","c","c"
"124","a","b","a","c","a","b","a","a","b","b","c","c","b","c","a","a","b","a","c"
"125","b","b","b","c","c","a","a","a","a","a","c","c","c","c","a","a","a","a","a"
"126","b","c","c","a","a","a","b","b","c","b","c","a","a","a","a","a","c","b","a"
"127","c","c","c","b","c","c","a","c","b","b","c","b","a","b","c","c","c","c","a"
"128","c","b","b","a","a","b","b","b","b","b","c","b","a","a","b","b","a","c","a"
"129","a","b","b","b","a","c","b","c","a","b","c","c","b","c","a","a","c","c","a"
"130","b","b","a","c","a","a","a","a","c","a","b","a","c","c","b","a","a","a","a"
"131","b","a","c","c","c","a","a","c","b","c","b","b","a","a","c","a","c","c","c"
"132","b","b","a","c","b","a","a","b","c","b","c","b","a","a","b","c","a","a","a"
"133","b","b","b","b","a","c","a","a","b","b","c","a","b","c","b","c","a","c","a"
"134","b","b","b","b","a","a","a","a","b","c","b","b","a","a","a","c","a","c","a"
"135","c","a","c","b","b","a","a","b","b","c","c","b","a","c","b","b","a","b","a"
"136","b","c","c","c","a","c","a","a","a","c","c","c","b","c","b","b","b","c","b"
"137","a","b","a","a","a","a","a","a","b","a","a","b","a","a","a","c","a","c","c"
"138","a","c","c","b","a","b","a","a","a","c","b","c","b","b","b","b","c","c","a"
"139","a","b","b","b","c","c","a","a","b","a","b","a","a","a","b","a","b","a","c"
"140","b","c","c","b","c","b","a","c","b","a","a","a","c","c","c","a","c","c","a"
"141","a","b","c","c","b","c","a","a","c","b","b","c","c","c","a","a","a","a","a"
"142","c","c","c","a","c","a","a","c","b","b","c","c","a","a","b","c","b","a","c"
"143","c","a","a","b","a","c","b","b","c","b","c","b","a","a","a","a","a","a","a"
"144","c","c","b","b","a","c","a","a","a","b","c","a","a","a","c","a","c","c","a"
"145","b","b","b","b","a","a","c","a","a","c","a","b","a","c","b","c","a","c","a"
"146","c","c","c","b","c","a","b","c","b","b","c","b","a","a","a","a","a","a","a"
"147","b","a","a","b","a","a","c","b","a","b","c","a","b","a","a","b","a","a","a"
"148","b","c","c","b","c","b","a","c","b","a","b","c","a","a","a","a","a","c","c"
"149","a","a","b","b","c","b","a","a","a","c","a","a","b","a","a","a","c","c","b"
"150","c","c","c","c","a","a","b","a","c","b","a","a","b","a","c","c","c","c","a"
"151","b","c","b","c","b","c","a","b","b","b","c","a","c","c","c","c","c","c","a"
"152","c","b","c","b","a","a","a","a","b","b","b","c","b","c","c","b","a","a","a"
"153","b","a","c","b","b","c","a","b","c","b","c","c","b","b","b","b","b","b","c"
"154","a","c","a","a","c","a","a","c","a","b","c","a","b","c","a","a","c","a","a"
"155","a","a","a","c","a","b","a","a","b","a","c","c","c","c","a","a","a","c","a"
"156","c","b","b","b","a","c","a","a","b","b","c","b","a","a","a","a","c","c","a"
"157","c","b","b","a","c","a","a","c","b","c","a","b","b","b","c","c","a","c","a"
"158","c","b","b","a","a","c","a","c","a","b","c","a","a","a","c","c","a","a","a"
"159","c","b","b","b","a","b","a","a","c","c","b","c","a","a","c","a","c","c","a"
"160","b","b","b","c","b","a","a","a","b","b","b","c","c","c","b","a","c","c","b"
"161","a","c","b","b","a","c","a","a","b","b","c","a","b","a","a","b","b","b","b"
"162","a","c","b","b","a","c","a","a","c","b","a","b","b","b","b","a","b","b","c"
"163","c","a","c","b","a","c","b","b","c","a","a","b","c","c","b","c","b","b","c"
"164","b","b","b","b","a","a","a","a","c","b","c","a","b","a","a","a","c","c","a"
"165","c","a","c","a","a","a","b","b","a","b","c","a","b","a","c","a","c","b","b"
"166","b","c","a","b","b","c","a","c","b","b","c","a","b","a","a","a","a","a","a"
"167","a","b","b","c","a","b","a","a","c","c","b","c","b","b","a","c","c","c","a"
"168","a","c","a","a","b","a","a","b","a","b","c","b","c","c","a","a","a","a","a"
"169","b","c","c","c","b","b","c","a","c","b","c","c","a","a","a","a","b","b","b"
"170","a","b","b","c","b","a","a","a","c","c","b","a","b","c","a","b","a","c","a"
"171","c","b","b","a","c","a","b","a","b","c","c","a","b","c","a","a","c","a","b"
"172","c","c","c","b","c","c","a","c","b","b","c","a","b","b","a","a","a","c","a"
"173","b","a","a","a","b","a","c","c","a","b","b","a","c","c","a","a","a","a","a"
"174","c","a","b","b","a","b","a","a","a","a","c","b","a","c","c","a","b","b","c"
"175","b","c","b","a","c","a","a","c","b","c","a","c","c","c","a","a","c","c","a"
"176","b","c","c","b","a","b","a","a","c","a","b","a","a","a","a","a","b","b","c"
"177","b","b","c","b","b","a","a","b","a","b","c","b","a","b","b","c","b","b","a"
"178","b","c","b","c","a","c","b","b","c","c","b","c","a","a","a","a","c","c","a"
"179","b","b","b","c","a","b","b","b","a","b","c","b","b","a","a","a","a","c","a"
"180","c","b","b","a","a","b","a","a","b","b","b","c","a","a","b","b","b","c","c"
"181","a","c","a","a","b","a","a","c","a","b","c","c","b","c","b","b","c","a","b"
"182","b","c","c","b","a","a","a","a","b","b","c","a","b","c","b","b","b","b","c"
"183","b","a","a","c","a","a","b","a","b","b","c","a","b","c","b","c","c","a","a"
"184","b","c","c","c","a","b","b","b","a","b","a","b","a","a","a","a","a","a","a"
"185","b","b","a","c","a","a","a","b","c","b","b","c","a","a","c","a","b","a","c"
"186","a","b","b","b","b","c","c","a","a","b","c","b","a","a","a","a","a","a","a"
"187","b","b","a","b","a","b","b","a","b","b","c","c","c","c","a","a","b","a","c"
"188","a","a","c","a","a","a","a","a","c","a","c","a","b","c","a","a","a","a","a"
"189","b","c","c","b","b","c","a","b","c","b","c","c","b","c","a","a","b","b","c"
"190","b","a","c","b","c","b","a","c","c","b","a","a","b","c","a","a","c","b","b"
"191","b","c","a","c","c","a","b","a","b","b","c","c","c","c","a","a","a","a","a"
"192","c","c","b","a","c","b","a","c","a","a","b","a","a","a","a","a","b","c","c"
"193","c","a","c","a","c","a","b","a","b","b","c","b","b","a","c","a","a","a","a"
"194","b","b","a","b","a","c","a","a","b","b","c","b","a","a","a","b","a","a","a"
"195","c","c","c","b","b","c","a","b","c","a","b","b","a","a","b","a","b","b","b"
"196","a","b","c","b","a","a","b","b","a","a","b","c","b","c","a","c","a","c","a"
"197","a","c","a","c","c","a","b","a","b","b","b","c","b","a","b","b","c","a","a"
"198","b","b","b","c","a","b","a","a","b","b","b","c","b","a","b","b","b","c","c"
"199","c","c","c","a","a","b","a","a","c","b","c","c","c","c","a","a","a","c","a"
"200","a","a","a","a","a","c","a","a","b","c","a","b","b","b","c","b","c","b","b"
"201","a","b","b","c","c","a","a","c","b","b","c","a","b","c","a","a","c","b","a"
"202","b","a","a","c","b","a","b","c","b","b","c","c","c","c","a","a","c","a","b"
"203","a","b","b","b","c","b","a","c","a","b","c","b","a","a","c","a","c","c","a"
"204","b","b","b","b","c","b","b","a","b","b","c","c","b","c","a","a","a","c","a"
"205","b","a","a","b","a","c","a","a","a","b","b","c","b","c","b","a","b","a","c"
"206","b","a","c","c","b","a","a","b","c","b","c","b","a","b","a","c","b","b","c"
"207","a","b","c","a","a","b","a","a","b","b","b","a","b","a","c","c","c","c","c"
"208","a","b","a","c","b","b","a","a","c","b","c","c","c","b","c","c","a","a","b"
"209","a","c","a","a","a","b","a","a","b","b","c","a","b","c","b","c","b","a","b"
"210","a","a","a","a","c","a","a","c","b","b","b","a","b","c","a","c","a","a","a"
"211","a","c","b","b","b","c","c","a","c","b","c","c","b","a","a","b","a","c","a"
"212","a","c","a","c","b","a","b","a","b","b","c","c","b","a","c","a","a","a","a"
"213","b","b","a","c","c","b","a","a","b","c","c","b","a","a","a","a","c","a","a"
"214","b","b","b","b","a","c","a","a","c","c","a","b","a","b","a","b","a","c","a"
"215","a","c","a","c","a","b","c","c","b","b","a","b","c","c","a","a","a","a","a"
"216","b","b","b","a","a","b","b","c","b","b","c","a","b","a","a","a","a","a","a"
"217","a","b","a","b","a","c","a","c","b","b","c","a","a","a","a","a","b","a","a"
"218","b","c","c","b","a","c","a","a","a","c","a","a","c","b","a","a","a","c","a"
"219","a","b","b","b","a","c","a","a","c","a","c","c","a","b","a","c","c","c","b"
"220","a","a","c","c","a","a","a","a","b","a","b","b","a","b","a","a","c","c","b"
"221","a","b","b","c","b","a","a","b","b","c","a","b","a","a","c","c","c","c","a"
"222","b","a","a","c","a","b","a","a","c","c","a","b","c","c","a","a","a","b","a"
"223","a","c","c","c","c","a","a","c","b","c","c","c","b","c","b","b","b","b","a"
"224","c","b","b","b","a","b","a","a","a","b","b","a","c","c","a","b","c","c","a"
"225","b","a","a","b","a","c","a","a","a","b","a","b","a","a","c","a","a","a","c"
"226","a","c","c","b","a","c","a","a","c","b","c","a","b","c","a","a","c","c","a"
"227","a","b","c","c","c","a","a","a","c","c","b","c","c","b","a","a","c","b","a"
"228","a","a","a","b","a","a","a","b","c","b","c","c","c","c","a","a","a","a","a"
"229","c","b","b","a","a","b","a","a","c","b","c","c","a","b","c","a","c","c","a"
"230","a","a","a","a","a","c","b","b","a","a","c","c","c","c","a","a","a","c","a"
"231","c","b","b","b","a","a","a","a","c","b","c","b","a","a","c","a","c","c","a"
"232","a","b","b","b","a","c","a","a","b","c","a","c","c","b","a","a","a","b","a"
"233","b","a","b","b","b","a","a","b","a","b","c","a","b","c","c","a","c","c","b"
"234","b","b","b","b","c","a","c","a","b","b","c","b","a","a","a","a","a","b","b"
"235","c","c","b","b","b","c","a","a","c","b","c","b","a","a","b","b","b","b","b"
"236","b","b","b","a","c","a","b","a","b","a","c","b","a","a","b","b","b","c","a"
"237","a","b","b","b","c","c","a","c","b","a","b","a","c","c","c","c","a","c","a"
"238","b","c","c","b","c","c","a","a","b","b","c","a","b","c","a","a","a","b","c"
"239","a","b","a","b","a","c","a","a","b","b","b","c","a","b","a","a","a","a","b"
"240","b","b","b","c","a","a","a","a","b","b","c","b","a","a","a","a","a","c","a"
"241","c","b","b","a","c","b","a","c","b","b","a","b","a","a","a","a","a","a","a"
"242","c","a","b","b","a","c","a","a","c","a","c","c","b","c","a","a","c","c","b"
"243","c","a","a","b","b","c","b","c","c","b","c","b","a","a","c","c","a","a","a"
"244","a","b","b","b","b","c","a","a","c","c","a","a","a","a","c","b","b","c","c"
"245","a","c","c","b","a","c","a","a","a","b","c","a","a","a","b","b","b","b","b"
"246","c","b","c","a","a","a","a","a","a","b","a","b","a","a","c","c","c","c","a"
"247","b","a","c","c","a","a","a","b","c","b","b","c","b","a","b","b","a","b","c"
"248","a","b","b","b","a","c","a","a","b","b","c","c","c","c","b","b","b","b","a"
"249","c","a","a","b","b","c","a","c","b","b","c","b","a","a","c","a","a","a","c"
"250","b","b","b","c","a","b","a","a","b","a","b","c","a","c","c","a","a","a","a"
"251","a","a","a","c","a","b","a","a","c","a","b","c","b","c","c","c","c","a","b"
"252","b","b","c","a","c","c","a","c","b","b","c","b","a","a","c","c","a","b","a"
"253","a","b","b","c","c","a","a","c","b","b","c","a","b","a","a","a","c","c","a"
"254","c","c","b","b","a","c","a","a","c","b","c","c","c","c","c","c","c","c","a"
"255","a","c","b","a","c","b","a","c","a","b","c","b","a","a","a","b","a","c","a"
"256","b","b","c","b","b","c","a","b","b","c","c","b","a","c","a","b","c","c","a"
"257","c","b","b","a","a","a","a","a","b","b","c","a","b","a","a","a","c","c","a"
"258","b","a","b","c","a","c","b","b","b","b","a","b","a","a","c","b","a","a","b"
"259","b","a","b","c","b","a","a","c","a","b","c","a","b","c","c","a","a","a","a"
"260","a","a","a","a","c","a","b","a","b","b","c","b","a","a","a","b","a","a","a"
"261","b","b","b","c","b","a","a","b","c","a","a","b","a","b","c","a","c","c","a"
"262","a","c","b","b","c","b","a","c","b","a","c","a","b","c","c","a","c","a","a"
"263","b","b","b","b","c","b","a","c","c","b","c","a","b","c","b","b","a","a","a"
"264","c","b","b","b","b","b","b","a","b","b","c","b","a","a","a","a","a","c","a"
"265","a","b","b","a","c","a","a","c","b","b","c","b","b","a","c","c","a","a","a"
"266","b","b","b","b","b","c","a","b","b","b","c","b","a","a","a","a","c","c","b"
"267","b","b","b","b","a","b","a","a","a","a","c","c","b","c","a","a","a","c","a"
"268","a","b","a","b","a","a","a","a","a","c","c","c","b","c","c","a","c","b","c"
"269","a","b","a","c","a","a","a","a","b","b","b","a","c","c","b","b","b","a","a"
"270","b","b","b","b","a","a","a","c","c","b","c","b","a","a","a","a","c","c","b"
"271","c","c","c","a","b","c","b","a","c","b","c","a","b","c","c","a","c","b","a"
"272","b","c","c","b","a","b","a","a","c","a","b","c","a","a","a","a","a","c","a"
"273","b","b","b","c","c","b","b","c","b","a","b","c","b","c","c","c","a","a","a"
"274","b","a","c","c","c","c","a","c","b","a","a","b","b","b","a","a","c","b","b"
"275","b","c","c","b","c","c","a","b","b","b","c","a","b","c","a","a","a","a","a"
"276","c","b","b","b","b","a","c","a","c","b","c","a","b","a","c","a","c","c","b"
"277","b","a","b","c","a","c","a","a","b","b","c","a","b","a","b","b","b","b","c"
"278","c","b","a","b","c","b","b","c","b","b","c","a","b","a","c","c","a","a","a"
"279","b","a","a","b","a","b","b","b","b","b","c","a","b","a","b","b","b","a","c"
"280","c","b","c","a","a","a","a","b","c","b","c","b","a","a","b","c","b","c","a"
"281","b","c","c","b","b","c","a","a","b","c","b","c","a","a","a","a","c","c","a"
"282","b","c","a","b","a","a","a","a","b","b","c","a","c","c","a","a","c","a","a"
"283","b","a","c","c","a","a","a","a","b","b","c","b","a","a","c","a","b","b","c"
"284","c","b","b","b","a","c","a","a","c","a","c","c","b","c","a","a","c","a","a"
"285","a","c","c","b","c","c","a","c","a","c","c","c","a","a","b","b","b","c","c"
"286","a","c","c","a","a","a","a","a","a","b","c","c","b","a","a","a","a","b","a"
"287","a","a","b","b","c","b","b","a","b","c","b","c","a","a","c","c","a","a","c"
"288","b","b","a","b","b","c","a","b","a","c","c","b","a","c","c","a","a","b","a"
"289","b","b","b","c","a","b","c","a","c","b","a","b","b","a","c","a","c","b","b"
"290","c","b","b","b","c","a","a","c","b","a","c","b","a","a","a","b","c","c","a"
"291","c","c","c","b","a","c","b","c","a","a","b","c","a","a","a","a","c","c","a"
"292","a","a","a","a","a","a","a","a","c","b","c","b","a","a","a","a","b","a","a"
"293","c","a","c","b","b","c","a","c","b","b","c","b","a","a","a","a","a","a","a"
"294","b","a","c","b","a","b","a","a","b","b","c","b","c","c","c","a","b","b","c"
"295","c","b","c","a","b","c","a","b","c","a","b","b","a","a","a","a","c","c","a"
"296","a","a","a","b","a","b","a","a","b","b","b","b","a","a","a","a","a","c","a"
"297","b","b","b","b","c","a","a","a","b","b","c","b","a","a","a","a","b","b","c"
"298","c","c","c","b","c","c","b","a","c","a","b","b","a","a","b","b","a","c","a"
"299","c","c","b","b","c","c","b","a","b","b","c","b","c","a","a","a","b","b","b"
"300","a","b","b","b","b","a","a","b","c","b","c","b","a","a","c","c","c","c","a"
"301","a","b","a","a","a","b","a","a","b","b","a","b","a","a","b","b","a","a","a"
"302","c","c","c","a","c","b","a","c","b","b","c","b","b","a","b","c","b","b","b"
"303","b","c","b","b","b","b","a","b","c","b","c","c","c","b","c","a","c","c","a"
"304","b","a","b","c","c","c","a","a","b","b","b","c","a","a","a","b","c","c","a"
"305","a","c","b","b","c","c","b","a","b","c","b","c","a","a","b","b","b","a","b"
"306","a","c","b","b","b","b","b","c","a","b","c","b","a","c","a","b","c","c","a"
"307","b","c","a","c","a","a","a","a","b","b","c","c","c","c","a","b","a","a","a"
"308","c","b","b","a","c","a","a","b","c","b","c","a","b","c","a","c","a","c","a"
"309","c","a","c","a","a","a","a","a","a","b","c","b","a","a","a","c","a","a","a"
"310","c","b","b","a","a","c","a","a","c","b","c","b","a","a","a","b","c","c","a"
"311","a","b","b","c","c","a","a","c","b","b","c","a","b","a","c","c","c","c","a"
"312","c","c","a","c","b","a","a","b","b","a","a","b","a","a","c","a","a","a","b"
"313","b","b","a","b","a","b","a","a","b","b","b","a","c","b","a","a","c","a","b"
"314","b","c","a","c","a","b","c","b","b","b","c","a","b","c","a","a","a","c","a"
"315","c","a","b","c","a","c","a","a","c","b","c","a","b","c","a","b","b","b","c"
"316","c","b","c","a","a","a","a","a","a","a","b","c","a","a","c","c","a","c","a"
"317","a","c","a","b","b","b","b","a","b","b","a","b","a","a","a","a","a","a","a"
"318","b","a","a","b","b","c","a","b","a","b","c","a","b","a","c","c","c","c","b"
"319","c","a","c","b","a","c","a","a","b","a","c","a","b","c","b","b","b","b","a"
"320","c","a","b","b","b","c","c","c","b","b","c","a","b","a","b","b","b","c","c"
"321","c","b","b","b","a","b","c","a","c","b","a","b","b","b","c","a","c","c","a"
"322","a","b","a","c","a","b","c","b","b","b","c","c","b","c","a","a","a","a","b"
"323","c","c","c","a","b","a","a","a","a","b","c","b","a","a","c","c","a","a","a"
"324","c","b","b","a","c","a","c","b","c","b","a","a","b","a","a","a","a","c","a"
"325","c","c","c","a","c","a","c","c","b","c","a","b","b","c","a","a","a","c","a"
"326","c","a","c","a","c","b","b","a","a","c","c","a","c","c","c","c","c","c","b"
"327","a","a","a","b","a","c","a","a","a","c","b","c","b","b","c","c","a","b","a"
"328","a","c","b","c","c","b","a","a","b","c","b","c","b","b","a","a","a","c","a"
"329","c","b","b","a","c","a","b","a","b","b","c","b","a","a","c","c","a","c","a"
"330","c","c","a","b","a","c","a","a","b","a","c","b","a","a","c","c","c","c","b"
"331","c","c","c","a","b","c","a","b","c","b","c","b","a","a","b","c","c","c","a"
