"","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","U","X","Y"
"32",2.22221314602171,0.319173139447806,21.7311986826933,7.58170328733186,10.4425602075368,3.36297209787984,2.32917892050473,15.1592640874697,12.2683022620555,4.36166600953869,3.65028971298388,31.8864474034814,16.3459590458123,84.9594199258074,66.4556361952363,19.7307316420735,-0.954743612827424,27.4845817410982,51.8367654797971
"33",4.16392209198789,5.21269723065285,8.24557006418088,5.29681986340334,1.44230415720234,1.69429173475964,2.3689552802545,10.4200525684553,10.1341957713579,2.78746068720047,5.88455446422853,40.29430338577,16.744849880292,105.441646338393,85.4501986830755,24.4235697861333,0.564284954215963,32.6938148948325,64.73621171505
"34",3.03629301905646,2.76837431285417,15.5660524131337,8.94854352348218,6.46835630821116,2.00446898908654,2.36517902794149,17.8265505149419,11.5647623294105,4.6547186394435,11.2109317010112,67.3317218152627,25.8800322111962,89.6580069118132,73.5405007732526,21.254113341085,-0.0823848967939824,30.4337517929769,56.1636116179764
"35",4.8502348094231,4.51993149616222,21.3335834361539,7.12875975761948,10.4148001763377,3.5303309008199,2.69358748392863,14.2262447450892,9.32285291657788,3.32204460813698,8.29666948923057,48.8065170427255,20.3830634040633,89.0839771002258,70.6373537201021,20.2837022955679,0.305929188188789,30.4129018084928,59.0404962674708
"36",2.94805806766139,3.36044042628617,15.2192115933817,7.4435704794401,6.26877202071674,0.853242242404634,3.55443735910317,13.8004019547743,12.3913747303849,4.40494895465427,12.1778031465001,70.7201019291568,26.9722907691772,87.788254078186,69.6250565021938,21.5968110785693,-0.370515538975788,32.9191226206427,56.7345273416553
"37",4.47250916255962,1.75647348328953,16.9494594178758,9.29206730019967,7.10878314664535,2.87758592203516,3.80164068903745,18.2682218555568,8.15383291107727,2.82038967943055,5.33556549401573,37.5430488344484,14.296246671436,68.5755018083366,52.7921252691585,16.2892087895134,-0.216616374238425,21.7625537725757,49.3982107487569
"38",4.44104431193786,2.70082400719516,12.3750553243853,10.8518344003708,4.18261176901374,2.42825046209123,2.41683723683242,20.9860703974752,13.5519626595225,6.35099843976864,12.1837628299734,76.8912786719629,29.4139086312158,100.391017044852,79.5740175055235,23.55831773289,-0.222446055614497,33.2797486864551,67.7961414315481
"39",5.94704026851064,5.93051217735178,15.8732038906924,13.2460767246994,6.69131513157449,4.88555991581795,2.18105285518155,26.2026811952828,11.4815353444952,3.77306748150752,7.9704864922495,49.6747617721379,19.8729343120236,108.265989163336,85.4900935219853,26.3219053594584,1.10500953880931,36.829981473241,77.0174887505486
"40",5.73598470543905,2.58458701337791,23.4544033931107,8.60968370841325,11.5735277846436,-0.701633954458656,3.61841700990944,17.1385209035259,8.8868732484314,2.83233415473502,6.24311305980073,39.205709083614,16.8602896922711,75.4321431902039,60.2007929637427,18.0589784807533,0.110742539284544,25.1979711419761,50.6153167138783
"41",-2.03103400327897,-3.1976006118583,17.7038605134217,8.8981645645829,7.84666913313775,2.43097390183585,2.93709317466351,18.3575943112935,10.0417158734454,3.52180666940213,8.89158307621234,55.3019770685035,21.5443197006069,50.1888845737043,39.0446150010365,11.5365974320394,-2.74137396113206,15.409022768463,28.5264966143703
"42",2.62923294315885,2.23593403961484,20.0090223019683,10.4127520748062,9.08729142707497,3.05601811491189,3.42960964179772,19.9553490073212,7.00059830892434,2.14022250928289,2.41406246512203,19.0472767228833,9.69883077959226,69.8191144115073,56.0645179115017,15.8410406815133,-0.300566399299306,21.2970130411121,43.3660870300061
"43",1.66461902423392,2.83216441638534,21.0553401801411,12.4149696399884,9.8899762279561,7.1509503826336,3.54459484254868,25.9164384251292,17.4689248600497,6.89566889982868,7.71521100451957,64.5134437020566,28.3729792146297,128.291293107574,102.045195684876,30.9475817126867,-0.525807874835419,42.1095455123045,68.3113954536928
"44",6.8699419039559,6.32550776557702,25.3415627528707,10.4944700795202,12.5618402510849,3.15025428512161,2.69757431164075,18.9298175273823,6.35009180823117,2.20075487355858,6.8802960493241,40.9342490175373,15.7878368232223,73.6837721241234,59.5094912887651,18.0963351721801,2.11458866133775,26.0019551406298,57.5269051956527
"45",5.36425588973668,4.3920798206409,23.4044678847724,8.79202832554726,11.8312690541311,3.72932645263165,1.27900603440938,18.3327027166039,3.46037244851158,0.00548652568881947,2.77585708897215,12.9506123667121,3.9523813060154,58.0369781564565,46.7523120042325,13.4075585278134,0.0800305220113457,17.6662533873237,47.4090822874891
"46",6.19788475460763,8.5370687604141,28.2047409857276,7.71902933891909,14.6997428768709,2.45816590783945,3.55275674021858,16.3240709964706,11.4880539064679,4.19587328948346,7.73463261488053,52.5470179697114,21.3516339139084,120.008072789566,96.8186672057333,28.5362042987144,1.99811146389368,41.8210035027146,80.0143666209201
"47",3.62098219271169,3.77214098856692,23.4994956033735,13.0312516159474,11.7583835952817,6.07848930322082,4.73354738916905,24.2662668771273,10.0383540087771,4.18079363617838,8.11307194202842,48.9899865135168,18.5049288638293,88.9470076937922,71.9562125075511,20.3157959567312,-0.295549602202143,29.4462476076438,60.3298843768781
"48",3.72732410867984,2.13975997698675,11.2298047096796,10.7394692413158,3.64931687043436,5.18957666103635,2.43117725139267,21.3386628070464,12.9085389604217,4.0024749121766,9.57078076104553,59.7618112011259,25.3819197145867,93.4976861936187,74.803178322688,21.5349367110709,-0.876179304973013,32.9358035582347,57.7919395829114
"49",7.17805424750715,6.11010965742496,26.5706225781221,7.98292669379303,13.9491704838762,1.40221286868188,3.15764602044355,16.0743086555034,8.58208316139735,3.29881966122101,5.22835935623034,38.4187343256055,14.9841151314149,100.587207375339,78.7941877633828,23.8303585933064,2.00421205831466,32.5288241858049,71.4905076599704
"50",3.31739686579565,0.213920892078675,18.1455573760268,10.252234450935,8.24894316837944,3.72658522680997,2.40842499572505,21.8465711708928,4.86366003561474,0.46823772719823,9.09232924138241,42.4325516036139,14.4369429167581,34.9379761191561,27.4267149942847,8.54837574515619,-0.801183224347626,11.8934684755023,29.0193483153135
"51",5.06603568631904,3.62679532021878,18.0478637876167,7.62624401925753,8.06587392435798,4.22382407864804,2.44651496565649,14.8959447660546,2.58305204348099,0.431712696930739,7.36134340932271,31.4001545221059,9.89684962885966,47.4625856086051,38.9375293482727,10.6632366124754,-0.0459211725947875,14.6204927832968,40.8480908631865
"52",4.78991579291222,4.08137927056125,21.5501840323526,8.06509969722908,10.3837323066604,1.80553396786576,1.95269951737136,16.3865229469013,13.8089212678478,4.81509188023917,7.74652072755279,56.7592898989536,23.7271129800416,111.993590529586,91.9230443595888,27.4405551212037,0.921462171859549,37.6146168715722,72.3046223295586
"53",5.83786541548323,5.11874181180638,14.2713787720309,5.8379349918211,5.4149403955881,5.16679490895799,0.751405234237597,13.0770632799904,7.94762826982682,3.64703652354167,5.6650033213925,37.6282953598708,15.3676018936681,82.3477215027932,64.2033910173965,20.2507452837714,1.16959536867724,27.6351401245899,58.7833800780977
"54",8.07485204525729,7.14933504760966,16.532979430802,8.48283685035973,6.98568501114424,1.15280574418207,3.19265674216293,17.444013884563,14.6343295232646,5.96350654096292,9.29961596828403,63.3691872636221,25.1162627888405,137.709661788516,111.668635547401,31.9588605770258,2.21212125121659,44.5388681809921,86.768357481054
"55",6.74422979680784,5.9441954220343,25.4263785347768,15.6384110068436,13.2620769480692,2.58628972431569,3.59608385246177,29.7358192372,12.1520968300915,4.01477293567815,8.5446278218997,54.4972601983286,20.248522924091,111.247545064989,88.0726929863888,26.3658868632647,1.92841769539533,38.2149355004116,77.4844282600955
"56",5.01918939718583,5.10353816277327,15.0497637723351,11.8434598817723,5.97063543457834,2.99355676843554,3.03624742710469,24.867988949303,13.1893452340223,4.72651672261343,6.62372811723212,52.4313665192931,20.75546600871,104.783844400586,84.0196942823507,25.1057985813205,0.91715343465214,38.4588052340186,67.1174924711104
"57",4.52817173650834,5.10946833278003,17.893045793613,10.5365333659889,8.08788508402341,5.2973115625659,1.57045905294415,20.214776094742,7.5957803225429,1.91396909998063,6.20402170991911,38.0033769996104,13.259250134,89.2926748445097,72.0239928939137,21.1115450487863,1.27460099572796,27.2830174517135,59.8431105667828
"58",4.66348293593475,2.53271595705223,20.3409589112099,7.48899407384373,9.55197503472255,0.957111514654291,1.78529409179897,15.8654345203351,6.15183511540563,1.16755486855453,7.8900046606752,41.6515160041825,16.7790226729692,64.1740656815161,51.3296002679491,15.6136086472018,0.130951572977559,19.7595086219652,47.1898410056484
"59",1.13116179111599,0.893359171905672,27.6563297108174,6.18071168389667,14.3516938423546,3.76519428087771,2.14042449383893,12.6540872607804,1.80776894421769,-0.879003757126076,8.09791262215899,33.26711381218,10.2262762293768,35.379509879577,25.8924317059426,6.59899821716767,-1.22973036948179,7.99325914625745,17.2566440076048
"60",4.91178298731898,2.62706187329386,16.5259294265406,13.0668752460018,7.08766469473695,3.18997505156262,4.74845032841518,27.2073270237088,9.25967335533325,3.18994766435136,6.98210776076897,42.9101149255951,16.3885535479916,67.0994448427236,53.9224649275176,15.040570420671,0.554737090672696,25.5072572428669,50.3159610572901
"61",3.39733848086888,-0.884053161516414,22.6670844469839,6.63504272430123,10.9977897660349,1.47889704309753,2.69676059904593,13.1015667781907,7.46335959733065,2.10083083890183,7.64111112118436,42.3327178686353,16.9030985574542,50.5730340562431,39.7004954175485,10.8119024748483,-1.22718315557254,14.7974357658048,37.7726786151943
"62",-1.50863732964332,-2.04276035640598,17.4840179318662,9.81427017354611,8.08095029202155,2.40340688238872,3.27848869624385,18.7331941134134,18.8265494825554,7.5374233803126,10.574206645673,77.1901300362632,31.2360108655979,105.388398793053,86.1557028297069,25.8748256963599,-2.43587672411989,36.0221486031563,54.9834643295324
"63",4.65282393690782,2.03982727221381,18.8835680658614,8.25808006640065,8.75534118621264,3.08907590555044,3.34306323750251,15.5747310388289,9.08542115515334,3.37807972522893,5.17145177993397,37.6343240902366,18.0758934256278,77.6360462699986,61.9983119074219,18.1200187983589,1.11895211578309,24.8579806595883,50.5912358337054
"64",2.53380224888876,3.17189547645323,17.5300509113295,7.99992954486242,7.91620743740558,3.14551333156909,3.0946747237997,15.3727219793035,3.01452476927093,0.357754332760676,5.79206486770055,28.0416733293025,12.3954415489119,47.6834819859505,38.3419500470724,11.1337042047085,-0.508529897358078,15.0595918371255,32.2039798704239
"65",3.51737329995247,3.28725720504566,16.1831160857648,7.47261849253761,6.87471181536359,1.63714979723778,3.60056431835364,14.5296468817177,17.8176787620773,6.57513278804695,10.2108994732061,66.2581332592715,27.5958178383385,128.233064440417,103.094249957168,30.4142118199282,-0.305025885384756,43.6911705220948,73.4990208023039
"66",-0.0713201505843974,-2.10118464764018,14.7536489850359,12.2403557982585,6.08900894998841,2.81416604177472,3.40050248102381,24.7298101448478,8.79262693865883,3.1756129260463,4.80170407036944,38.1720670487051,14.3691087279854,41.2431956759998,31.311454151653,10.2714381605285,-2.33167694473679,15.2457563938847,32.4641112946764
"67",1.13439975414546,-1.56930942099769,21.2023981218397,11.7511005742497,9.94682645062099,8.85744403873649,2.74901735416781,24.2229333778543,7.52408849491411,2.79260884332371,7.36982992115776,39.9179931117323,15.977353976811,38.5006554207635,30.2564071878696,7.74398199131158,-1.58105586825652,13.3709695216641,22.9967961271495
"68",4.18087858379804,3.14911585567109,22.6513911359164,8.9132284396538,11.085061325129,2.29557206325536,3.77100831360158,19.1205758219023,9.52590045629219,3.51404510745119,11.3547803295297,64.5107441954439,24.0719765924452,85.8444629097588,69.0557069829372,20.1051012255647,0.786757565585394,27.6958623146514,56.9785995571315
"69",2.36548921563746,0.228030560735995,30.7425102548823,10.3251561438841,16.4659107278565,5.2234251564185,0.589272856106978,20.7493765321195,4.09218035342945,1.91250658698952,5.91191809850444,37.223271115655,12.773198376027,35.6617908295475,26.7152056356431,7.65516321694357,-1.15836146546624,10.3846149058948,28.5198233995569
"70",3.6371254147301,4.90349210604503,17.7662745700561,10.6617014573924,7.8796052290318,4.35766924745085,3.08448524374636,22.0290452962295,12.3223744347548,4.37087670155782,6.08234300128942,48.4490462374366,22.7017356512884,108.706912866347,85.9266269862866,24.7175041605269,0.545779586872984,36.3137260433334,59.4604498204929
"71",2.81219126978885,2.28483250029899,16.9311096589018,10.4512433854725,7.21015618578589,5.1138629198542,3.40252565922749,21.6186720024383,0.629033458624386,-1.82985994036216,4.86060355346628,13.00308898951,3.75362177912324,22.7047451537412,17.7593005012547,3.82749753295976,-0.3353935414507,7.26339874948039,20.7318920480285
"72",4.31211493663306,0.763417236696684,18.1375502047562,16.6296784331967,8.12215722545316,5.00783770704465,4.5041485059099,34.8743525979485,3.98766765045873,0.797672317225527,8.48180884912349,41.2004833898553,15.0476660282102,38.7175432868941,31.6721213184276,8.63616142831509,-0.68410311376872,11.6030055646902,37.1038324010579
"73",5.93681464269869,6.80121429000116,18.4381299469504,10.4472432613539,8.32179388512565,2.47558665935233,4.32829307281935,21.8993611259126,8.55896992008084,3.38040248752201,9.47707297368765,59.1573675254051,24.4963867471015,97.5452056800905,79.0078992095203,23.702942767586,2.04017650420347,33.2816095011042,71.5160766835515
"74",3.88103991280809,2.47677409146264,14.8066026478839,6.56846775250415,6.00993237928641,2.58516276098287,2.97275315779713,12.1536933344658,14.5228993862942,5.70726540116698,7.42685620682369,55.3637809387105,23.8817593142738,111.254901727203,89.0513975665072,26.4210870974673,0.238059209610681,36.1570473714893,67.2249815506239
"75",4.19013137989734,1.4934425386674,20.7431785936854,13.0870868686311,9.6827453420898,3.84660105408458,3.10072416297672,25.7773944872904,15.0828743097729,5.82729881690789,8.40290461540791,56.0089687553566,24.693140416288,112.877854477947,88.6755995612669,26.7014061468271,-0.674715027144097,35.557623818526,71.8927373990838
"76",8.28737795459566,8.78456475032212,21.6519131573748,6.41702000057786,10.0964225498823,5.43133001766935,3.38474083665797,11.7905742620332,12.9091288944345,4.68665779686727,8.52457006086832,58.7762715937498,21.8638094671573,136.068489549958,108.81031553948,32.8651342321717,2.22259569275959,46.2306074070193,93.7597071828623
"77",3.98800379768574,1.55961739223056,25.9500677727894,5.59719877888451,12.9220950472789,3.05297888237815,2.81788935344233,12.5065533165733,15.769404318094,5.87785337683438,8.96714184536333,63.6330594173261,26.7451971286467,113.29947600555,91.7370225827217,26.8211670574929,-1.52176281164453,37.2742637942213,68.7029783073982
"78",3.76440723760401,3.7205169766181,20.9736963223449,11.1488100152703,10.0694612895115,1.57326012609785,0.704033609046292,23.4075114098454,5.27907532139095,0.10596008172948,7.98234739441774,38.4735714312938,16.1950785550077,62.3535359294509,48.9761075675655,14.0330363567668,0.10659980602874,20.3790613641897,44.4966566367907
"79",3.30879137338058,0.378878208209106,22.9567632704172,12.2463865150387,11.1211248695484,1.87428481856459,3.62487716179763,24.8300463861003,9.73876617090837,2.90700378261396,3.89891980358455,31.8016917858674,13.8043995476934,73.4400609225057,57.6535961555699,17.1811832680513,-1.74449040168772,22.1225738086047,49.8677683673552
"80",4.69784089754865,5.46408047032769,19.9900490943966,6.18782396945696,9.36180227953963,1.15982606354266,2.37674899847957,12.8796303391302,6.76400621776559,2.12158332281034,8.42631927265444,44.9267585142699,15.1955764733123,75.137880825221,61.3438090055325,17.347315568223,0.84212122643315,25.0172166607858,49.7473623049823
"81",6.29584919982176,6.77290718238236,15.4973514965476,9.94224951620701,6.41988974548625,1.8097706972213,2.58498042039951,20.085123251141,11.9083180099765,4.34410649333639,6.778652804322,50.1218538678974,19.7090311291945,111.806875836453,86.8287212862284,27.4621982089336,1.57647171211444,39.1078259892417,69.6729550785849
"82",1.77213788390732,0.335552422951778,10.3676878635228,8.87558560225855,2.99120612528085,3.51882937821469,3.97274657820005,18.2438925752107,2.15605572438289,-0.611940512880257,4.26336972090005,18.2938499991518,6.62928541802029,32.0583572089322,27.0781642318435,6.09641594246152,-1.22638719189576,7.27070168171701,28.3704449233492
"83",3.02185557542915,0.502774027832356,14.6624318168088,7.52594429789009,5.65122372960706,2.16976822477864,5.09580106737642,16.0902364064939,16.3758753055625,6.11118223298376,8.69410366788517,63.1504665705974,25.0933247359052,99.5412698730711,80.3747624580408,22.8991963598322,-0.730415163950074,35.9559865622671,63.3255206199084
"84",3.75828888040186,2.68188916678393,22.0974408636625,9.0019302147247,10.2607208146829,5.96038922937383,2.07949034955117,16.3755396190186,8.95016139029377,2.83585234487695,9.97569579768755,58.4925367288618,23.7761798425131,75.4776675001075,59.6369910105421,17.9477837404169,-0.302807215897607,24.9619947027508,51.1710476479513
"85",3.06819028557352,2.95272884531613,15.8441915223279,8.13260116082056,6.5320742315345,3.36581494332117,3.71417894268231,16.8221270616517,9.66479484570752,3.98311585358827,8.78290557222726,59.3297446358489,22.5368640373552,80.6221882289829,66.4034226144009,18.8510516169852,0.444116026696791,27.0388859361172,56.3716508531751
"86",3.8708883827733,2.70942354930731,25.4034440435316,12.9792106779455,12.9580798126753,4.67710487685257,5.10553035301314,25.6691405623707,14.3624516263258,5.22627594361259,6.41800319135622,50.0470231934877,19.8411340687599,99.5884229441607,80.3138719895517,23.713690546205,-0.86684156459321,36.6945529627262,64.6830914397438
"87",3.23784195902975,6.28601383310763,9.77171221267435,12.1410236299505,2.90322523643822,7.16195102977772,5.59341105082692,25.5751092184515,16.9835697755102,6.89335854214934,10.30927672496,71.9219425712405,30.1436698613752,143.040272607207,112.653287283292,34.857389308516,1.12779937178993,48.9550474229472,84.3921170813788
"88",4.52190585017704,2.53291063007011,25.0554403502838,8.23369083971006,12.2560057382392,3.12596724243868,2.920375990643,16.2350934864181,12.3399179172224,5.06506428701013,7.91910341164848,55.1389274476536,23.9917992227385,101.396766135674,81.5329459904174,24.2581872139495,-0.15262918476246,32.0900094384384,66.7202419950907
"89",-1.20240131447562,0.931566097175701,14.412755994473,12.9466041244224,5.74190730567585,5.744364278853,1.71953806544949,26.8225992461195,13.4021784590458,5.53759129977,5.24172239018262,45.4502605817971,20.5726818817644,79.7842534303305,64.3023374698985,19.6304655072373,-1.29824048886275,30.8919353621496,44.4544560928208
