"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"99","b","b","c","b","a","a","a","a","a","a","b","c","b","b","a","a","a","c","a"
"100","a","c","b","b","c","b","b","a","b","b","c","c","c","c","a","b","a","c","a"
"101","b","c","a","b","c","b","b","c","c","b","b","c","c","c","a","b","a","a","a"
"102","b","c","a","c","a","a","a","a","b","b","b","c","a","a","b","b","b","a","c"
"103","a","c","a","b","c","a","b","a","b","b","c","b","a","a","a","a","a","a","b"
"104","a","c","c","b","a","a","a","a","a","c","a","a","c","b","c","a","b","c","a"
"105","c","c","c","a","a","a","b","a","b","c","c","b","a","a","c","c","c","c","a"
"106","a","a","a","b","a","b","a","b","b","b","c","c","b","c","a","a","a","a","a"
"107","b","b","a","a","a","a","a","a","c","a","b","c","a","a","c","b","c","c","a"
"108","b","b","c","c","b","b","b","c","b","b","c","a","b","c","c","c","c","b","a"
"109","b","a","a","c","a","b","b","b","c","a","c","c","a","a","c","c","a","c","a"
"110","b","c","a","b","b","b","a","a","b","b","a","b","a","a","a","a","a","a","a"
"111","a","a","b","b","b","a","a","b","b","b","a","b","a","a","a","a","a","c","b"
"112","c","b","b","b","c","c","a","c","b","c","a","c","a","a","a","a","a","a","a"
"113","b","a","a","b","a","b","b","b","c","c","b","a","c","b","b","b","b","b","a"
"114","a","c","c","c","a","c","a","a","c","b","b","c","c","b","c","c","c","c","a"
"115","b","c","a","b","b","b","a","b","b","b","c","c","b","a","b","c","b","a","b"
"116","a","c","a","a","b","a","b","c","c","b","c","c","c","c","c","c","c","c","c"
"117","b","c","c","b","a","c","c","a","c","a","c","a","c","c","b","a","b","b","b"
"118","c","b","c","a","a","a","a","a","a","a","c","a","b","b","a","a","a","c","a"
"119","a","a","a","a","a","a","a","a","a","b","c","c","a","a","a","a","c","a","b"
"120","a","c","c","b","c","c","a","c","b","c","c","a","b","c","a","b","a","c","a"
"121","b","b","c","b","c","b","c","a","b","b","c","c","b","a","b","a","b","b","a"
"122","b","b","b","c","b","a","a","b","c","b","c","a","b","a","a","a","a","c","a"
"123","b","a","a","a","a","a","a","a","c","a","b","c","c","b","a","b","b","b","b"
"124","a","b","a","b","c","c","a","c","b","c","c","c","b","b","c","a","b","b","a"
"125","b","c","b","a","a","b","b","c","c","b","c","b","b","a","a","c","c","c","a"
"126","a","b","b","b","c","c","b","a","b","b","c","c","c","c","c","c","c","c","a"
"127","c","c","a","a","c","a","b","a","b","b","b","a","c","c","b","c","a","a","a"
"128","b","c","b","c","b","b","a","b","a","c","b","c","a","a","a","a","c","c","a"
"129","c","c","c","b","a","c","a","a","c","c","a","b","a","a","c","c","b","b","b"
"130","b","b","c","c","a","a","a","a","c","b","c","b","a","a","b","b","b","b","c"
"131","b","a","a","c","c","a","a","a","b","b","c","b","a","a","a","c","a","a","a"
"132","b","a","b","b","b","b","a","b","a","b","c","b","a","a","a","a","a","c","a"
"133","a","a","a","a","a","c","b","a","b","b","c","a","c","a","a","a","b","a","c"
"134","b","b","b","b","a","c","b","a","b","b","b","c","a","a","b","a","b","b","b"
"135","a","c","b","b","a","a","a","a","a","a","c","b","a","a","c","c","c","c","a"
"136","c","a","c","a","a","b","b","a","b","b","b","c","a","a","b","a","a","a","a"
"137","a","b","a","b","c","a","b","a","a","c","a","b","a","a","a","a","a","b","a"
"138","b","a","c","c","c","a","c","a","c","a","b","a","a","a","a","a","b","b","c"
"139","a","c","a","a","c","b","b","a","b","c","b","c","a","a","b","b","a","b","c"
"140","b","c","a","b","b","c","a","a","b","c","b","c","b","b","a","a","b","b","b"
"141","b","c","a","c","c","b","b","c","b","b","c","a","b","b","c","a","a","b","a"
"142","b","c","b","b","a","a","a","a","c","b","c","c","c","c","b","b","a","c","a"
"143","b","c","a","b","c","c","a","c","b","b","c","c","c","c","b","b","a","b","a"
"144","c","c","a","b","a","b","a","a","b","b","c","c","b","a","a","c","a","a","c"
"145","c","a","c","a","a","a","a","a","b","b","c","b","b","c","a","a","a","b","a"
"146","a","c","a","b","c","c","a","c","b","b","a","b","c","c","a","c","a","a","a"
"147","b","c","a","b","c","a","a","c","b","b","b","c","a","a","a","a","a","a","a"
"148","c","a","c","b","a","b","a","a","a","a","c","a","b","c","b","b","c","b","a"
"149","c","a","c","a","a","a","a","a","b","c","c","b","b","b","a","a","a","a","a"
"150","a","b","a","b","c","a","a","a","b","b","c","b","a","a","c","c","c","a","b"
"151","b","b","a","b","c","c","b","c","b","b","a","b","a","a","b","c","a","a","a"
"152","b","a","c","c","a","a","a","a","b","b","b","a","c","c","a","a","a","b","a"
"153","a","c","b","b","a","b","a","a","b","b","b","a","a","a","a","a","c","c","a"
"154","a","a","a","a","a","b","b","a","a","a","b","c","a","b","b","c","a","c","a"
"155","a","b","a","b","a","c","b","c","b","b","c","a","b","a","a","a","a","a","a"
"156","a","b","b","c","c","b","a","b","b","b","b","c","b","a","a","a","c","c","a"
"157","a","c","c","b","b","c","a","a","a","b","c","a","c","c","a","a","b","b","a"
"158","b","c","c","b","a","a","a","a","a","b","c","a","b","c","a","a","a","a","a"
"159","b","c","b","c","a","b","a","a","a","b","c","a","b","a","c","a","c","c","a"
"160","a","c","a","b","c","b","a","c","b","b","c","a","b","c","a","a","a","a","a"
"161","a","b","c","c","c","a","a","a","b","b","c","a","b","a","a","b","a","c","a"
"162","a","a","a","a","a","c","a","a","c","b","c","b","a","a","a","a","a","a","a"
"163","b","a","a","c","b","b","a","b","c","b","c","a","b","c","a","a","a","a","a"
"164","a","c","b","b","c","c","b","a","a","b","c","c","b","a","a","a","a","c","a"
"165","a","c","c","c","c","a","a","a","b","c","c","b","a","a","a","a","c","c","a"
"166","c","b","c","a","a","a","a","a","c","b","c","c","b","c","c","a","b","b","a"
"167","b","c","a","b","c","c","a","a","b","a","b","a","c","b","c","a","c","c","a"
"168","b","c","a","b","a","c","a","a","c","c","a","b","b","c","b","b","b","b","c"
"169","a","b","b","b","b","b","a","b","b","b","b","c","a","a","a","b","a","c","a"
"170","a","b","b","b","a","a","a","a","a","c","b","c","a","a","c","a","a","c","b"
"171","c","c","c","c","b","b","b","c","b","b","c","c","c","c","c","c","c","b","a"
"172","b","b","b","c","c","a","b","c","a","b","c","a","a","a","a","c","a","b","a"
"173","c","c","c","a","b","a","b","c","b","c","b","b","a","a","a","b","c","c","a"
"174","a","a","c","c","a","b","a","a","b","b","c","c","c","a","c","c","c","b","b"
"175","c","b","b","b","a","a","b","b","c","a","b","b","a","a","b","b","a","c","a"
"176","c","b","c","a","c","a","a","c","b","b","c","b","c","b","a","a","a","c","a"
"177","a","a","a","c","a","c","c","a","c","b","c","b","a","a","a","a","a","a","a"
"178","a","b","a","a","c","b","a","b","b","b","c","c","a","a","c","c","a","a","a"
"179","b","a","a","c","a","b","a","a","a","b","b","c","a","a","b","a","a","a","a"
"180","a","b","a","a","c","c","b","a","b","a","c","b","a","b","a","a","a","b","a"
"181","c","a","b","a","a","a","b","b","b","b","b","c","a","a","a","a","c","c","c"
"182","a","c","c","c","a","b","a","a","b","a","a","b","a","a","c","c","a","c","a"
"183","a","a","a","b","c","c","a","c","b","a","a","b","c","c","c","c","b","b","a"
"184","b","a","a","c","b","a","a","b","c","b","b","c","b","a","a","a","a","a","a"
"185","b","c","a","b","b","c","a","c","c","c","a","b","a","a","c","a","c","c","a"
"186","c","a","b","b","c","b","a","a","b","c","b","c","c","b","a","c","c","c","b"
"187","b","a","a","b","a","c","a","c","a","b","c","a","b","c","a","b","a","a","a"
"188","b","c","a","b","a","c","a","a","c","b","c","a","b","a","a","a","a","a","a"
"189","b","b","b","c","a","a","a","a","a","b","c","a","b","c","a","a","a","b","a"
"190","b","b","b","b","b","c","a","a","b","b","c","c","b","c","a","a","c","c","a"
"191","b","c","c","b","a","c","a","a","b","b","b","c","a","a","c","c","b","b","a"
"192","a","b","b","b","a","c","a","a","b","b","b","c","a","a","c","c","b","b","c"
"193","b","b","a","b","c","c","a","a","b","a","b","c","a","c","c","c","c","c","c"
"194","b","c","c","b","c","b","a","c","b","b","b","c","a","a","a","b","a","c","a"
"195","b","a","c","c","a","a","a","a","a","c","b","c","b","c","b","a","b","b","a"
"196","a","c","a","b","a","a","a","a","a","a","a","b","a","a","a","a","a","c","a"
"197","c","c","b","b","b","a","a","b","a","b","b","c","a","a","c","a","c","c","a"
"198","b","c","a","b","a","c","a","a","c","c","c","a","c","b","b","a","b","b","c"
"199","b","a","a","b","a","c","a","c","a","b","c","a","b","a","a","a","a","a","a"
"200","b","b","b","c","b","a","a","a","a","b","c","a","b","a","a","b","c","c","a"
"201","a","c","a","c","c","a","c","a","b","b","c","a","b","c","a","a","a","a","b"
"202","b","b","a","b","a","c","a","c","b","b","b","a","c","c","b","b","a","a","a"
"203","a","c","b","c","b","a","a","a","b","a","b","c","b","a","b","b","a","c","a"
"204","b","a","a","c","b","a","b","a","c","b","b","c","a","a","a","c","a","a","a"
"205","b","a","b","c","b","b","a","a","c","a","a","b","a","a","a","a","a","c","b"
"206","a","c","c","c","c","c","a","a","b","b","c","c","b","a","a","a","a","b","a"
"207","c","c","c","b","c","c","b","a","b","b","c","c","c","c","b","c","b","b","c"
"208","c","c","a","c","a","a","a","a","a","b","c","a","b","a","b","b","b","a","b"
"209","a","b","b","b","b","a","a","a","b","b","b","c","a","a","a","a","c","c","a"
"210","c","a","b","c","a","b","b","a","b","c","a","b","a","a","a","a","a","a","a"
"211","b","b","c","b","c","a","b","a","b","c","b","b","a","b","c","c","a","c","a"
"212","a","c","b","c","b","b","a","b","b","a","b","c","b","c","a","c","c","a","a"
"213","a","c","a","c","a","b","b","b","a","a","a","b","c","a","c","a","a","c","a"
"214","c","c","b","a","a","b","a","a","b","b","c","c","b","a","a","c","c","c","a"
"215","a","b","b","c","c","a","a","c","b","b","a","b","a","a","a","a","a","b","a"
"216","a","b","c","b","c","c","b","a","c","c","c","a","b","b","c","a","c","b","b"
"217","a","b","c","b","c","c","b","a","b","c","c","b","b","b","c","a","c","c","a"
"218","c","b","b","b","a","b","a","a","b","b","c","b","a","a","a","a","c","c","a"
"219","b","c","a","b","a","c","a","a","b","b","c","a","b","a","a","a","b","a","c"
"220","a","b","a","b","c","c","a","a","a","a","c","a","b","c","a","a","a","a","a"
"221","a","b","a","b","a","b","a","a","b","b","c","a","b","a","a","a","a","a","a"
"222","b","a","a","b","a","c","a","a","b","c","a","a","b","c","b","b","a","a","b"
"223","b","a","b","c","a","a","a","a","c","b","a","b","a","b","a","c","a","c","a"
"224","b","a","b","a","b","b","a","b","a","c","c","c","b","b","a","c","a","c","a"
"225","b","c","a","c","a","a","a","a","b","a","a","b","b","c","a","a","a","c","a"
"226","c","b","c","a","a","a","b","b","c","a","c","b","a","a","c","a","c","c","a"
"227","c","c","a","a","a","a","a","a","c","b","a","a","b","a","c","a","c","a","a"
"228","a","c","a","c","b","b","a","a","b","b","c","b","a","a","a","a","a","a","a"
"229","a","a","a","b","c","b","b","a","b","a","c","a","b","c","c","a","a","b","a"
"230","a","c","a","a","a","a","a","a","b","b","c","b","b","b","c","a","a","a","a"
"231","b","c","a","c","a","b","a","a","b","c","c","c","c","c","b","a","a","a","b"
"232","a","a","b","b","a","c","b","a","b","b","c","a","b","a","c","a","a","a","a"
"233","a","b","a","b","b","c","b","c","c","c","a","b","c","b","a","a","a","a","a"
"234","b","c","b","a","a","c","b","b","b","c","b","c","c","b","a","a","c","c","a"
"235","b","c","b","b","a","c","b","b","b","b","b","c","a","a","a","a","c","c","a"
"236","a","c","a","a","a","a","a","a","a","c","a","b","a","a","c","c","a","c","a"
"237","a","c","a","b","b","c","b","a","c","a","b","c","c","c","a","a","c","c","a"
"238","b","c","b","a","b","a","c","a","b","b","c","c","c","c","a","a","a","b","a"
"239","c","c","b","c","a","c","a","c","a","b","c","a","b","c","c","c","a","a","a"
"240","c","c","c","a","b","a","a","a","c","b","c","c","c","c","a","a","b","b","b"
"241","a","c","a","b","c","c","a","a","b","b","a","b","a","a","c","b","b","a","b"
"242","a","c","a","c","c","a","a","a","b","b","c","c","b","a","a","a","b","a","c"
"243","b","a","c","b","b","c","a","b","c","a","c","c","a","b","c","c","c","c","b"
"244","b","a","a","b","a","b","a","a","a","b","c","a","b","a","b","b","b","a","c"
"245","b","b","a","c","a","a","a","a","a","c","b","c","b","b","c","a","a","b","a"
"246","a","b","c","c","a","b","a","a","c","a","b","c","a","a","c","c","c","c","b"
"247","c","a","c","a","c","c","b","a","b","a","b","c","a","a","b","b","a","a","c"
"248","a","a","a","b","b","a","a","b","c","b","b","c","b","a","c","c","a","a","a"
"249","c","c","c","a","c","b","a","a","b","b","c","a","c","c","a","a","c","b","a"
"250","b","c","c","b","c","c","a","c","b","b","c","c","b","c","a","a","c","b","b"
"251","b","c","a","c","c","c","a","c","a","b","c","a","a","a","b","c","a","a","a"
"252","c","b","b","a","a","a","a","a","b","b","a","c","c","c","c","a","c","c","a"
"253","a","a","b","c","a","b","a","a","c","c","a","b","a","a","c","a","c","c","b"
"254","b","b","b","a","b","a","a","a","c","a","c","a","a","a","a","a","c","c","a"
"255","a","b","a","b","a","c","a","a","c","b","c","b","a","a","a","a","a","a","a"
"256","a","c","b","c","b","b","a","a","c","c","a","b","b","b","a","a","a","c","c"
"257","b","c","b","b","c","b","b","b","b","c","c","a","b","b","a","a","a","c","a"
"258","b","a","a","b","a","a","b","a","c","a","b","c","a","a","a","a","c","c","a"
"259","b","c","a","c","c","b","b","a","b","b","c","a","b","a","c","c","c","a","a"
"260","a","c","a","c","b","a","c","a","b","b","c","a","a","a","a","a","b","b","c"
"261","a","b","a","b","a","c","a","a","c","b","c","c","a","a","a","a","a","a","a"
"262","c","b","c","a","a","a","a","a","c","c","b","c","a","c","b","a","b","c","a"
"263","c","c","c","b","c","b","a","c","b","a","a","a","c","a","c","a","b","b","b"
"264","a","c","a","a","c","c","b","a","b","b","c","a","a","a","c","a","b","a","c"
"265","a","c","a","b","c","c","a","a","b","b","c","b","a","a","b","c","a","a","a"
"266","b","c","b","a","a","a","a","a","b","b","c","a","c","a","a","b","b","b","b"
"267","b","c","c","a","a","b","a","a","c","b","c","b","a","a","a","c","a","a","a"
"268","c","c","b","a","a","a","a","a","b","a","a","b","a","a","c","c","a","a","c"
"269","a","b","b","b","c","b","a","c","b","c","b","b","a","c","a","a","a","c","a"
"270","a","c","b","b","c","b","c","a","c","c","c","c","c","c","a","a","a","b","b"
"271","b","c","a","b","b","c","c","c","a","c","b","b","a","b","c","a","b","b","c"
"272","b","b","c","b","a","c","a","a","b","b","c","a","b","a","a","a","a","c","a"
"273","a","a","a","c","b","b","a","b","a","b","c","b","a","a","a","a","a","a","a"
"274","b","a","b","c","a","b","a","a","b","b","c","a","b","a","a","a","a","b","a"
"275","a","b","a","c","a","b","a","a","b","b","c","c","b","a","c","b","a","a","a"
"276","b","a","a","c","c","b","b","a","b","b","a","b","a","a","a","a","a","a","c"
"277","c","c","c","a","a","a","a","a","a","b","c","c","b","c","a","a","a","a","a"
"278","b","c","c","c","c","b","a","c","b","b","c","b","a","a","c","c","a","b","a"
"279","c","c","b","b","a","c","b","a","b","b","c","a","b","a","b","b","c","b","a"
"280","a","a","c","b","a","c","a","a","b","b","b","c","c","c","a","a","b","a","c"
"281","a","a","a","c","c","a","a","c","b","b","c","b","a","a","a","a","a","a","c"
"282","b","a","c","c","b","b","a","b","c","b","b","c","a","a","c","a","b","a","c"
"283","c","b","c","a","a","b","a","a","b","b","b","a","a","a","c","a","c","b","a"
"284","c","c","b","b","a","c","a","a","c","b","c","b","a","a","b","b","b","b","c"
"285","b","c","a","b","a","a","a","c","b","a","b","c","c","c","a","a","a","c","a"
"286","b","c","c","c","b","a","a","b","c","c","a","b","a","a","a","b","c","c","b"
"287","a","c","c","c","a","b","a","c","a","a","b","c","b","a","a","a","a","c","c"
"288","c","c","a","b","a","b","a","a","c","b","c","a","b","a","a","a","a","a","a"
"289","b","c","c","b","a","c","a","a","c","b","c","c","b","a","a","a","a","b","b"
"290","b","b","a","b","b","c","a","b","c","b","c","b","a","a","b","b","a","a","a"
"291","a","c","c","b","c","c","a","a","b","c","c","a","b","b","b","c","a","c","c"
"292","c","c","c","a","a","a","b","c","a","b","c","b","a","a","c","a","a","c","a"
"293","b","b","a","b","c","b","a","c","b","c","b","c","a","a","b","b","b","b","a"
"294","b","c","b","b","a","b","a","a","b","b","c","c","c","c","c","a","a","c","a"
"295","b","a","a","b","c","c","a","a","b","b","b","c","a","a","c","a","a","a","a"
"296","b","c","c","c","a","b","a","a","a","c","a","b","a","c","b","b","b","a","c"
"297","a","b","a","a","a","b","a","a","b","c","b","c","c","c","b","c","b","b","a"
"298","a","c","a","c","a","a","a","a","c","b","b","c","a","a","a","b","c","a","a"
"299","c","b","c","a","a","b","a","a","a","b","b","b","a","a","a","a","a","b","a"
"300","a","b","a","c","a","a","a","a","c","b","c","a","c","c","b","c","b","b","a"
"301","c","c","b","a","a","a","b","a","c","b","c","b","a","b","c","a","a","c","a"
"302","b","c","c","b","a","c","a","a","b","b","b","c","c","b","b","c","a","b","a"
"303","a","b","a","b","b","c","c","b","b","b","c","a","b","c","b","b","b","a","a"
"304","a","a","a","c","a","b","a","a","b","a","b","c","b","b","a","a","a","c","c"
"305","a","c","c","a","b","a","a","c","b","b","c","b","a","a","a","a","a","a","a"
"306","b","b","a","c","b","a","a","b","c","a","a","b","b","c","b","a","a","b","a"
"307","b","c","a","c","c","a","b","a","a","b","b","c","c","c","b","b","b","a","c"
"308","a","c","a","b","b","c","a","b","b","b","c","c","a","a","a","a","a","a","a"
"309","b","c","c","c","a","a","a","a","a","b","c","c","b","a","a","a","b","a","b"
"310","b","c","a","c","c","a","a","c","b","c","b","c","a","b","a","a","b","b","b"
"311","a","c","b","c","a","a","a","a","b","b","a","b","a","a","c","c","c","b","a"
"312","b","c","a","b","a","b","a","b","a","b","c","c","c","c","a","a","c","a","a"
"313","a","b","c","c","c","b","b","a","b","c","c","c","a","a","a","b","b","c","a"
"314","b","b","c","c","a","b","a","a","a","a","b","c","a","a","a","b","a","b","a"
"315","c","b","b","a","a","a","a","a","a","b","a","b","c","c","a","c","a","c","a"
"316","a","c","a","b","c","b","b","a","b","a","c","c","c","c","b","b","a","a","c"
"317","c","b","a","b","c","b","a","c","b","a","b","c","b","c","a","c","a","c","b"
"318","c","c","c","b","a","c","a","a","c","c","a","b","a","c","a","b","a","c","a"
"319","c","c","c","b","a","c","a","a","c","b","b","c","c","c","a","a","a","c","b"
"320","b","c","c","b","b","c","a","b","a","b","b","c","b","c","b","a","b","b","a"
"321","c","b","a","b","a","c","a","a","a","b","c","a","b","c","c","c","a","a","a"
"322","b","b","b","a","c","a","a","c","b","c","b","c","c","b","c","a","c","c","a"
"323","a","c","a","b","c","a","b","a","c","b","c","a","c","b","a","a","a","a","a"
"324","c","a","c","b","a","c","a","a","a","b","c","b","a","a","a","c","a","b","a"
"325","b","b","a","c","b","c","a","b","b","b","c","b","a","a","a","a","a","a","a"
"326","c","a","b","c","c","b","b","a","b","b","c","b","a","a","a","b","c","c","b"
"327","b","c","c","c","c","b","a","c","b","a","b","c","c","c","c","b","a","c","a"
"328","b","b","b","b","c","c","b","a","b","c","a","b","a","b","a","a","a","c","a"
"329","a","b","a","a","c","a","a","c","b","b","c","a","b","a","c","c","c","a","a"
"330","b","c","a","c","b","b","b","c","b","b","b","c","b","c","a","a","a","a","a"
"331","b","c","c","b","b","c","a","b","b","b","c","a","b","b","a","c","a","a","a"
