"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"102","b","c","c","c","c","b","a","b","b","a","b","c","a","a","c","c","b","a","b"
"103","c","c","c","a","c","a","b","a","b","c","a","b","a","a","a","a","a","c","a"
"104","b","c","a","b","a","b","c","b","a","b","c","a","c","c","a","a","c","a","a"
"105","b","c","c","c","c","b","a","c","b","b","c","a","b","a","a","a","b","b","c"
"106","b","c","c","c","b","b","a","b","a","b","c","c","c","c","a","a","a","a","a"
"107","a","c","b","b","b","b","a","b","b","b","c","c","c","a","a","a","c","c","a"
"108","a","b","c","b","c","c","b","a","b","b","a","c","b","b","a","b","a","a","a"
"109","a","b","a","a","a","a","a","a","a","b","c","c","c","a","a","b","c","b","b"
"110","b","a","c","b","c","c","a","c","c","b","c","c","b","a","a","b","a","b","a"
"111","b","c","a","b","a","c","a","a","b","b","c","a","a","a","a","a","c","a","b"
"112","c","b","a","a","b","a","a","b","c","a","c","b","a","a","c","a","c","b","a"
"113","a","c","a","a","c","a","b","a","b","c","b","b","a","c","a","c","b","b","c"
"114","b","c","c","b","a","b","a","a","b","b","a","a","c","c","a","a","a","b","b"
"115","a","b","a","a","a","b","a","a","b","c","a","b","a","c","c","a","c","b","a"
"116","a","c","a","b","c","c","a","c","b","b","c","c","b","a","a","b","c","a","a"
"117","c","c","c","a","a","a","a","a","c","b","b","c","a","a","a","c","a","c","a"
"118","a","a","a","a","b","b","a","b","c","b","c","b","a","a","c","c","b","a","b"
"119","b","a","a","b","a","c","a","a","a","a","b","c","c","c","c","c","c","b","c"
"120","a","c","a","a","a","a","a","a","c","c","c","c","b","c","c","a","c","c","b"
"121","a","c","a","a","c","b","a","a","b","a","c","a","b","c","a","a","a","c","a"
"122","a","c","a","a","a","b","a","a","a","c","c","a","a","a","b","b","b","b","c"
"123","a","c","a","a","c","b","a","a","c","b","b","c","b","a","c","a","c","a","a"
"124","b","b","a","b","a","b","a","a","a","b","c","b","a","a","c","c","a","a","a"
"125","b","a","a","c","c","b","a","c","b","b","a","a","a","a","a","a","a","a","a"
"126","b","c","a","b","b","a","b","a","b","c","a","b","a","c","c","a","b","b","c"
"127","a","c","a","b","a","c","a","a","a","b","c","a","b","a","a","a","b","a","b"
"128","c","c","b","a","b","a","a","b","b","b","c","a","b","a","c","a","c","c","a"
"129","b","c","a","c","a","a","a","a","a","b","b","a","c","c","b","a","b","a","c"
"130","b","c","b","a","b","a","a","b","c","c","c","b","b","b","c","c","a","b","a"
"131","b","b","a","b","a","c","a","b","b","b","c","a","b","a","b","c","b","a","a"
"132","a","c","a","a","a","a","a","a","c","b","c","a","a","a","a","a","a","a","c"
"133","b","c","b","b","a","c","a","b","a","b","c","a","b","c","a","a","c","c","a"
"134","a","c","b","b","b","a","a","b","c","a","c","a","b","b","a","a","a","b","a"
"135","c","a","b","a","b","a","a","b","c","b","c","b","a","a","a","a","c","c","b"
"136","b","c","a","a","a","a","a","a","c","b","c","b","a","a","c","a","b","a","b"
"137","b","c","a","b","b","a","a","b","b","b","c","b","a","a","b","b","a","a","a"
"138","c","c","c","b","b","a","a","b","a","c","b","a","b","c","b","b","c","c","c"
"139","b","b","a","b","c","b","a","c","b","c","c","a","b","c","c","c","c","b","a"
"140","b","c","b","a","c","a","b","a","b","b","c","b","a","a","c","c","c","c","a"
"141","a","b","a","b","b","c","b","c","c","a","b","a","c","c","c","a","b","c","a"
"142","a","b","a","a","b","b","b","c","c","c","b","c","c","a","c","a","b","b","c"
"143","a","b","a","b","b","c","b","b","b","c","a","b","a","a","b","b","b","a","a"
"144","a","b","a","c","c","a","c","a","b","b","c","c","b","a","a","a","a","a","a"
"145","a","c","a","b","c","b","a","c","b","c","b","a","b","c","b","b","a","b","a"
"146","c","c","c","a","a","a","a","a","b","b","c","a","c","c","c","c","c","c","a"
"147","b","a","c","b","a","c","a","a","a","b","c","a","b","c","c","a","c","b","b"
"148","b","a","a","b","a","c","a","a","c","c","b","c","c","b","b","c","b","c","c"
"149","a","c","b","a","a","a","a","a","a","b","c","b","b","a","b","c","b","a","c"
"150","c","c","b","a","a","c","a","a","b","b","c","a","b","a","a","b","a","c","b"
"151","c","c","c","a","b","a","a","b","c","b","c","b","a","a","a","a","c","a","a"
"152","c","b","c","a","b","a","a","b","b","b","b","c","c","c","b","a","b","a","a"
"153","b","b","a","c","b","b","a","a","c","a","a","c","c","c","c","c","c","b","a"
"154","b","c","c","b","a","b","a","a","b","b","c","c","a","b","a","a","b","b","b"
"155","b","c","a","b","b","c","a","a","b","b","c","c","c","c","a","a","a","a","a"
"156","a","c","c","a","b","a","b","c","c","b","c","b","a","a","c","a","c","c","a"
"157","c","b","a","b","a","b","a","a","b","b","c","a","b","c","b","c","a","a","a"
"158","b","a","c","b","b","a","a","b","a","b","c","a","c","a","c","a","b","b","c"
"159","b","c","b","b","a","b","a","a","b","b","c","b","a","a","b","a","b","b","c"
"160","a","a","a","a","b","b","a","b","c","c","c","c","a","b","a","a","b","b","c"
"161","c","c","c","b","a","b","a","c","a","b","c","a","b","a","c","c","b","b","b"
"162","a","c","a","a","c","c","b","c","b","c","a","b","a","a","a","a","b","a","c"
"163","b","c","b","c","c","a","c","a","b","b","c","c","a","a","b","c","b","c","c"
"164","a","c","a","a","b","b","c","b","a","b","b","b","a","a","a","a","a","a","c"
"165","c","b","c","a","b","a","a","b","b","b","a","b","b","b","c","a","a","b","a"
"166","a","c","a","c","a","b","a","b","b","b","c","c","c","c","c","a","a","a","a"
"167","a","c","a","b","a","b","a","a","b","b","c","a","b","a","a","a","b","a","a"
"168","c","c","b","b","b","b","a","b","c","b","c","b","a","a","a","a","c","c","a"
"169","b","b","b","b","a","c","c","b","b","b","c","a","b","a","a","a","b","b","c"
"170","a","b","b","c","a","b","a","a","b","b","c","a","b","c","a","a","c","c","a"
"171","c","b","b","b","a","c","b","a","b","b","c","b","a","a","c","c","c","c","a"
"172","b","c","b","a","c","b","a","c","b","b","c","b","a","a","c","a","c","c","c"
"173","a","c","a","b","a","b","b","a","b","b","c","a","b","b","a","a","a","a","a"
"174","b","c","b","c","a","b","b","a","a","a","a","b","a","a","a","b","a","c","c"
"175","c","c","a","a","c","b","b","a","b","a","b","a","b","c","c","a","a","c","c"
"176","a","c","a","b","b","c","a","b","b","a","c","a","b","b","a","a","a","c","a"
"177","b","c","c","b","c","c","b","a","b","c","c","b","a","a","a","a","a","a","a"
"178","b","a","c","c","c","a","a","c","b","b","b","c","a","a","c","a","c","b","b"
"179","b","a","a","c","b","a","a","c","c","c","b","c","a","a","b","a","b","b","c"
"180","b","c","c","b","a","c","a","a","c","b","c","a","b","c","b","c","b","b","b"
"181","a","c","c","b","a","c","b","b","a","b","b","c","a","a","b","c","b","b","c"
"182","b","a","a","b","a","c","b","b","a","b","c","a","b","c","a","a","c","a","b"
"183","a","c","a","a","a","a","a","a","b","b","c","b","a","a","c","c","c","b","a"
"184","c","c","b","b","a","b","a","a","b","b","c","a","b","c","c","c","a","a","a"
"185","c","b","c","a","c","a","a","a","b","b","c","c","b","a","a","a","a","b","a"
"186","a","c","a","a","a","c","a","a","a","b","c","a","b","a","a","a","c","a","a"
"187","c","c","c","a","a","b","a","a","a","c","a","b","a","a","c","c","c","b","a"
"188","a","c","a","c","b","b","b","c","b","b","c","c","c","c","a","a","a","a","a"
"189","b","b","c","b","c","c","a","c","b","b","c","c","a","a","a","a","b","b","a"
"190","b","c","c","c","c","b","b","a","b","b","c","a","b","a","a","a","c","b","a"
"191","a","c","b","c","b","c","a","b","a","b","c","a","b","a","b","b","a","c","b"
"192","c","c","c","a","b","b","a","c","c","b","c","b","b","a","a","a","b","b","c"
"193","b","c","c","b","a","b","a","a","a","c","c","b","a","a","c","c","c","c","a"
"194","b","a","a","b","a","a","a","a","a","b","c","b","c","a","a","b","a","a","a"
"195","c","b","c","b","b","a","a","c","c","b","c","a","b","a","c","a","b","b","a"
"196","b","c","a","b","c","b","a","c","b","b","c","b","a","a","b","c","b","b","b"
"197","a","c","a","b","c","c","b","a","b","b","c","c","b","a","a","a","a","a","a"
"198","a","a","a","b","a","a","a","a","a","b","c","c","b","c","a","a","c","a","b"
"199","b","b","a","a","a","b","a","a","c","a","b","c","a","a","b","b","a","a","a"
"200","b","c","b","c","a","c","b","b","b","b","b","c","b","a","a","c","a","a","c"
"201","a","b","b","a","b","c","a","b","b","b","c","a","a","a","c","c","c","b","c"
"202","a","c","c","b","c","c","a","c","b","b","c","c","b","a","a","a","a","c","a"
"203","b","b","c","b","a","a","a","b","a","a","a","c","c","c","c","c","c","b","b"
"204","a","b","a","b","c","c","a","b","b","b","c","c","c","c","b","b","a","a","a"
"205","a","c","a","b","b","b","a","b","c","b","c","b","a","a","c","c","c","a","a"
"206","b","c","c","b","a","b","a","a","b","b","b","c","b","a","c","c","a","c","a"
"207","b","c","c","b","a","c","a","a","b","b","c","b","a","b","a","a","a","c","c"
"208","b","c","a","b","b","c","b","a","c","a","c","b","a","a","a","a","a","a","a"
"209","a","c","a","b","b","c","b","a","c","b","b","a","c","c","c","c","a","a","a"
"210","c","b","c","b","c","c","b","a","b","b","c","a","b","a","b","b","a","c","a"
"211","c","b","b","a","c","a","b","a","b","b","c","b","a","a","a","c","c","c","a"
"212","a","c","c","b","b","b","a","a","c","a","b","a","a","a","b","a","c","c","a"
"213","b","b","a","b","b","b","b","c","b","c","a","a","a","a","c","a","c","b","c"
"214","b","c","c","c","b","c","a","b","b","c","b","b","a","c","a","a","a","c","b"
"215","c","a","b","a","a","c","a","a","b","b","c","b","a","a","c","a","c","c","b"
"216","a","c","c","b","a","c","a","a","b","b","a","b","a","a","a","a","b","b","b"
"217","a","b","b","c","b","a","a","b","c","b","a","a","a","b","a","a","a","c","a"
"218","a","c","a","a","a","b","b","b","b","b","a","a","a","b","c","c","c","a","a"
"219","b","a","b","b","b","c","a","b","a","b","c","a","a","a","c","c","b","b","c"
"220","b","a","a","c","b","b","a","a","b","b","c","a","b","a","a","a","a","a","a"
"221","a","a","a","c","b","b","a","b","c","b","b","c","b","a","b","c","a","a","a"
"222","b","c","a","b","c","a","b","a","b","b","c","c","c","c","c","c","c","a","a"
"223","b","b","b","b","a","b","a","a","a","b","b","c","a","a","a","a","c","b","a"
"224","a","b","a","a","a","b","a","a","c","b","c","c","a","a","a","b","a","a","b"
"225","b","a","b","c","a","a","a","a","a","c","c","c","b","b","c","a","c","c","b"
"226","b","c","c","c","b","b","b","c","c","b","c","a","a","a","b","a","b","b","b"
"227","b","c","a","c","a","b","a","a","b","b","c","a","b","b","a","a","a","a","a"
"228","a","c","b","b","b","c","a","b","b","c","c","b","a","a","c","a","a","a","c"
"229","a","c","a","a","a","a","a","a","c","c","b","b","a","c","a","a","a","b","a"
"230","b","c","a","c","b","b","a","a","c","b","c","c","b","c","a","c","a","a","a"
"231","b","c","b","c","a","a","a","a","c","a","b","c","a","a","a","a","a","a","a"
"232","a","c","c","a","a","a","b","c","a","b","c","a","b","a","a","b","a","a","a"
"233","a","c","b","c","a","b","a","a","b","b","c","b","a","a","a","c","a","c","a"
"234","a","b","a","a","c","a","a","c","b","b","c","c","c","c","a","a","a","a","a"
"235","b","b","b","b","c","b","a","c","b","b","c","b","a","a","a","a","a","c","a"
"236","a","c","a","c","a","b","c","c","b","c","a","b","c","c","c","c","c","c","a"
"237","a","b","a","a","c","c","a","a","c","c","c","a","b","b","a","b","a","b","a"
"238","a","a","b","b","a","c","c","a","b","a","b","a","c","c","b","b","a","b","a"
"239","b","b","a","b","a","a","a","a","b","a","b","c","a","a","a","a","a","c","a"
"240","a","b","a","c","a","c","b","a","a","b","c","a","a","a","a","a","a","a","a"
"241","a","c","c","b","a","b","a","a","b","b","c","a","a","a","c","a","a","b","a"
"242","a","b","b","b","a","b","a","a","c","b","c","c","a","a","a","a","a","a","a"
"243","a","c","a","a","b","a","b","c","b","b","c","c","b","a","b","a","b","b","c"
"244","a","c","a","a","c","c","a","c","b","b","b","c","c","c","a","b","b","a","c"
"245","a","c","a","c","a","a","a","a","c","a","b","c","c","c","b","c","b","a","b"
"246","a","c","a","b","a","c","a","a","a","a","b","c","b","c","a","a","c","c","a"
"247","a","c","a","a","c","a","b","c","b","b","a","c","c","c","b","b","a","a","b"
"248","b","c","c","b","c","b","b","a","b","b","c","a","b","a","a","a","a","a","a"
"249","b","b","c","b","a","b","a","a","b","b","c","c","b","a","c","a","c","a","c"
"250","b","b","a","c","c","a","b","a","b","c","c","c","b","c","b","c","a","a","a"
"251","a","a","b","c","b","c","a","b","b","b","b","c","b","a","a","a","c","b","a"
"252","b","a","c","c","b","b","a","b","c","b","c","c","c","c","a","c","c","a","b"
"253","b","c","a","c","a","a","a","a","b","b","c","a","c","c","a","a","a","b","a"
"254","a","b","a","b","a","b","a","a","c","a","a","b","a","a","c","a","a","b","a"
"255","a","c","a","a","c","a","a","c","b","b","c","a","b","c","b","b","a","a","c"
"256","c","b","c","a","b","a","c","b","a","b","b","c","c","c","a","a","c","b","a"
"257","a","b","c","b","a","b","a","a","b","b","c","c","c","b","b","a","b","b","a"
"258","b","b","a","b","b","c","b","b","c","b","c","c","a","b","a","a","a","a","a"
"259","a","c","a","c","c","b","a","c","b","b","c","b","a","a","c","c","c","a","a"
"260","b","a","c","b","c","c","b","a","b","b","c","a","b","a","a","b","c","c","b"
"261","b","b","a","a","a","a","a","a","c","b","c","c","b","c","b","c","a","a","b"
"262","b","b","a","c","a","a","c","a","b","b","c","a","b","c","b","b","a","a","a"
"263","b","c","a","b","a","a","a","a","b","b","c","a","b","a","a","a","b","b","a"
"264","b","c","a","c","b","a","a","a","c","c","a","b","b","b","c","c","c","b","a"
"265","c","b","b","b","a","c","a","a","b","c","c","a","b","b","a","c","c","c","a"
"266","b","a","b","c","a","b","a","a","a","b","c","b","a","a","a","c","a","c","a"
"267","a","b","c","a","a","b","b","c","b","b","b","a","c","c","c","a","b","b","c"
"268","c","b","b","b","a","c","a","a","b","b","c","b","a","a","b","b","c","c","a"
"269","a","c","b","a","c","a","c","b","b","b","c","a","b","a","a","c","a","c","a"
"270","a","c","a","c","b","b","a","b","a","b","c","a","b","a","b","a","a","a","a"
"271","a","c","a","a","a","c","a","b","c","c","a","c","c","c","b","b","b","b","b"
"272","a","c","a","b","a","c","a","a","b","b","c","a","b","c","a","a","a","c","b"
"273","b","b","b","b","b","c","a","b","a","b","c","c","c","c","a","a","c","c","a"
"274","a","c","a","b","a","c","a","a","c","c","a","b","b","c","b","c","b","b","c"
"275","b","b","a","b","a","c","a","a","b","b","c","b","a","a","a","a","a","a","a"
"276","a","c","c","b","c","c","a","a","a","b","c","b","b","a","b","b","c","a","a"
"277","b","c","a","b","a","b","a","a","b","b","c","c","b","a","a","a","a","a","a"
"278","c","c","c","a","a","b","a","a","a","a","c","a","c","c","a","b","a","c","c"
"279","a","c","a","b","a","a","a","a","b","a","c","b","a","a","a","a","a","c","a"
"280","a","b","a","c","c","a","a","c","b","b","c","a","c","c","a","c","b","a","a"
"281","b","c","c","b","a","c","a","a","c","b","b","c","a","a","a","a","a","c","a"
"282","c","c","b","b","a","c","a","a","b","b","c","b","a","b","a","b","c","c","a"
"283","a","a","a","b","c","c","a","c","b","a","b","b","a","a","b","a","a","c","a"
"284","a","c","a","a","c","a","b","c","b","b","c","c","c","c","b","a","b","a","c"
"285","b","b","b","c","a","b","a","a","a","c","a","b","a","a","c","c","c","c","a"
"286","c","c","c","a","c","b","c","a","b","c","a","a","c","b","a","a","a","c","c"
"287","c","c","c","a","c","a","a","a","b","a","b","a","c","c","a","a","c","c","a"
"288","a","b","c","b","b","c","a","b","a","b","b","c","a","a","c","c","b","a","a"
"289","c","a","c","a","a","b","a","a","a","b","c","a","b","a","c","a","a","a","a"
"290","b","b","c","b","a","c","a","a","c","b","c","b","b","a","c","c","b","b","c"
"291","b","c","a","b","c","c","a","c","b","c","b","c","c","c","a","a","a","b","a"
"292","a","c","b","c","b","b","a","b","c","a","b","b","c","c","a","a","a","c","a"
"293","a","c","a","a","a","a","b","b","a","a","a","c","c","c","a","a","c","c","a"
"294","c","c","b","b","a","c","a","a","c","b","c","b","a","a","c","c","a","c","a"
"295","b","b","b","b","c","c","a","c","b","b","b","c","a","a","c","a","c","a","a"
"296","a","b","a","a","c","b","a","c","a","b","c","a","c","c","b","b","a","a","a"
"297","a","c","a","a","a","a","a","a","c","b","c","a","b","c","c","c","c","a","a"
"298","c","c","b","a","c","a","b","a","b","c","b","b","a","a","b","b","a","c","a"
"299","a","c","c","c","a","b","a","a","c","a","c","b","c","c","c","c","c","b","a"
"300","a","c","c","b","c","c","b","a","a","b","c","c","b","c","a","a","a","c","c"
"301","c","c","c","b","b","b","a","a","b","b","c","a","b","a","a","a","c","c","a"
"302","b","b","c","b","a","a","a","a","c","b","c","b","a","c","a","c","b","b","c"
"303","b","a","a","b","a","c","a","a","a","b","a","c","c","a","b","c","b","a","c"
"304","a","c","b","a","b","a","a","b","b","b","c","b","a","a","c","c","a","c","b"
"305","a","c","a","a","a","b","b","a","b","c","a","b","a","a","a","b","a","c","c"
"306","a","c","c","b","a","b","b","a","c","a","b","a","a","a","c","c","c","c","a"
"307","a","c","a","c","a","a","a","a","b","b","c","a","b","c","a","a","a","a","b"
"308","a","c","a","a","b","a","a","b","c","a","a","a","c","c","a","b","b","b","b"
"309","a","c","c","b","c","a","a","c","c","b","c","a","a","a","c","a","b","b","a"
"310","b","c","a","c","c","b","a","c","b","b","b","c","c","c","a","a","a","a","c"
"311","a","b","a","b","b","c","a","b","a","b","a","b","a","a","b","c","b","a","a"
"312","c","c","c","a","b","b","b","a","b","c","a","a","a","a","b","b","a","a","a"
"313","a","c","b","c","a","a","a","a","b","a","c","b","a","a","c","c","c","c","a"
"314","a","c","c","b","c","b","a","c","b","b","c","c","a","a","a","c","a","a","a"
"315","c","c","c","a","b","b","a","b","b","c","a","c","c","b","a","c","c","c","a"
"316","c","b","c","a","a","a","a","a","b","b","b","a","c","c","a","a","c","b","a"
"317","b","c","c","b","a","a","a","a","a","b","a","b","b","a","c","a","c","b","a"
"318","b","c","a","c","b","b","a","b","b","b","b","c","c","c","c","c","c","a","a"
"319","b","c","c","c","a","b","a","a","c","b","c","a","b","a","a","b","c","b","b"
"320","a","c","b","b","b","b","a","b","b","b","c","a","b","a","b","c","b","b","b"
"321","b","b","a","a","a","b","a","a","a","a","b","a","a","a","a","c","c","a","a"
"322","c","c","a","a","c","a","a","c","b","b","c","a","b","a","b","a","b","a","c"
"323","b","b","a","c","a","b","a","a","a","b","c","a","b","c","a","a","a","a","a"
"324","a","a","a","b","c","c","a","b","b","a","c","a","c","c","c","c","c","c","b"
"325","a","a","a","a","a","a","a","c","b","b","c","a","b","a","b","b","b","b","a"
"326","b","c","c","c","c","a","a","c","b","c","b","b","a","c","b","c","b","b","a"
"327","b","c","b","c","a","a","b","b","b","c","a","b","a","a","a","a","c","c","a"
"328","a","b","a","a","b","a","a","b","b","a","b","c","a","c","a","c","c","c","b"
"329","a","c","a","a","a","a","a","a","b","b","a","b","a","a","c","c","c","a","a"
"330","a","c","c","a","b","a","b","a","c","c","b","c","a","b","a","c","a","c","a"
"331","b","b","c","c","b","b","a","b","c","b","c","c","c","a","a","a","a","b","b"
