"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"45","c","c","c","b","a","a","b","a","c","b","c","a","b","c","c","c","c","c","b"
"46","a","a","a","a","c","c","a","c","c","b","b","c","a","a","c","a","c","a","b"
"47","b","b","a","b","b","a","a","a","c","b","a","b","b","a","a","a","c","b","a"
"48","b","b","c","a","c","a","a","c","b","b","c","a","b","c","a","b","b","b","a"
"49","b","b","b","b","b","a","b","a","b","a","b","c","c","c","a","a","a","c","a"
"50","b","a","c","c","b","b","a","a","a","a","b","c","c","c","a","b","a","a","a"
"51","c","a","b","b","c","a","b","a","b","b","c","c","b","a","c","c","a","c","a"
"52","a","c","a","a","c","a","b","a","b","c","c","a","b","c","b","b","b","b","b"
"53","a","c","a","b","c","b","c","a","c","c","c","a","b","c","b","b","a","b","a"
"54","b","c","a","c","a","a","a","a","b","c","a","b","a","c","a","a","c","b","a"
"55","b","b","c","c","c","a","a","c","a","b","b","c","a","a","a","b","a","b","a"
"56","a","b","a","a","c","a","a","c","b","b","c","c","b","a","a","a","a","a","a"
"57","b","c","c","c","a","a","a","a","a","a","b","c","a","a","a","a","c","c","a"
"58","a","b","c","b","a","c","b","a","c","b","c","b","a","a","c","a","c","a","a"
"59","b","a","c","b","c","b","c","a","b","b","c","a","a","a","a","a","a","c","c"
"60","c","c","b","b","a","c","a","a","a","a","c","c","c","c","b","b","b","b","c"
"61","c","c","c","a","c","a","c","a","b","b","a","b","a","a","a","b","c","b","a"
"62","a","a","a","b","a","b","a","a","a","b","c","a","b","a","a","a","c","a","c"
"63","c","c","c","a","c","c","b","c","b","b","c","a","c","c","c","a","a","a","a"
"64","a","a","b","c","c","a","b","a","c","b","c","b","a","a","c","b","c","c","a"
"65","a","a","b","b","c","c","b","a","b","c","a","b","a","a","c","a","a","a","a"
"66","b","a","c","b","c","c","b","a","b","b","c","b","a","a","c","a","b","b","c"
"67","b","a","c","c","b","a","a","a","b","c","b","c","c","b","c","c","c","c","b"
"68","a","c","a","c","a","a","a","a","b","b","c","b","a","a","a","a","a","a","b"
"69","b","b","b","c","c","a","b","a","b","b","c","a","a","a","b","b","a","a","a"
"70","c","c","a","c","a","a","b","c","b","b","c","c","c","c","a","a","b","a","b"
"71","a","a","c","c","a","b","a","a","b","b","c","c","b","a","c","a","c","b","b"
"72","a","c","a","b","a","c","a","a","a","b","b","c","b","c","a","a","a","a","a"
"73","a","a","a","b","a","c","a","a","b","b","a","b","a","a","c","a","a","c","a"
"74","c","a","b","b","b","c","a","b","b","b","c","a","b","a","b","c","a","c","a"
"75","a","b","a","c","a","a","b","b","a","a","b","c","c","c","a","c","c","c","a"
"76","b","a","a","b","a","b","a","a","b","b","b","a","b","a","a","a","a","c","a"
"77","c","b","c","a","a","a","a","a","c","b","c","c","b","a","b","b","a","c","a"
"78","a","c","c","b","a","c","a","a","b","a","b","c","a","b","b","b","b","b","b"
"79","a","a","a","b","a","c","b","b","c","a","b","c","c","c","a","a","c","c","b"
"80","b","a","a","b","a","c","a","a","a","c","b","c","a","a","a","a","a","b","b"
"81","a","a","b","b","a","a","a","a","b","a","c","c","a","a","a","c","a","c","a"
"82","b","c","a","c","a","a","a","a","a","b","c","a","a","b","b","c","a","a","a"
"83","c","c","a","a","c","a","a","c","b","c","a","b","a","a","a","c","c","b","a"
"84","b","c","c","c","a","b","a","a","b","b","c","b","a","a","a","c","a","a","a"
"85","a","a","a","b","a","c","c","c","a","b","c","a","c","c","b","b","a","a","a"
"86","b","a","a","b","b","a","a","a","c","b","c","a","b","c","c","a","a","a","a"
"87","a","a","a","b","c","c","a","c","b","a","b","c","b","c","a","c","a","c","a"
"88","b","c","c","b","a","a","a","a","b","b","b","a","c","c","a","c","b","b","b"
"89","c","b","b","a","a","a","a","a","b","b","a","a","b","c","b","b","a","b","a"
"90","c","a","c","b","a","b","a","a","b","a","b","a","c","c","a","a","b","b","c"
"91","c","b","c","a","a","b","b","a","c","b","c","a","b","a","a","c","a","b","a"
"92","c","a","a","a","c","c","a","c","a","b","c","b","a","a","c","c","c","a","b"
"93","a","a","c","c","a","a","c","a","b","b","c","c","c","a","b","a","b","b","c"
"94","b","a","a","c","a","b","a","a","a","b","c","b","a","b","a","c","a","a","a"
"95","b","a","a","c","c","a","a","a","b","b","c","a","c","b","b","a","b","a","c"
"96","c","c","a","b","b","b","a","b","b","b","a","b","a","a","a","a","a","a","c"
"97","b","a","c","b","a","a","a","a","a","b","c","a","c","c","a","c","a","c","a"
"98","b","b","b","b","b","c","a","c","c","b","a","b","c","c","a","a","a","b","a"
"99","a","b","c","b","b","b","a","a","b","b","c","a","b","a","a","a","a","b","a"
"100","b","b","c","a","a","a","a","a","c","a","c","a","b","c","a","a","a","a","a"
"101","a","b","b","b","c","b","a","c","b","a","b","a","c","c","a","a","a","b","a"
"102","a","a","c","b","a","a","a","a","a","b","c","b","a","a","b","b","b","b","c"
"103","c","a","b","a","a","c","a","a","c","b","c","b","c","c","a","b","a","c","a"
"104","b","b","a","b","a","b","a","a","b","b","c","c","b","c","c","a","a","a","a"
"105","b","c","c","c","a","b","c","a","b","b","c","c","b","a","c","a","c","c","b"
"106","b","a","c","b","a","b","a","c","c","b","c","c","a","b","a","a","a","c","a"
"107","a","a","c","b","c","c","a","a","a","b","a","b","a","a","b","a","b","b","c"
"108","b","a","a","b","b","c","b","a","c","b","c","c","c","c","c","c","c","a","b"
"109","a","a","a","b","a","b","a","b","b","b","c","a","a","b","b","b","a","b","a"
"110","c","c","c","b","a","a","a","a","c","a","c","c","b","a","c","a","a","c","a"
"111","a","a","b","c","b","a","a","b","a","b","c","b","a","c","c","a","c","c","b"
"112","a","c","c","b","a","b","a","a","c","b","b","c","a","a","c","c","c","b","a"
"113","b","c","a","b","b","b","b","c","c","b","c","c","a","a","c","a","a","a","c"
"114","a","c","a","a","c","a","b","a","b","b","c","a","b","a","a","a","a","a","a"
"115","b","a","a","b","a","a","a","a","b","b","c","c","b","a","c","a","a","c","a"
"116","a","a","a","b","b","c","a","b","b","b","c","a","b","a","b","b","a","a","a"
"117","c","b","b","b","a","c","a","a","a","a","b","c","a","b","c","c","a","c","a"
"118","b","a","a","b","a","c","a","a","c","c","c","a","b","c","a","a","c","b","c"
"119","b","b","a","c","a","b","a","a","c","b","c","b","b","c","a","a","a","a","a"
"120","c","c","c","a","a","a","a","a","b","b","b","a","c","a","b","c","a","a","b"
"121","a","a","c","c","b","b","a","b","b","b","c","a","b","a","a","a","b","b","c"
"122","c","c","c","a","a","a","a","a","a","c","c","a","c","b","a","a","a","a","a"
"123","a","c","b","b","a","c","c","a","b","b","c","a","c","c","a","a","c","c","a"
"124","c","a","b","b","a","b","a","a","c","b","b","c","b","c","b","b","b","b","c"
"125","a","a","b","b","a","c","a","a","b","b","c","c","b","c","a","b","c","c","b"
"126","c","a","c","a","a","a","a","a","c","b","c","b","a","a","c","a","b","b","a"
"127","a","c","c","b","c","a","b","a","c","c","b","c","c","c","c","a","c","c","a"
"128","a","c","a","b","a","c","a","a","b","b","c","b","a","a","a","a","a","a","b"
"129","a","b","a","a","a","c","a","c","a","b","c","a","b","c","b","c","a","a","a"
"130","b","a","a","b","b","c","a","b","b","b","c","a","b","c","c","b","a","a","a"
"131","b","a","a","b","c","a","b","a","b","b","b","c","a","a","a","c","a","a","a"
"132","a","b","a","a","a","a","a","a","b","a","b","c","a","a","a","a","c","c","a"
"133","c","c","c","a","a","b","a","a","a","b","c","a","a","a","c","a","c","b","a"
"134","b","c","c","b","a","a","a","a","b","b","c","c","c","a","c","c","c","c","a"
"135","a","a","a","b","a","c","a","a","c","a","b","a","a","a","a","a","c","c","b"
"136","b","c","b","c","a","b","a","a","c","c","a","c","a","a","a","a","a","c","a"
"137","a","a","c","b","c","c","b","a","b","b","b","c","a","a","a","a","a","a","a"
"138","a","c","c","b","b","a","a","a","c","b","c","c","b","c","b","b","b","b","b"
"139","a","c","b","c","c","b","b","a","b","a","c","a","b","c","b","b","c","b","a"
"140","b","a","a","b","c","c","a","b","b","b","c","c","b","a","a","a","a","a","a"
"141","a","c","a","b","a","c","a","a","b","b","b","c","c","c","a","a","a","a","a"
"142","a","b","a","a","c","a","a","b","b","b","c","a","b","c","a","a","a","a","a"
"143","a","c","c","b","b","a","a","a","a","c","c","c","c","a","b","b","c","c","a"
"144","b","c","b","b","a","a","a","a","b","a","c","b","a","b","c","c","b","b","b"
"145","a","b","a","c","b","a","a","b","a","b","c","a","b","a","b","b","b","a","a"
"146","b","a","b","a","a","c","a","a","b","b","b","c","a","a","c","c","c","c","b"
"147","a","b","a","a","a","a","a","a","b","c","b","c","b","b","a","a","b","a","a"
"148","c","c","c","b","b","b","a","b","c","b","c","a","b","a","c","c","c","a","a"
"149","b","b","b","b","b","b","a","a","b","c","a","a","c","c","a","c","a","c","a"
"150","a","b","c","b","c","b","b","a","b","c","c","b","a","a","a","a","a","c","a"
"151","b","c","c","c","c","b","a","b","b","b","c","a","b","a","b","c","a","a","a"
"152","b","a","c","c","a","b","a","a","a","b","c","c","c","c","c","a","b","b","c"
"153","b","a","a","b","c","b","b","c","b","a","b","a","c","c","c","a","c","c","a"
"154","a","a","c","c","a","b","b","c","b","b","c","a","b","a","b","b","a","a","b"
"155","a","a","a","a","a","b","a","a","c","b","c","c","c","c","a","a","a","a","a"
"156","b","b","c","b","c","c","a","c","b","a","c","a","b","c","a","c","c","c","a"
"157","a","b","c","b","c","c","b","a","b","a","c","b","a","c","a","a","a","b","b"
"158","a","b","a","a","b","b","a","b","b","b","c","c","c","b","a","a","a","a","a"
"159","a","b","c","c","a","c","a","a","b","a","c","a","b","c","c","c","c","c","c"
"160","a","a","b","c","c","b","a","c","b","b","c","a","b","a","a","a","c","c","b"
"161","b","a","c","b","a","b","a","a","a","b","c","a","b","a","b","a","a","c","a"
"162","c","b","b","b","a","b","a","a","b","b","c","a","c","a","a","a","a","b","a"
"163","b","a","c","b","a","c","a","a","b","b","c","a","b","a","c","a","a","a","a"
"164","c","a","b","b","a","b","a","a","a","b","c","c","a","a","a","a","a","c","c"
"165","b","a","b","c","b","b","a","b","c","b","a","b","a","a","a","b","a","a","a"
"166","b","b","c","c","a","b","b","c","c","a","c","a","b","c","a","a","a","c","b"
"167","a","b","a","b","b","a","b","c","c","c","b","c","a","a","a","a","a","a","a"
"168","a","a","b","b","a","c","a","a","a","c","c","c","c","b","c","a","c","c","c"
"169","b","a","b","b","b","a","a","b","b","b","b","c","c","c","a","a","a","c","a"
"170","a","a","a","b","b","b","a","b","a","c","a","b","a","a","b","c","b","b","c"
"171","a","a","a","c","c","c","a","a","b","c","b","c","a","a","c","a","c","b","b"
"172","b","b","a","b","c","c","a","a","b","c","b","c","a","a","a","a","b","b","a"
"173","a","a","b","c","a","a","a","a","c","c","b","a","c","c","b","b","a","c","a"
"174","a","a","a","b","b","c","a","b","b","b","c","c","b","c","a","a","a","a","a"
"175","c","b","b","b","a","c","a","a","c","b","c","b","a","a","b","b","a","c","a"
"176","c","c","c","a","b","c","a","b","c","c","a","a","a","a","a","a","c","c","a"
"177","a","c","c","c","a","c","a","a","a","b","c","b","a","a","a","a","a","a","a"
"178","a","a","a","c","a","b","a","a","b","a","c","a","b","c","c","a","c","c","b"
"179","b","c","c","b","a","b","b","b","a","a","a","b","c","c","a","a","b","b","c"
"180","c","b","b","b","c","b","a","b","b","c","a","b","c","a","b","b","b","b","a"
"181","a","a","a","c","c","a","a","c","b","b","c","b","a","a","a","c","a","a","a"
"182","b","a","c","c","a","b","a","a","c","c","c","a","b","c","a","a","a","a","b"
"183","b","c","c","b","b","a","a","b","b","c","a","b","b","c","a","b","a","b","b"
"184","c","b","c","c","c","b","b","a","b","b","b","c","a","a","c","a","b","b","c"
"185","c","a","c","a","b","a","a","b","b","b","c","b","a","b","a","a","c","a","b"
"186","c","b","c","a","c","b","b","a","b","b","c","c","a","a","c","a","b","b","c"
"187","b","c","a","c","c","c","a","c","b","a","b","a","c","a","c","a","a","c","b"
"188","c","a","c","b","a","c","a","a","a","b","c","b","a","a","a","c","a","c","a"
"189","a","a","a","a","c","b","a","c","b","b","c","c","c","a","b","c","b","a","c"
"190","a","a","a","b","b","c","a","b","c","c","c","c","b","c","c","a","c","c","b"
"191","b","a","a","b","b","a","a","c","c","c","a","a","a","a","a","a","a","a","a"
"192","b","a","a","b","c","a","b","a","b","b","c","c","c","c","a","a","a","a","a"
"193","b","c","b","b","a","c","c","b","a","c","a","b","c","c","c","c","c","a","a"
"194","b","a","a","c","b","b","a","a","a","b","c","c","c","c","a","a","a","a","a"
"195","a","a","a","c","c","a","a","c","b","a","c","a","b","c","a","a","a","c","a"
"196","b","c","c","a","b","a","a","a","b","b","c","c","c","c","c","c","b","a","c"
"197","c","b","a","b","a","c","a","c","c","a","b","c","a","a","a","a","a","a","a"
"198","b","a","a","a","b","a","a","b","c","c","b","a","c","c","a","a","a","b","c"
"199","a","a","c","a","c","a","b","a","b","b","c","a","b","c","c","a","c","a","b"
"200","b","b","a","c","a","b","a","b","c","b","c","c","b","a","b","b","a","a","a"
"201","b","a","a","b","c","b","b","a","b","b","c","c","a","a","a","a","a","a","a"
"202","a","b","a","c","b","b","b","c","b","b","c","a","b","a","a","a","c","a","c"
"203","a","a","c","b","a","a","a","a","a","a","b","c","a","a","a","a","a","c","a"
"204","a","a","a","b","a","c","c","a","a","b","c","a","b","a","c","c","a","a","a"
"205","b","b","a","b","b","b","a","b","b","b","b","c","b","a","a","a","a","a","a"
"206","c","a","a","b","a","b","b","b","c","b","c","c","b","c","a","a","b","a","c"
"207","b","c","a","b","a","b","a","a","b","a","b","c","b","c","a","a","a","c","a"
"208","a","c","c","c","a","b","a","a","c","b","c","a","b","a","c","c","a","b","a"
"209","b","a","a","c","a","a","a","a","c","a","b","b","a","a","a","c","c","c","b"
"210","b","b","c","c","a","a","c","a","a","c","a","a","b","b","c","a","a","c","c"
"211","a","c","c","b","c","b","b","a","b","c","b","a","c","b","b","b","b","b","c"
"212","a","a","a","b","b","c","a","b","b","c","a","b","a","a","c","c","b","b","c"
"213","a","b","b","b","c","a","b","a","b","b","a","b","a","a","a","c","a","a","a"
"214","a","c","a","b","c","c","a","a","c","b","c","b","a","a","c","a","c","a","a"
"215","a","c","c","c","a","b","a","a","c","b","b","b","a","a","c","a","c","b","a"
"216","b","a","a","c","c","c","a","c","a","b","c","a","a","a","b","c","b","a","b"
"217","b","c","b","b","a","c","a","a","a","c","a","b","a","a","c","c","c","c","a"
"218","c","c","c","a","a","c","b","c","c","a","c","b","b","c","a","a","c","c","a"
"219","a","c","a","a","c","a","a","c","b","a","c","a","b","c","b","a","c","c","a"
"220","b","b","a","b","c","a","a","b","b","b","c","a","a","a","b","c","a","a","a"
"221","a","a","b","b","b","c","a","b","b","c","b","c","a","b","a","a","a","c","a"
"222","a","a","a","b","c","c","a","c","b","b","c","b","a","a","a","a","a","a","a"
"223","b","b","a","c","c","b","a","b","c","c","a","a","c","b","a","a","b","b","a"
"224","a","b","a","a","c","a","a","c","b","b","c","b","b","a","c","a","b","a","c"
"225","a","a","a","a","a","b","a","a","c","b","c","a","b","c","a","c","a","a","a"
"226","a","b","a","a","b","a","b","a","b","b","c","b","a","a","a","b","a","a","a"
"227","b","a","a","b","c","c","a","c","a","a","c","a","b","a","c","a","a","c","a"
"228","a","c","a","b","c","b","a","c","b","b","c","b","a","b","c","a","c","a","b"
"229","a","c","b","c","a","b","a","a","a","b","c","b","a","a","c","c","c","c","a"
"230","b","c","a","a","a","a","a","c","a","b","c","a","a","a","c","c","a","a","a"
"231","b","c","b","c","a","a","a","a","a","b","c","a","b","a","a","c","a","c","a"
"232","a","a","c","c","c","b","c","a","b","b","c","a","b","c","c","c","a","a","a"
"233","a","b","a","c","b","a","a","b","b","b","a","b","b","c","c","c","a","a","a"
"234","b","a","a","b","a","c","a","a","a","b","c","c","a","a","a","a","b","a","a"
"235","b","a","c","a","c","b","a","c","a","b","a","b","a","a","b","b","b","b","c"
"236","c","c","b","b","a","c","b","b","a","b","c","b","c","c","a","a","a","c","a"
"237","c","b","b","a","b","a","a","a","b","b","c","a","b","a","b","b","b","c","a"
"238","b","a","b","b","c","c","a","c","a","a","b","c","c","c","b","a","b","b","c"
"239","a","b","c","b","b","c","a","a","b","b","c","b","a","a","b","b","a","b","a"
"240","b","c","c","c","a","c","a","c","b","a","c","b","a","a","a","c","c","c","a"
"241","b","b","b","b","c","c","a","c","a","b","c","a","b","a","a","a","a","a","a"
"242","b","a","a","b","c","c","a","c","b","b","a","b","a","a","a","a","a","a","a"
"243","a","a","c","c","a","b","b","b","a","b","b","c","b","a","b","a","b","b","c"
"244","c","a","c","a","a","a","a","a","c","b","b","c","b","a","c","a","c","b","b"
"245","c","c","c","b","c","b","a","a","a","b","c","b","b","a","a","c","a","b","a"
"246","a","b","b","b","c","c","b","a","b","c","a","b","a","a","a","c","c","c","a"
"247","b","b","b","b","a","b","a","a","a","b","c","a","b","a","c","c","c","c","a"
"248","b","b","b","c","c","a","b","a","b","b","c","a","b","a","c","a","c","c","a"
"249","b","c","c","b","c","a","a","b","c","b","c","b","a","a","a","b","a","a","a"
"250","b","c","a","b","b","c","b","c","c","b","c","c","c","b","b","b","b","a","c"
"251","a","a","a","a","a","a","a","a","b","a","b","c","c","c","a","c","c","c","b"
"252","b","a","c","b","a","c","a","a","c","c","a","b","a","a","a","b","c","c","b"
"253","a","a","a","a","c","b","a","b","c","b","c","b","a","a","a","a","c","a","b"
"254","c","c","c","b","a","b","a","a","a","b","c","a","b","a","a","b","a","b","a"
"255","a","a","a","a","c","b","a","a","b","a","a","a","c","c","a","a","c","c","b"
"256","b","a","a","b","c","c","c","a","b","b","a","b","b","a","a","a","a","a","a"
"257","b","a","a","c","a","a","a","a","c","b","c","a","b","a","a","b","a","a","a"
"258","a","c","a","a","b","a","b","a","b","c","c","c","c","c","c","a","a","a","a"
"259","b","c","b","b","c","a","b","a","b","c","b","c","b","b","a","a","a","c","a"
"260","a","a","c","b","b","c","a","b","b","c","b","c","a","a","a","a","b","b","c"
"261","a","c","b","b","c","b","b","a","b","c","c","b","a","b","a","a","a","c","a"
"262","b","c","a","b","c","a","b","a","c","b","c","a","b","a","a","a","a","a","a"
"263","b","b","a","b","a","c","a","a","b","c","a","a","c","c","c","a","c","c","a"
"264","b","b","b","c","a","a","a","a","b","a","b","a","c","c","a","a","a","b","a"
"265","b","a","c","b","b","a","a","b","c","b","c","c","b","c","a","b","a","b","b"
"266","a","b","c","c","a","c","a","a","b","b","c","c","b","c","a","b","b","b","a"
"267","a","a","a","b","b","c","a","b","b","a","c","b","a","c","c","c","c","c","b"
"268","a","a","a","c","a","a","a","a","a","b","c","a","b","c","a","c","c","a","b"
"269","c","b","c","a","c","a","b","a","b","c","b","a","a","a","b","a","b","b","a"
"270","c","c","c","b","b","a","b","c","b","a","a","b","a","a","a","a","c","b","a"
"271","b","b","c","c","a","b","a","a","a","b","c","c","b","a","a","b","c","b","a"
"272","b","b","a","c","c","b","a","c","b","c","b","c","a","a","a","a","c","c","a"
"273","a","b","a","b","b","c","a","a","a","b","c","b","a","a","b","b","a","a","a"
"274","a","c","a","a","c","a","b","a","b","b","b","c","a","a","c","a","c","a","a"
"275","b","b","c","c","c","b","b","a","b","c","c","a","b","c","c","c","c","c","b"
"276","b","a","a","b","a","a","a","a","c","b","c","c","c","c","b","b","c","c","b"
"277","b","b","a","c","b","b","b","c","c","b","c","a","b","a","a","a","a","a","a"
"278","b","c","a","c","c","b","a","c","b","c","b","b","b","b","a","a","a","a","a"
"279","a","c","c","b","a","c","a","a","a","b","c","c","b","a","b","c","a","b","a"
"280","a","a","a","b","a","b","a","a","b","a","c","c","c","c","b","a","b","b","c"
"281","b","a","a","b","b","a","a","b","b","b","a","b","a","a","a","a","b","b","a"
"282","a","a","a","c","a","a","a","a","a","b","c","c","b","a","a","a","a","a","a"
"283","b","a","a","b","a","c","c","a","b","b","c","a","c","c","a","b","b","a","c"
"284","a","b","a","a","a","a","a","b","b","b","c","b","c","c","a","a","a","a","a"
"285","a","c","b","c","c","b","a","a","b","b","c","a","c","a","b","a","c","c","b"
"286","a","c","b","b","a","c","a","a","a","b","c","a","b","a","a","a","c","c","a"
"287","b","b","c","b","a","c","a","a","c","a","c","b","a","a","b","c","a","c","a"
"288","a","a","b","b","b","a","a","b","b","b","b","a","c","c","b","c","b","b","c"
"289","a","c","b","a","b","a","a","a","a","b","c","a","c","c","a","a","a","c","c"
"290","b","a","a","c","c","c","c","c","c","a","c","a","b","c","a","a","a","c","a"
"291","b","b","a","a","b","b","a","a","b","a","b","c","a","a","b","c","b","a","c"
"292","b","c","c","b","c","a","a","c","b","c","b","c","a","a","c","a","c","c","a"
"293","b","a","a","b","b","a","a","b","b","b","a","b","a","a","a","a","a","a","a"
"294","b","a","a","b","b","c","a","a","c","b","c","b","a","a","a","b","a","a","a"
"295","c","b","b","a","a","a","a","a","c","c","c","b","c","b","b","c","b","b","c"
"296","a","c","a","c","a","b","a","a","b","b","c","b","a","a","a","a","a","a","a"
"297","b","a","b","c","c","b","a","c","b","b","b","a","c","b","a","b","a","b","a"
"298","a","a","c","b","a","c","a","a","c","b","c","c","c","b","a","b","c","a","a"
"299","a","b","a","c","a","a","a","a","b","b","c","b","a","a","a","a","a","a","a"
"300","c","a","b","a","c","a","b","a","b","b","c","a","a","a","c","a","c","c","b"
"301","b","c","c","b","b","c","a","b","a","b","c","c","c","b","a","a","a","b","b"
"302","b","c","c","b","b","c","a","b","b","c","a","b","a","c","a","a","a","c","a"
"303","b","c","a","b","c","c","a","c","c","b","a","b","a","a","c","c","a","a","a"
"304","b","a","b","b","b","c","a","b","b","b","c","c","c","c","c","c","b","b","b"
"305","b","a","a","c","a","b","b","a","b","c","c","a","c","c","a","b","a","b","a"
"306","a","c","c","b","a","c","b","c","c","c","a","b","a","a","a","a","c","c","a"
"307","b","c","a","c","b","a","a","b","a","b","c","b","a","a","c","a","c","c","a"
"308","b","a","b","a","c","a","b","a","b","b","c","b","a","a","a","c","a","c","a"
"309","b","a","a","b","a","c","a","a","a","c","a","a","c","b","c","a","c","b","c"
"310","b","a","b","b","a","c","c","a","a","a","c","c","c","c","a","b","a","c","a"
"311","b","c","a","b","a","c","a","a","b","c","b","c","b","b","b","c","b","b","c"
"312","c","b","a","a","a","a","a","a","a","b","c","b","a","a","c","c","a","a","a"
"313","a","b","b","a","c","a","a","c","b","b","c","b","a","a","c","a","c","c","a"
"314","a","a","b","c","b","a","a","b","a","b","c","c","a","a","b","c","a","c","a"
"315","c","a","b","b","b","c","a","b","b","b","b","c","b","c","c","c","c","c","a"
"316","b","c","c","b","b","a","a","b","b","b","b","a","c","c","a","c","a","c","a"
"317","c","c","a","c","a","b","a","b","b","a","b","a","c","c","b","b","b","b","c"
"318","a","a","a","c","a","a","a","a","a","b","c","b","a","a","a","a","a","a","a"
"319","a","c","a","c","a","b","a","a","a","c","b","c","c","c","a","a","b","b","a"
"320","a","c","a","b","a","c","a","a","c","b","c","c","b","c","a","a","c","a","a"
"321","a","b","c","b","a","c","a","a","c","a","b","c","a","a","b","a","b","b","c"
"322","a","b","a","a","b","b","a","b","c","a","c","a","b","c","a","a","c","c","a"
"323","b","c","a","c","c","b","a","a","b","a","c","c","b","c","b","c","a","c","a"
"324","b","c","b","a","b","b","a","b","a","b","c","b","b","a","a","a","b","b","c"
"325","b","b","a","b","c","a","b","a","b","c","b","c","b","b","c","a","b","b","c"
"326","b","b","a","c","a","b","b","c","c","a","c","c","c","c","a","c","a","a","a"
"327","c","a","b","b","b","a","a","b","a","b","c","b","a","a","b","c","c","c","b"
"328","c","b","b","b","b","b","c","c","c","b","c","c","c","b","a","a","a","a","a"
"329","b","a","c","c","a","a","a","b","b","b","c","c","c","c","a","a","a","b","a"
"330","c","a","c","b","a","c","a","a","a","b","c","a","c","c","a","a","b","b","c"
"331","a","a","b","b","c","b","b","a","b","a","c","a","b","c","b","b","c","c","b"
