"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"79","c","a","c","a","c","b","a","c","a","b","c","b","b","a","c","c","a","a","a"
"80","c","c","b","a","a","c","a","a","a","a","c","a","b","c","a","a","a","a","a"
"81","a","a","a","c","a","b","c","a","a","c","b","c","a","c","c","c","b","c","c"
"82","a","b","a","c","b","b","b","c","c","b","b","c","b","a","a","c","a","b","a"
"83","b","b","a","b","c","c","b","a","b","b","c","b","a","a","c","c","c","a","a"
"84","a","b","a","b","a","c","a","a","c","b","c","a","b","a","a","b","a","a","a"
"85","a","b","a","c","a","c","a","a","b","b","a","b","a","a","c","a","b","a","b"
"86","b","b","a","b","b","c","a","b","c","b","c","b","a","a","a","a","b","a","a"
"87","c","c","b","a","c","a","a","c","b","b","c","a","b","c","b","a","c","c","a"
"88","b","c","b","b","a","c","a","a","b","b","c","c","b","b","a","a","a","c","a"
"89","c","a","b","b","a","b","a","a","b","c","a","b","a","a","c","a","c","c","b"
"90","b","b","a","b","a","c","a","a","a","b","c","b","a","a","a","a","c","a","a"
"91","c","b","a","b","b","c","a","a","a","c","c","b","a","a","a","a","a","a","a"
"92","c","b","c","b","a","c","a","a","a","a","b","c","a","a","c","a","c","c","b"
"93","b","b","c","c","a","a","a","a","a","b","c","b","b","a","a","b","c","b","a"
"94","a","a","a","c","a","b","a","a","b","b","c","b","a","a","a","a","b","a","b"
"95","c","b","c","a","a","a","a","a","a","a","c","a","a","a","c","a","a","c","c"
"96","a","c","a","b","a","a","a","a","a","a","c","a","b","c","c","a","c","c","a"
"97","c","c","b","b","c","c","a","c","b","b","a","b","a","a","c","c","c","c","a"
"98","b","c","b","c","c","b","a","c","b","b","c","a","b","c","a","a","a","c","a"
"99","b","c","b","b","a","a","a","a","b","b","c","c","c","c","c","b","c","c","c"
"100","b","a","a","b","c","b","b","a","b","b","c","b","a","a","b","a","a","a","c"
"101","a","c","a","c","a","a","a","a","b","c","c","a","b","c","c","a","c","b","a"
"102","b","c","b","c","c","b","b","a","b","b","b","c","a","a","c","a","b","b","c"
"103","a","b","a","a","a","c","a","a","c","b","c","a","b","a","c","a","a","a","a"
"104","b","a","a","b","c","b","b","a","b","b","a","b","a","a","a","b","b","b","c"
"105","b","b","a","c","a","a","a","a","b","c","a","b","a","a","a","c","b","b","c"
"106","c","b","b","b","c","c","a","c","b","b","b","c","c","c","b","b","b","b","c"
"107","a","c","b","b","c","c","a","a","b","c","a","c","b","c","a","b","a","c","a"
"108","a","a","b","c","c","a","c","a","c","b","a","a","b","a","a","c","a","c","a"
"109","a","b","b","b","c","b","b","a","b","c","c","b","a","a","a","b","a","c","a"
"110","b","c","c","b","c","b","a","c","b","b","c","b","b","a","c","a","c","b","a"
"111","c","c","b","a","a","a","b","b","b","b","c","a","b","b","a","a","a","c","b"
"112","b","c","c","b","b","b","a","b","b","a","c","c","c","c","b","b","b","b","c"
"113","b","c","c","b","a","b","a","a","b","b","b","c","c","b","b","c","b","b","c"
"114","b","a","a","c","b","a","b","c","a","b","c","a","b","a","a","a","a","a","a"
"115","b","a","a","b","a","c","a","a","b","b","c","b","b","c","a","b","c","a","b"
"116","b","c","b","c","c","b","b","a","c","b","c","a","c","b","a","a","c","c","a"
"117","c","a","b","a","a","a","a","a","c","b","b","c","a","a","c","a","c","a","b"
"118","a","a","a","a","a","a","a","a","b","b","c","c","b","a","a","c","a","a","a"
"119","b","b","a","b","c","c","b","c","b","c","a","b","a","a","a","a","c","c","a"
"120","b","c","b","a","a","a","a","a","c","b","b","b","a","a","a","a","c","c","a"
"121","c","a","a","b","a","c","b","b","b","b","a","b","b","a","a","b","c","b","b"
"122","a","c","a","c","a","b","a","a","c","c","a","b","b","b","a","c","b","c","c"
"123","c","a","c","a","a","a","a","a","c","b","c","a","b","c","b","c","a","b","a"
"124","b","c","b","b","b","c","b","c","b","b","b","c","a","a","b","a","a","c","a"
"125","a","b","a","a","c","b","b","a","a","a","a","b","a","a","a","b","c","c","b"
"126","c","b","c","a","a","a","a","a","c","b","b","b","a","a","a","a","a","c","a"
"127","c","a","c","c","c","b","b","a","b","b","a","b","c","c","c","c","c","b","b"
"128","c","c","b","b","a","c","b","b","a","c","c","c","b","c","c","c","c","c","a"
"129","b","a","c","a","a","a","a","a","b","b","c","c","b","a","a","a","a","a","a"
"130","a","c","a","b","a","c","a","a","b","c","b","c","a","a","b","b","a","a","a"
"131","c","c","b","a","a","a","a","a","c","b","a","a","a","a","b","c","c","c","a"
"132","b","a","c","b","b","b","c","c","c","b","c","a","b","c","a","a","b","b","c"
"133","b","a","a","c","a","a","a","a","b","a","b","c","b","c","c","a","c","c","a"
"134","a","b","b","b","c","a","b","a","b","c","c","a","b","b","a","a","c","c","a"
"135","a","a","c","c","b","a","a","b","a","b","a","a","c","b","a","a","a","c","a"
"136","c","c","b","a","a","a","a","a","b","b","c","c","b","a","a","b","b","b","c"
"137","a","a","b","c","b","b","b","c","c","b","c","c","b","a","c","c","a","a","a"
"138","a","b","a","b","a","a","a","a","b","b","a","a","a","a","a","a","a","a","a"
"139","b","c","b","c","b","a","a","b","c","b","c","a","b","c","c","a","c","c","a"
"140","b","b","a","c","c","b","a","c","b","b","c","c","a","a","a","a","a","a","a"
"141","a","b","b","b","a","c","a","a","b","b","c","b","a","a","a","a","a","a","a"
"142","c","b","b","b","c","c","a","c","b","c","c","c","b","b","b","a","b","a","a"
"143","a","a","a","b","a","c","a","a","a","a","b","b","b","c","a","a","a","c","a"
"144","a","a","a","a","a","a","a","a","b","a","b","c","a","a","a","a","b","b","c"
"145","c","b","c","a","b","b","a","a","b","a","c","a","b","c","b","c","b","b","b"
"146","c","c","a","b","b","c","a","a","c","b","a","c","c","c","a","b","a","a","c"
"147","b","a","c","b","a","c","a","a","a","b","c","a","a","a","b","a","b","b","a"
"148","a","a","b","b","b","a","b","c","b","c","a","b","a","c","a","b","a","c","a"
"149","a","a","b","b","c","b","a","a","a","b","c","a","b","a","a","a","c","c","b"
"150","c","b","c","a","a","a","a","a","b","b","a","b","a","a","a","b","a","c","a"
"151","b","a","a","c","a","b","a","a","a","b","c","b","a","a","b","a","b","b","c"
"152","b","c","b","a","a","a","a","a","a","b","c","a","a","b","b","c","b","b","c"
"153","b","c","b","b","a","c","a","a","a","b","c","c","b","a","a","b","c","c","a"
"154","b","b","a","b","c","c","a","a","b","b","c","b","a","c","c","a","c","c","a"
"155","b","c","b","c","b","b","a","a","c","b","c","c","c","b","b","b","b","a","c"
"156","b","b","a","c","b","a","a","b","c","b","c","a","b","a","c","a","c","c","a"
"157","a","b","a","a","c","a","a","a","c","b","c","a","b","a","c","a","a","a","a"
"158","c","b","b","b","b","a","a","b","b","b","b","a","c","c","c","a","c","c","a"
"159","b","b","c","c","c","b","a","b","b","c","b","c","a","a","c","a","b","a","a"
"160","c","b","c","a","a","c","a","a","c","c","a","b","a","a","a","c","a","c","a"
"161","b","b","a","b","b","c","a","b","c","c","b","b","a","a","c","a","a","b","a"
"162","a","a","a","b","b","c","a","b","b","b","c","a","b","c","a","a","a","a","a"
"163","b","c","c","b","a","a","a","a","a","b","c","b","a","b","c","a","b","b","b"
"164","b","a","a","b","c","c","b","c","b","b","b","c","a","a","c","a","a","a","a"
"165","b","a","c","b","c","c","b","a","b","b","c","c","b","a","b","b","c","c","b"
"166","b","a","b","b","a","b","a","a","a","b","c","b","a","a","c","c","c","c","b"
"167","a","b","a","b","c","b","a","c","a","b","a","c","c","c","b","a","b","a","a"
"168","b","c","c","b","b","a","a","b","c","c","b","c","a","a","a","a","c","c","a"
"169","c","c","c","b","a","c","b","a","b","b","c","c","b","a","a","b","a","c","a"
"170","a","b","a","a","a","b","a","a","c","c","b","c","a","b","b","c","b","b","a"
"171","c","c","c","a","b","b","a","a","b","a","c","b","a","a","a","b","c","c","a"
"172","a","a","a","b","a","b","a","a","c","b","c","a","b","a","b","c","b","a","c"
"173","b","b","b","a","c","c","a","b","a","b","c","a","a","a","c","c","c","c","a"
"174","a","b","c","c","a","a","a","a","b","b","b","c","a","a","a","a","a","b","a"
"175","b","a","a","b","c","c","a","c","b","b","c","c","c","c","a","a","a","a","a"
"176","c","c","b","b","a","a","a","a","b","b","c","a","b","c","a","a","b","c","c"
"177","a","c","a","b","a","c","a","a","a","a","c","b","a","a","c","c","b","b","a"
"178","b","b","c","c","c","b","b","a","b","b","a","b","a","c","c","a","a","b","a"
"179","b","a","a","b","a","a","a","a","a","b","c","a","b","a","b","c","a","a","a"
"180","a","c","c","b","a","b","a","a","a","b","c","a","b","c","c","c","b","a","b"
"181","b","a","a","c","a","a","a","a","b","b","c","b","a","a","b","a","a","a","a"
"182","b","a","a","c","a","b","a","a","b","b","c","a","b","a","a","a","a","a","a"
"183","c","c","c","c","c","c","b","a","b","c","a","b","a","c","c","a","c","c","a"
"184","c","a","a","a","a","a","a","a","a","a","b","c","b","c","c","a","a","a","a"
"185","a","c","c","b","c","a","a","c","b","b","c","a","c","c","b","a","b","b","b"
"186","b","a","a","b","b","b","a","b","b","c","a","b","b","c","b","b","a","c","a"
"187","c","c","c","a","c","a","b","a","b","a","b","c","b","a","c","c","b","b","b"
"188","a","a","a","a","c","b","a","a","a","b","a","b","c","c","a","a","c","a","b"
"189","a","c","c","c","c","b","b","c","b","b","c","c","b","a","a","a","a","b","a"
"190","c","a","b","b","c","c","b","a","b","c","b","c","c","b","a","a","c","a","b"
"191","c","b","c","a","b","a","a","a","c","b","c","c","c","c","a","b","a","a","a"
"192","a","a","b","c","b","b","a","b","b","c","a","b","a","a","c","a","c","b","b"
"193","a","b","b","c","b","b","a","b","c","b","c","c","c","c","b","a","a","c","a"
"194","a","c","a","a","a","a","a","a","b","b","b","c","b","a","c","c","b","b","b"
"195","c","c","b","a","c","a","a","c","b","b","c","a","b","a","c","c","c","c","a"
"196","a","a","a","b","c","c","a","c","b","b","b","c","c","c","a","a","a","a","a"
"197","c","b","c","b","c","b","a","c","b","b","c","b","b","a","a","a","c","c","a"
"198","b","a","c","b","b","a","a","a","c","a","b","c","a","a","c","c","c","b","b"
"199","a","a","a","a","a","b","a","a","b","b","c","a","c","c","c","b","c","a","c"
"200","c","b","a","b","a","a","b","a","b","c","b","c","a","a","a","a","b","b","a"
"201","b","b","a","c","a","a","a","a","a","b","c","b","a","b","b","b","b","a","a"
"202","c","c","c","b","a","a","a","a","a","c","b","c","c","c","c","c","c","c","a"
"203","a","c","c","c","c","a","a","c","b","b","b","a","a","a","a","a","c","b","a"
"204","b","c","b","a","b","a","a","a","c","a","c","c","c","c","c","a","a","c","c"
"205","b","a","a","b","c","c","b","c","b","b","c","a","b","a","a","c","a","a","a"
"206","a","b","a","a","c","a","a","a","b","b","b","c","a","a","a","a","a","a","a"
"207","b","b","c","b","a","b","a","a","b","c","c","b","a","a","a","a","a","c","a"
"208","b","c","b","b","a","a","a","a","b","b","a","b","a","a","a","a","b","a","c"
"209","b","b","c","b","a","a","a","a","b","a","b","c","b","c","a","c","c","c","a"
"210","b","b","a","c","b","b","a","b","a","b","c","b","a","a","a","b","b","a","a"
"211","a","b","a","b","a","c","b","b","a","b","b","c","c","c","b","c","a","a","a"
"212","a","b","b","c","c","a","a","a","a","b","c","c","b","c","a","b","a","c","a"
"213","c","a","a","a","b","b","a","b","c","a","b","b","a","a","c","c","a","b","b"
"214","b","a","a","a","c","a","b","a","b","b","c","c","b","a","b","a","b","a","b"
"215","a","a","b","b","b","b","a","b","b","c","c","a","b","b","a","a","a","a","a"
"216","a","a","a","a","c","a","c","c","b","b","c","a","b","a","c","a","c","a","b"
"217","a","c","c","c","a","b","a","a","a","b","c","c","b","c","a","c","b","a","b"
"218","b","b","a","c","a","a","a","c","b","c","b","b","a","a","a","a","c","c","a"
"219","a","a","a","c","c","b","a","b","b","a","b","c","a","a","c","a","a","a","a"
"220","b","b","a","c","b","a","c","b","c","b","b","b","a","a","a","a","a","a","b"
"221","b","a","b","c","a","b","b","b","a","b","b","a","c","c","a","c","a","a","b"
"222","b","a","a","b","a","a","a","a","b","b","b","b","a","a","a","b","a","a","c"
"223","b","c","b","c","a","b","a","a","b","b","c","b","c","c","c","c","c","c","a"
"224","a","a","a","a","c","b","a","c","b","b","b","c","a","a","a","a","c","b","b"
"225","b","a","a","b","c","a","a","c","b","b","c","a","b","a","a","a","a","a","a"
"226","b","c","a","c","a","a","b","c","a","c","a","b","a","c","c","c","c","b","a"
"227","c","c","b","a","a","a","a","a","a","a","c","b","a","a","b","b","b","a","c"
"228","a","b","a","b","c","a","a","c","c","b","c","a","b","c","a","b","c","c","c"
"229","c","a","c","a","a","a","a","a","b","b","c","b","b","a","c","a","a","b","a"
"230","b","c","b","b","c","c","a","b","b","b","c","b","a","c","c","a","c","c","a"
"231","b","b","a","b","a","c","a","a","c","c","b","a","a","a","c","c","c","b","a"
"232","a","b","c","b","b","b","c","b","c","b","a","b","b","a","c","c","c","c","b"
"233","b","b","a","c","a","a","b","b","b","c","b","b","a","b","a","b","c","b","a"
"234","b","a","a","c","a","b","a","a","c","c","b","c","a","a","a","a","a","a","a"
"235","a","b","c","b","a","b","a","a","a","b","c","a","a","a","a","b","b","b","a"
"236","a","a","a","a","b","b","a","a","b","b","a","a","b","a","a","a","a","a","a"
"237","a","c","c","c","a","b","b","b","b","b","c","c","b","b","c","a","b","b","a"
"238","c","a","c","a","b","a","a","b","a","b","c","a","b","a","b","b","b","c","c"
"239","b","c","c","b","a","b","b","b","c","b","c","a","a","a","a","b","a","a","a"
"240","a","c","b","b","a","c","a","c","b","b","c","c","c","c","a","a","a","c","b"
"241","a","a","a","a","b","a","a","c","c","c","c","c","b","c","c","b","b","b","c"
"242","c","b","c","a","c","a","a","b","b","b","c","a","b","a","a","c","c","c","c"
"243","a","c","b","a","a","a","a","a","a","b","c","b","a","b","a","a","a","c","a"
"244","b","b","b","c","a","a","a","a","a","b","c","a","b","c","c","a","c","c","a"
"245","c","c","b","a","a","a","a","a","b","b","a","c","a","a","a","a","c","c","a"
"246","a","a","a","b","a","c","a","a","a","a","a","b","b","a","a","a","a","c","a"
"247","a","c","a","c","c","b","a","a","b","c","c","b","a","a","a","a","c","b","a"
"248","b","c","b","c","b","a","c","a","b","c","c","a","a","a","a","a","a","c","a"
"249","a","b","a","b","a","a","a","a","b","b","b","c","a","b","a","a","a","a","a"
"250","a","b","a","a","a","b","a","a","c","b","c","a","b","a","c","c","a","a","a"
"251","b","b","a","c","a","a","a","a","b","a","c","c","b","c","a","b","b","b","a"
"252","b","b","c","b","b","c","a","b","c","b","a","a","a","a","a","b","a","a","a"
"253","a","c","c","b","a","b","a","a","b","a","c","c","c","c","c","c","b","b","c"
"254","a","a","b","b","a","a","a","a","a","a","b","c","a","a","a","b","c","c","b"
"255","a","b","a","c","c","a","b","c","c","c","a","b","a","c","c","a","b","b","a"
"256","c","c","b","a","a","b","a","a","a","b","c","b","a","a","a","a","a","c","b"
"257","a","c","a","a","b","a","a","a","c","b","b","c","b","c","a","a","c","a","c"
"258","a","c","b","c","b","c","a","b","c","b","c","a","c","c","a","c","a","a","a"
"259","a","a","c","c","a","a","b","a","c","c","a","a","a","b","b","a","b","c","c"
"260","b","a","a","c","c","b","a","c","b","a","c","a","b","c","a","a","c","c","c"
"261","b","c","c","b","a","c","a","b","a","b","c","b","b","a","c","c","a","a","a"
"262","c","b","b","b","b","b","a","b","b","b","c","a","a","a","a","c","a","c","a"
"263","b","a","a","c","a","c","a","a","b","b","b","c","a","a","a","a","a","a","a"
"264","a","c","a","c","c","c","b","a","b","b","b","c","a","a","a","a","a","a","a"
"265","b","a","b","b","b","b","a","b","c","b","c","c","c","a","c","a","c","c","b"
"266","b","b","c","c","c","b","a","b","b","b","c","b","c","c","b","c","b","b","c"
"267","a","b","b","b","b","c","a","b","c","b","c","c","a","a","a","a","c","c","a"
"268","b","a","a","b","a","c","a","a","c","b","c","a","a","a","b","b","a","a","b"
"269","a","b","a","a","c","a","a","c","b","c","c","b","a","a","b","a","c","a","a"
"270","a","c","c","b","a","c","a","a","c","b","c","b","a","a","a","c","c","c","a"
"271","c","c","b","a","c","b","b","a","b","a","c","b","a","a","b","b","a","c","c"
"272","a","a","a","b","a","b","a","a","b","c","b","c","a","b","a","a","c","c","a"
"273","b","a","a","b","c","c","a","c","c","b","c","a","b","a","a","a","a","a","a"
"274","a","a","a","b","a","b","a","a","c","b","c","a","b","a","a","a","a","b","a"
"275","a","a","a","b","a","b","a","a","b","b","c","c","b","a","a","a","c","a","b"
"276","b","b","a","c","a","b","b","b","c","b","c","c","c","c","a","a","a","a","a"
"277","b","a","a","b","c","a","b","a","b","b","c","b","a","a","a","c","a","a","b"
"278","a","b","a","b","b","c","a","a","a","c","a","b","a","b","c","a","c","b","c"
"279","b","b","c","b","c","a","a","c","b","b","c","a","b","c","a","a","c","b","a"
"280","a","a","a","a","a","a","a","c","b","b","c","a","b","a","a","c","a","a","a"
"281","b","a","a","c","a","a","a","a","b","b","c","a","c","b","a","a","a","a","a"
"282","b","c","c","b","b","c","a","b","c","b","c","b","a","a","a","a","a","c","b"
"283","b","b","a","b","a","a","a","a","c","b","c","a","b","b","b","b","b","a","c"
"284","c","c","c","a","c","a","a","c","b","b","c","c","a","a","c","c","c","b","b"
"285","c","b","a","b","b","b","a","b","a","c","b","c","b","c","c","a","c","b","a"
"286","c","c","b","a","b","a","c","a","b","b","c","b","a","a","a","a","a","b","a"
"287","c","b","c","a","b","c","a","b","c","c","a","b","a","a","a","a","a","b","a"
"288","a","a","a","b","c","b","b","a","b","b","c","c","b","c","a","b","b","b","a"
"289","a","b","a","c","c","b","b","a","b","b","c","c","c","c","b","a","a","a","a"
"290","a","b","a","c","c","c","a","c","c","b","c","a","b","a","a","c","c","a","a"
"291","c","b","c","a","a","b","a","a","b","b","c","a","b","a","c","c","c","a","b"
"292","b","a","a","b","b","c","a","b","b","b","c","a","b","a","c","a","a","a","a"
"293","a","b","a","b","c","b","a","a","b","c","a","b","a","b","a","a","a","b","b"
"294","b","b","a","c","a","b","a","a","c","b","c","a","c","a","b","b","b","a","a"
"295","b","b","a","b","b","b","b","c","b","c","a","b","a","a","c","a","a","a","a"
"296","b","b","b","b","a","b","a","c","b","b","c","b","b","a","c","a","c","c","a"
"297","b","a","a","b","c","c","a","c","b","b","c","a","b","a","a","a","c","a","b"
"298","b","a","a","b","c","a","a","c","b","b","c","b","a","a","a","a","a","a","a"
"299","b","b","a","a","b","a","a","a","c","a","b","c","c","c","a","a","c","c","a"
"300","a","a","a","b","c","a","a","b","b","b","a","b","c","b","a","a","c","a","b"
"301","a","b","a","a","b","b","a","b","c","b","c","c","a","a","a","a","a","a","c"
"302","a","a","a","b","a","c","a","a","a","c","a","a","b","c","b","c","a","a","a"
"303","b","c","a","b","c","c","a","c","b","b","c","b","a","a","b","c","b","b","b"
"304","b","b","a","b","a","c","a","a","b","c","c","a","c","c","b","b","a","b","b"
"305","b","a","c","b","c","c","a","c","b","b","c","b","a","a","b","a","b","b","b"
"306","b","c","c","c","a","a","a","a","b","b","a","b","b","c","a","b","b","b","c"
"307","c","a","b","a","a","c","a","a","c","b","c","c","b","a","b","b","b","b","c"
"308","a","c","a","b","b","b","a","a","b","b","c","a","b","a","b","c","a","a","a"
"309","b","b","b","b","b","c","a","b","c","b","c","a","b","a","c","c","c","c","a"
"310","a","b","a","a","a","a","a","a","c","b","c","c","c","a","a","a","a","a","a"
"311","a","a","c","b","b","c","a","b","b","c","c","c","c","c","a","a","a","c","a"
"312","b","c","a","c","a","a","a","a","b","b","c","b","a","a","a","a","a","a","c"
"313","b","c","a","b","a","b","a","a","b","b","c","a","b","a","c","a","b","a","c"
"314","b","a","a","c","a","b","a","a","a","c","c","c","b","b","a","a","a","a","a"
"315","b","b","b","b","a","a","b","b","b","b","c","b","a","a","a","a","a","c","a"
"316","b","c","c","c","b","a","c","c","b","b","c","c","c","c","b","a","b","b","b"
"317","a","b","a","c","c","c","a","b","b","b","c","a","b","a","a","b","a","c","a"
"318","a","b","a","a","a","a","a","a","a","c","a","b","a","a","c","c","c","b","a"
"319","b","a","a","b","b","b","a","a","c","b","c","a","b","a","c","c","b","a","c"
"320","a","b","b","b","a","c","a","a","a","b","c","b","a","a","c","c","a","c","a"
"321","b","b","b","b","c","c","b","a","b","b","c","a","b","a","a","b","a","c","b"
"322","b","c","c","c","c","b","a","b","b","b","c","a","b","a","a","a","a","c","c"
"323","b","a","a","c","b","b","a","b","b","b","c","c","c","c","a","b","a","c","a"
"324","a","c","c","b","a","c","a","a","b","b","c","a","a","a","a","a","a","c","b"
"325","b","b","a","b","c","b","b","a","b","c","b","c","c","a","a","a","a","a","a"
"326","c","c","b","b","b","b","a","b","c","b","b","c","a","a","c","a","c","c","a"
"327","a","a","a","b","a","a","a","a","b","b","c","b","b","c","a","a","c","a","b"
"328","b","b","c","c","a","a","a","c","a","b","c","a","b","a","a","c","a","a","a"
"329","b","c","a","b","a","c","a","a","a","b","c","b","a","b","a","a","a","a","b"
"330","a","c","b","b","a","c","a","b","a","b","a","b","b","c","c","c","b","c","b"
"331","a","a","a","c","b","b","c","b","c","a","a","b","a","c","a","c","a","c","a"
