"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"49","b","c","c","b","b","c","a","b","a","b","c","a","b","c","b","b","b","b","b"
"50","a","c","a","c","b","a","a","a","a","b","c","a","b","a","a","c","a","a","a"
"51","c","b","b","a","c","b","b","a","a","a","b","c","b","a","a","c","a","c","a"
"52","c","c","c","c","a","b","b","b","a","b","c","c","c","b","c","a","c","b","a"
"53","a","a","a","c","b","b","c","a","c","b","c","b","b","b","a","b","a","a","a"
"54","a","b","a","c","a","c","a","a","b","b","c","b","a","a","b","c","c","c","a"
"55","a","b","c","c","a","a","a","a","a","b","b","c","a","a","a","c","a","a","a"
"56","b","a","c","c","a","a","b","b","b","c","a","a","a","a","a","a","a","c","a"
"57","a","c","a","b","c","b","a","c","b","b","c","c","c","b","b","a","a","a","a"
"58","a","a","c","c","a","b","a","a","a","b","c","a","b","a","a","a","c","b","b"
"59","c","b","b","b","c","c","a","c","b","b","c","a","c","c","c","c","c","c","a"
"60","b","c","c","b","a","c","a","a","c","a","b","c","a","a","a","b","a","c","a"
"61","a","c","a","c","a","b","a","b","b","b","c","a","b","a","a","a","a","a","a"
"62","b","b","b","c","a","c","a","a","a","c","c","a","b","c","c","c","a","c","a"
"63","a","a","b","c","a","a","a","a","a","a","a","b","c","a","c","c","b","b","c"
"64","c","c","c","c","a","b","a","a","b","c","b","c","b","b","a","b","c","c","a"
"65","a","a","a","a","b","b","a","b","c","c","c","b","a","a","c","a","b","b","a"
"66","b","b","a","b","a","a","a","a","c","a","c","a","b","c","a","a","c","c","c"
"67","b","c","c","b","b","c","a","b","b","c","a","b","a","a","a","a","a","c","a"
"68","b","b","b","b","a","b","b","b","b","b","c","a","b","c","a","a","c","c","a"
"69","b","a","a","c","a","a","a","a","a","b","c","c","c","a","b","a","b","a","c"
"70","a","a","a","b","a","c","a","c","a","b","c","a","b","c","a","a","a","a","a"
"71","a","b","a","a","c","a","b","a","b","a","b","c","a","a","c","c","c","c","a"
"72","a","c","a","a","c","a","a","c","b","b","c","c","a","b","a","a","a","a","a"
"73","a","a","a","b","b","a","b","c","b","c","b","c","a","c","c","c","b","b","a"
"74","c","a","c","b","b","c","b","c","c","b","c","a","a","a","a","c","a","b","c"
"75","a","c","c","b","c","c","a","c","b","b","c","b","a","a","a","a","a","b","a"
"76","a","b","b","b","c","c","a","a","b","c","a","a","c","c","a","b","c","c","a"
"77","a","b","b","c","a","b","a","a","b","b","c","b","a","b","c","c","c","a","c"
"78","c","b","c","a","c","a","a","c","c","b","c","b","a","a","a","a","a","b","a"
"79","b","a","c","b","b","c","a","b","a","a","b","c","a","a","b","a","b","b","c"
"80","a","b","c","b","a","c","a","a","b","b","c","a","c","a","c","c","c","c","b"
"81","b","c","a","c","c","a","b","a","b","a","b","c","a","a","b","b","b","b","c"
"82","c","b","a","b","c","a","a","a","b","c","b","a","c","c","c","c","a","b","a"
"83","c","b","b","b","a","a","b","a","a","c","c","b","b","c","a","a","b","a","c"
"84","a","b","a","a","c","a","a","b","b","a","a","a","b","c","c","a","c","c","a"
"85","b","b","b","c","c","a","b","a","b","b","c","a","b","b","a","c","a","a","a"
"86","b","a","a","b","a","c","a","a","c","c","c","b","a","a","a","c","b","b","c"
"87","c","a","b","a","c","a","a","c","b","b","c","b","c","c","c","a","a","c","a"
"88","b","a","c","b","a","b","a","a","a","c","b","b","a","a","a","a","a","c","a"
"89","a","b","a","b","c","c","b","a","b","a","b","c","b","c","c","c","c","c","a"
"90","b","c","a","b","b","a","a","b","b","b","a","b","a","a","b","b","b","a","c"
"91","a","b","a","c","c","a","a","c","b","b","b","c","a","a","a","a","a","c","a"
"92","a","c","a","a","c","b","a","a","a","b","c","a","b","a","a","b","a","a","a"
"93","a","b","a","b","a","b","a","a","c","a","a","c","c","c","c","a","c","c","a"
"94","b","c","a","a","b","a","b","a","a","a","c","a","b","c","c","c","c","c","a"
"95","a","b","a","a","c","c","a","c","b","a","c","b","a","c","c","a","b","b","a"
"96","b","b","a","b","c","c","a","c","b","b","c","c","c","c","c","a","c","a","a"
"97","a","c","a","b","b","b","a","b","c","b","c","b","b","a","b","b","b","a","c"
"98","a","b","b","b","b","b","c","c","a","a","b","a","a","a","a","a","b","b","a"
"99","b","c","c","a","a","a","a","a","a","b","c","b","a","a","c","a","c","c","c"
"100","b","c","a","b","a","a","a","a","b","b","c","b","a","a","b","b","a","a","b"
"101","b","a","a","b","a","c","a","a","b","b","a","b","b","c","a","a","a","a","b"
"102","b","c","a","c","a","a","a","a","b","c","b","c","a","a","a","a","a","a","a"
"103","b","b","c","b","a","c","a","a","c","b","c","b","a","a","a","a","b","b","a"
"104","c","a","c","c","c","c","a","c","b","c","c","c","a","b","a","a","a","c","b"
"105","a","b","b","c","a","c","a","a","a","a","b","c","b","c","a","a","a","b","a"
"106","a","c","a","b","a","c","a","a","a","b","c","a","a","a","b","a","a","a","b"
"107","b","c","a","b","c","b","c","a","a","b","b","b","a","a","a","a","a","a","a"
"108","a","b","a","b","a","b","a","a","b","b","c","c","b","a","a","a","c","a","a"
"109","a","c","a","a","c","b","a","c","c","b","c","a","b","a","a","a","a","a","a"
"110","a","c","a","a","a","a","a","c","a","b","c","c","c","b","a","a","a","a","a"
"111","b","c","b","c","a","a","a","a","b","b","c","c","c","c","a","b","a","c","a"
"112","b","b","b","b","a","c","a","c","a","b","c","a","a","a","a","b","c","c","a"
"113","c","c","c","a","b","a","a","a","a","a","c","c","c","c","b","a","b","b","b"
"114","b","b","b","b","a","c","a","a","a","c","b","c","c","c","a","a","c","c","a"
"115","b","c","a","c","a","b","a","a","a","a","b","c","b","c","c","c","a","a","a"
"116","c","c","c","b","a","c","a","a","b","a","b","c","c","a","a","a","c","c","a"
"117","c","b","b","a","c","a","a","c","a","b","c","a","b","a","a","c","c","c","a"
"118","a","c","a","b","c","a","a","b","b","b","c","b","a","a","a","a","c","c","a"
"119","a","a","a","b","b","c","a","b","c","c","b","b","a","b","c","c","c","b","b"
"120","a","b","a","a","a","a","b","a","b","c","c","a","c","b","a","c","a","b","a"
"121","a","b","c","c","a","a","a","a","c","b","c","a","b","c","c","a","c","b","b"
"122","b","a","c","a","a","c","a","a","b","b","c","a","b","a","c","b","c","c","b"
"123","a","a","c","c","b","a","b","c","b","a","b","c","b","a","a","a","b","b","c"
"124","a","b","a","b","c","b","b","a","b","b","c","b","a","a","a","a","a","a","a"
"125","c","b","c","b","a","b","a","a","a","b","b","a","b","c","b","c","a","a","a"
"126","b","b","b","b","a","b","b","c","b","b","c","b","a","a","a","b","c","c","a"
"127","c","b","c","b","a","c","a","a","a","b","c","b","a","c","c","a","b","b","a"
"128","a","c","a","a","c","a","a","b","b","b","b","c","a","a","c","a","c","a","a"
"129","b","c","c","b","a","a","a","a","b","a","b","a","a","c","b","a","b","b","b"
"130","b","b","c","c","c","b","a","c","b","b","c","b","a","c","c","c","c","c","a"
"131","b","b","a","c","a","a","a","a","b","c","b","a","c","b","c","c","b","b","a"
"132","a","b","a","a","a","a","a","a","c","b","c","b","a","a","c","a","a","a","a"
"133","a","a","a","a","a","a","a","a","a","b","b","c","c","c","c","c","c","a","c"
"134","c","b","c","a","b","a","a","b","b","b","c","b","a","a","a","a","c","c","c"
"135","b","c","a","c","a","b","c","a","c","b","a","b","b","a","a","a","a","a","a"
"136","b","b","a","c","b","b","c","b","a","c","c","b","a","a","c","c","b","b","a"
"137","a","c","a","c","c","b","a","a","b","b","b","a","c","c","a","c","a","a","c"
"138","a","c","a","c","b","b","b","a","c","b","b","c","a","a","c","c","a","a","a"
"139","c","a","b","b","c","c","b","a","b","b","b","c","a","a","c","a","a","b","a"
"140","a","a","a","a","a","a","a","a","b","b","c","c","b","c","a","a","a","a","a"
"141","a","a","a","b","c","a","a","c","b","b","c","c","a","a","b","c","a","a","b"
"142","b","b","c","b","c","c","a","c","b","a","b","c","b","c","a","b","c","c","a"
"143","a","a","b","c","c","a","a","c","b","b","b","a","c","c","b","c","c","c","b"
"144","a","c","a","a","a","b","a","a","a","b","c","a","a","a","b","b","b","a","c"
"145","c","b","a","b","a","b","a","a","b","b","c","c","b","a","c","a","b","a","c"
"146","b","a","a","b","a","c","a","a","c","b","a","b","a","a","a","c","c","a","b"
"147","c","c","a","b","c","c","b","a","a","a","b","a","c","c","a","b","b","b","b"
"148","c","c","b","a","b","a","a","b","a","b","c","a","c","c","c","a","a","c","a"
"149","a","a","a","a","c","a","a","c","b","b","c","c","b","a","a","a","a","a","a"
"150","a","a","a","b","a","c","a","a","a","b","c","c","c","c","a","a","a","a","a"
"151","b","c","a","b","c","b","b","a","b","b","a","a","a","a","a","a","a","a","a"
"152","b","c","a","b","c","b","a","a","a","b","c","a","c","c","a","a","a","a","c"
"153","b","c","a","b","a","c","a","a","c","a","b","c","a","c","c","a","c","c","b"
"154","a","c","b","c","c","c","b","a","b","b","c","a","a","a","a","a","a","c","c"
"155","b","b","c","c","a","c","a","b","b","b","c","b","a","a","c","a","c","b","b"
"156","b","b","b","c","c","b","b","a","b","b","c","b","a","a","c","c","c","c","a"
"157","a","c","a","a","a","a","b","b","c","b","c","a","b","b","a","c","a","a","a"
"158","a","c","a","b","a","c","a","a","a","b","c","a","b","c","b","b","a","a","b"
"159","c","c","a","a","b","a","a","b","c","b","c","c","c","c","b","a","b","a","c"
"160","b","c","c","c","a","b","a","a","b","b","c","b","a","a","c","c","a","b","c"
"161","b","b","c","b","a","c","b","a","c","c","b","c","c","c","a","a","c","c","b"
"162","b","a","a","b","c","c","a","c","b","c","b","a","c","b","a","c","c","c","b"
"163","a","c","a","c","c","b","a","c","b","b","c","c","a","a","a","b","a","a","a"
"164","b","a","c","b","a","a","a","a","a","a","b","c","a","a","a","c","c","c","b"
"165","b","c","c","a","a","a","b","b","c","c","c","b","c","b","a","b","a","c","c"
"166","b","c","a","a","a","a","a","b","a","b","c","b","a","a","c","c","a","a","a"
"167","b","c","c","a","c","a","a","c","c","b","c","b","a","a","b","b","a","a","a"
"168","a","c","a","b","a","b","a","a","b","b","c","c","b","a","a","a","b","a","c"
"169","c","c","a","a","c","a","b","a","c","b","b","c","c","c","a","a","a","a","a"
"170","a","b","b","a","a","a","a","a","c","b","c","a","b","c","b","a","a","c","a"
"171","a","b","b","b","c","c","b","a","a","b","a","b","a","a","a","a","a","a","a"
"172","c","a","b","b","c","a","c","a","b","c","c","c","c","c","a","a","c","c","b"
"173","c","b","c","a","c","c","b","a","c","b","c","a","b","a","a","a","c","c","b"
"174","a","c","a","b","b","c","a","b","c","b","c","c","c","c","c","c","a","a","a"
"175","a","a","a","a","a","a","a","a","b","b","b","c","a","a","b","b","a","a","a"
"176","a","c","a","b","b","b","c","b","b","a","a","b","a","a","c","a","a","a","c"
"177","a","c","a","b","b","b","a","b","c","c","b","b","a","b","c","c","c","c","a"
"178","a","b","b","b","a","b","b","a","c","b","c","c","b","a","a","a","c","c","a"
"179","b","c","a","c","c","a","b","a","b","b","c","c","c","c","b","c","a","a","a"
"180","b","c","a","b","c","c","c","c","b","c","b","c","c","a","a","a","c","c","a"
"181","a","b","c","a","a","a","a","a","b","a","a","b","a","a","c","a","c","b","b"
"182","b","c","c","b","c","c","a","c","b","b","c","a","b","a","a","b","b","b","b"
"183","c","a","b","b","c","b","a","a","b","b","c","c","b","c","a","c","a","c","a"
"184","a","a","a","a","c","a","b","a","b","a","a","c","c","c","a","a","c","c","b"
"185","b","b","b","a","a","a","b","a","b","b","c","a","b","c","a","c","a","c","a"
"186","b","b","a","c","a","b","a","a","a","c","c","c","b","c","c","a","c","b","a"
"187","a","c","c","a","b","a","a","a","b","b","c","a","b","c","b","b","b","b","a"
"188","b","c","b","b","b","a","a","b","c","c","c","a","c","c","c","c","c","c","a"
"189","a","b","c","c","b","a","a","b","a","a","c","c","b","c","a","a","c","c","c"
"190","a","c","a","a","a","b","c","a","c","b","b","c","a","a","a","a","a","a","a"
"191","b","c","a","b","a","c","a","a","c","b","c","b","a","a","a","a","a","a","a"
"192","a","c","a","a","a","a","a","a","c","b","c","a","b","c","a","a","a","a","b"
"193","b","b","c","b","a","c","a","a","c","a","b","c","a","a","b","b","a","b","a"
"194","a","b","a","a","b","a","a","b","b","b","c","a","b","c","a","a","a","a","a"
"195","b","c","a","c","c","b","a","c","b","c","b","b","a","a","a","c","a","b","a"
"196","b","a","c","a","c","a","b","a","b","b","c","c","c","b","a","c","b","b","c"
"197","a","c","a","a","c","b","b","a","b","b","c","a","b","c","a","a","a","a","a"
"198","b","a","b","a","b","a","a","a","c","a","c","b","a","a","c","a","a","b","a"
"199","c","b","c","a","a","a","b","b","b","b","c","c","b","a","c","c","a","c","b"
"200","b","b","a","c","b","a","a","b","c","c","b","c","b","b","b","a","b","b","c"
"201","c","b","c","a","a","a","a","a","a","b","c","a","b","c","a","a","a","a","a"
"202","b","a","a","b","a","a","a","a","a","c","c","b","a","c","a","a","a","b","a"
"203","b","b","b","b","a","c","a","a","c","a","a","a","a","b","a","b","a","c","a"
"204","a","c","a","c","c","a","a","c","b","a","a","a","b","c","a","a","b","b","b"
"205","a","b","c","b","c","c","a","a","c","b","b","a","c","c","b","a","b","c","c"
"206","a","b","c","a","a","b","a","b","a","b","c","c","c","c","a","a","a","a","a"
"207","a","c","a","a","a","a","a","a","a","b","b","c","a","a","c","c","c","a","a"
"208","a","b","b","b","a","c","a","a","b","c","b","c","a","a","c","c","c","c","b"
"209","b","c","a","c","a","c","a","a","a","c","c","c","c","b","b","a","b","b","c"
"210","b","a","b","b","b","c","a","a","b","b","c","a","b","c","a","b","c","c","b"
"211","a","b","b","b","b","c","a","b","a","b","a","a","b","a","a","a","a","a","a"
"212","c","c","c","b","a","c","a","c","b","b","c","a","c","c","a","a","c","c","a"
"213","a","b","a","a","c","a","a","c","b","b","c","a","b","a","a","a","a","a","a"
"214","a","a","a","a","b","b","a","b","a","b","c","b","a","b","a","a","a","a","b"
"215","a","b","a","a","c","a","b","a","b","b","a","c","a","a","a","a","a","a","a"
"216","b","c","a","b","a","c","a","a","c","c","c","a","b","b","a","a","c","b","a"
"217","a","c","a","c","a","b","b","a","b","a","a","b","a","a","c","c","c","c","a"
"218","b","a","a","b","a","b","a","a","c","b","b","c","a","a","b","b","a","a","c"
"219","a","b","a","b","a","c","a","b","c","b","c","b","c","c","b","a","c","a","a"
"220","a","b","c","c","c","b","b","a","b","b","c","c","c","c","b","b","b","b","a"
"221","a","b","b","b","a","b","b","c","b","b","c","b","b","a","b","b","b","c","a"
"222","a","c","a","c","b","a","a","b","b","c","c","a","b","b","b","a","b","b","b"
"223","c","a","c","a","a","b","a","a","c","a","b","c","a","a","c","a","c","c","b"
"224","a","c","a","b","c","c","a","a","c","b","c","b","a","a","c","c","a","a","a"
"225","a","b","c","b","a","c","b","a","b","c","a","b","a","a","b","c","a","c","a"
"226","a","c","a","a","a","b","a","a","c","b","c","c","c","c","b","b","a","a","b"
"227","a","a","a","c","b","b","a","a","c","c","b","c","a","a","c","a","b","b","c"
"228","b","a","c","b","c","b","b","a","c","b","c","a","b","a","c","b","b","a","c"
"229","b","b","b","c","c","a","b","c","b","b","c","a","b","c","c","a","c","a","b"
"230","b","c","a","c","a","c","a","a","a","b","b","c","a","a","c","a","a","b","c"
"231","b","b","b","c","b","b","c","a","c","b","b","c","a","a","a","a","a","c","b"
"232","c","b","a","b","a","b","a","b","a","b","b","a","c","a","a","b","a","a","a"
"233","b","b","c","c","a","b","a","a","c","b","c","b","b","b","a","b","a","b","a"
"234","b","b","a","c","b","a","a","b","b","c","a","c","c","c","b","a","a","b","a"
"235","a","c","a","a","a","b","a","a","c","b","c","a","a","a","c","a","a","a","c"
"236","a","c","a","c","a","a","a","a","b","b","a","b","a","a","a","a","a","a","c"
"237","a","c","a","a","a","a","a","a","a","b","c","c","b","c","a","a","a","a","a"
"238","a","c","a","c","a","b","a","a","b","a","b","c","c","c","b","b","b","b","c"
"239","c","c","c","a","c","a","a","a","a","c","b","c","c","b","a","b","a","c","a"
"240","a","a","c","b","b","b","a","b","b","c","a","b","a","a","a","a","c","c","b"
"241","b","b","a","c","a","b","a","a","a","a","c","c","c","c","a","a","a","c","a"
"242","b","c","c","c","b","a","b","a","b","a","c","b","a","a","a","a","a","b","a"
"243","c","c","c","b","b","b","a","b","c","b","c","a","c","c","b","a","b","b","b"
"244","a","b","c","b","a","b","b","a","b","b","c","b","a","a","a","a","a","c","a"
"245","a","b","a","a","c","a","a","c","b","b","c","a","b","a","a","a","a","a","c"
"246","b","c","a","b","b","c","a","b","c","b","c","a","b","a","b","b","b","a","b"
"247","b","b","a","a","a","b","a","a","a","c","c","c","c","c","b","a","b","b","a"
"248","c","a","c","a","b","b","a","b","b","b","c","c","b","a","a","a","c","b","b"
"249","c","c","a","a","a","a","a","a","b","b","b","a","b","a","a","a","a","a","a"
"250","b","c","b","c","c","b","a","a","c","c","c","b","a","a","c","a","a","c","b"
"251","b","b","c","b","a","a","a","a","b","b","c","c","b","a","c","a","b","b","c"
"252","c","b","c","c","c","b","b","a","b","b","c","a","b","a","c","a","a","a","a"
"253","c","b","b","a","c","b","a","a","c","a","b","a","c","c","b","b","b","a","a"
"254","b","a","b","a","b","a","c","a","b","b","c","a","c","b","b","b","b","b","c"
"255","c","a","c","a","a","a","a","a","b","b","a","b","a","b","a","a","a","a","c"
"256","a","c","a","a","a","b","b","b","a","b","c","a","b","c","b","c","b","a","b"
"257","a","b","c","a","a","a","a","a","b","b","c","a","b","c","c","c","a","b","a"
"258","c","c","a","b","c","c","a","c","b","b","a","b","a","a","a","a","a","a","a"
"259","b","b","c","b","c","c","a","a","a","c","a","a","b","b","a","a","c","c","c"
"260","a","b","a","b","b","b","a","b","a","b","c","a","b","c","a","a","a","a","b"
"261","c","c","c","a","a","c","a","a","b","b","a","b","a","a","b","b","b","b","c"
"262","a","b","a","a","b","a","a","b","c","b","c","b","a","a","c","c","b","a","c"
"263","a","b","a","b","a","a","a","a","b","a","c","b","a","b","a","c","a","a","a"
"264","b","c","b","b","a","a","a","a","a","b","b","c","a","a","b","a","b","b","c"
"265","b","a","a","b","a","c","a","a","b","b","c","b","a","a","c","c","a","a","a"
"266","c","a","a","b","a","b","a","a","c","b","c","a","b","a","a","a","a","a","a"
"267","b","b","b","b","a","b","a","a","c","b","b","c","a","b","c","a","c","b","a"
"268","c","c","a","a","b","a","a","a","b","b","a","c","c","c","b","b","b","a","b"
"269","a","b","a","a","c","a","b","a","b","a","b","c","c","b","c","a","c","c","b"
"270","b","c","a","b","a","c","a","a","a","b","c","c","c","c","a","a","a","a","a"
"271","b","c","a","b","a","c","a","b","b","b","a","a","c","b","a","a","a","a","c"
"272","b","b","a","c","b","b","a","b","c","b","a","a","a","a","b","b","b","a","a"
"273","a","c","a","b","a","b","a","a","b","b","c","c","c","c","a","b","a","a","a"
"274","b","a","a","b","a","b","a","a","b","b","c","a","b","c","a","a","a","a","a"
"275","a","c","a","a","c","a","b","a","b","b","c","a","c","c","c","c","a","a","b"
"276","a","b","b","b","a","c","a","a","b","b","c","c","b","c","a","a","c","c","a"
"277","b","b","a","c","c","c","a","c","b","b","c","c","b","c","b","a","c","c","a"
"278","c","b","b","b","c","b","a","c","c","b","c","b","a","a","a","a","a","c","b"
"279","a","c","a","a","a","b","a","c","b","b","c","b","a","c","a","a","c","a","a"
"280","a","c","b","c","a","b","a","a","a","a","b","a","c","c","b","c","a","b","c"
"281","c","b","b","b","b","b","a","b","b","b","c","a","a","a","c","c","a","c","a"
"282","a","b","a","c","a","b","a","a","b","b","b","c","a","a","a","c","a","a","a"
"283","a","c","a","a","c","a","b","a","b","a","c","c","b","c","a","a","a","a","a"
"284","b","c","c","b","c","c","c","a","b","b","c","b","a","a","c","c","a","c","a"
"285","c","c","c","b","b","c","a","b","c","a","c","b","a","a","a","a","a","c","a"
"286","b","b","c","b","a","c","b","a","a","b","c","a","b","a","c","c","a","a","a"
"287","a","b","a","a","a","b","a","a","c","a","a","b","a","b","a","a","c","b","a"
"288","c","a","a","b","b","a","b","c","b","a","c","a","b","c","a","a","a","c","a"
"289","b","b","a","c","c","a","c","a","b","b","b","a","b","a","b","a","a","a","c"
"290","a","c","a","a","c","c","a","a","b","b","c","a","c","c","a","a","a","a","a"
"291","a","c","a","b","a","a","a","a","b","b","c","c","b","a","a","a","a","a","a"
"292","b","c","a","b","a","c","b","c","c","a","c","a","b","a","c","b","c","c","a"
"293","b","b","b","c","c","a","a","c","b","c","c","c","c","c","c","c","c","c","a"
"294","b","c","c","b","c","c","a","c","c","c","c","a","b","b","a","a","a","c","a"
"295","c","a","c","b","a","c","a","a","b","b","c","c","a","a","a","a","c","b","b"
"296","b","b","b","c","b","a","b","a","a","b","a","b","a","a","a","a","a","c","a"
"297","c","b","c","b","c","c","a","a","b","b","c","b","a","a","a","c","b","a","c"
"298","b","b","c","b","a","b","b","b","a","b","c","c","b","a","a","a","a","a","a"
"299","a","b","c","c","c","b","a","c","b","b","c","a","c","c","b","a","b","b","a"
"300","c","a","b","c","a","b","a","a","b","b","c","c","c","c","a","a","c","c","b"
"301","b","c","b","b","b","b","a","c","b","a","a","a","b","a","a","a","a","c","c"
"302","a","a","c","b","c","c","b","a","b","b","c","c","c","c","c","a","c","c","b"
"303","c","b","c","b","a","c","a","a","c","b","c","b","a","a","c","a","c","c","a"
"304","a","c","a","c","c","b","a","c","b","a","c","b","a","c","b","c","a","c","a"
"305","b","b","c","b","a","c","a","b","b","a","c","c","c","c","a","a","a","a","a"
"306","b","b","a","c","c","b","a","c","b","a","c","a","c","c","c","c","c","c","a"
"307","b","a","a","b","c","c","a","b","b","b","b","c","c","c","c","c","c","a","c"
"308","a","a","a","a","c","a","a","c","c","b","c","b","b","a","a","a","a","a","a"
"309","b","c","b","c","a","b","a","a","a","b","c","a","b","a","a","a","a","c","a"
"310","b","a","a","b","a","c","a","a","c","b","c","b","b","a","c","c","c","a","b"
"311","b","c","a","b","b","c","a","a","a","b","c","c","b","a","a","a","a","a","a"
"312","a","b","a","a","c","a","a","c","b","b","a","b","b","c","a","a","a","a","a"
"313","b","a","a","c","c","b","b","a","b","b","c","b","b","c","a","c","b","a","b"
"314","b","c","a","c","a","c","a","a","c","c","c","b","a","a","a","a","a","b","a"
"315","c","c","a","a","c","a","b","a","b","c","a","b","a","a","a","a","c","c","a"
"316","a","c","a","c","a","a","a","a","b","b","b","c","c","c","a","c","a","a","a"
"317","b","b","b","b","a","c","a","a","a","b","c","c","c","b","a","a","a","c","a"
"318","a","b","b","b","c","c","a","b","a","b","c","b","a","a","c","a","c","c","a"
"319","b","c","b","c","a","b","a","a","a","b","c","a","b","c","a","b","c","c","a"
"320","c","b","c","b","a","c","a","a","b","b","c","c","c","c","a","c","c","a","a"
"321","a","a","a","a","a","b","a","c","b","b","c","a","b","a","b","a","a","a","a"
"322","a","c","c","c","c","b","a","c","b","a","b","c","a","a","c","a","c","c","b"
"323","a","c","c","c","b","a","b","a","c","a","c","c","c","c","a","a","a","b","b"
"324","b","a","c","c","a","b","a","a","c","b","b","a","c","c","b","a","a","a","b"
"325","a","c","a","c","b","b","a","b","a","b","c","a","b","c","a","a","c","a","a"
"326","b","b","c","b","a","a","a","a","c","b","c","a","b","c","a","a","c","c","c"
"327","c","b","a","a","a","a","c","a","c","a","b","c","a","a","a","a","c","c","b"
"328","a","c","b","b","a","a","a","a","c","a","b","b","a","a","b","c","c","b","a"
"329","b","a","a","c","a","a","b","b","b","b","c","c","b","c","a","a","a","a","c"
"330","c","c","a","b","b","a","b","c","b","b","c","a","a","a","c","c","c","b","a"
"331","a","c","c","c","a","a","a","a","b","a","a","b","a","a","c","a","b","b","b"
