"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"28","c","a","a","a","a","b","a","a","c","a","b","a","c","c","c","a","c","c","a"
"29","c","a","c","b","b","c","a","b","b","b","c","a","b","a","a","a","c","b","b"
"30","a","c","a","a","a","b","b","a","c","b","c","a","b","a","a","c","a","c","a"
"31","c","a","c","a","c","b","a","c","b","c","b","c","a","a","a","a","a","c","b"
"32","c","a","b","c","a","c","a","a","a","a","c","a","c","c","c","c","c","c","b"
"33","b","c","a","b","b","c","a","a","c","b","c","c","a","a","a","a","b","a","a"
"34","c","a","c","c","c","a","b","c","a","a","c","c","c","c","c","a","c","c","b"
"35","b","a","c","b","a","c","b","b","a","b","c","a","b","a","a","c","c","c","b"
"36","a","a","a","b","c","c","b","a","b","b","b","a","c","c","a","a","a","a","a"
"37","c","b","b","a","a","a","a","a","b","c","b","c","b","c","a","b","a","c","a"
"38","b","b","c","c","b","a","c","a","b","b","c","c","b","a","a","a","c","c","a"
"39","b","a","a","b","b","b","a","b","a","c","a","b","a","a","b","b","a","b","a"
"40","a","a","b","c","a","b","c","a","a","c","b","c","c","c","c","c","c","c","c"
"41","a","a","a","a","c","a","a","a","b","b","b","c","c","c","a","a","a","a","a"
"42","c","a","b","b","a","c","b","a","b","b","c","a","b","c","a","a","a","a","a"
"43","a","a","a","a","c","b","b","a","b","b","a","a","b","a","a","b","a","a","a"
"44","a","a","a","a","b","a","a","b","b","a","b","b","a","a","a","a","a","c","a"
"45","a","a","a","b","a","c","a","a","a","b","b","c","b","a","a","c","a","a","a"
"46","b","b","a","b","a","b","c","a","a","b","c","a","b","b","a","a","b","a","c"
"47","a","a","a","b","c","c","b","a","b","c","a","a","a","a","a","a","a","c","b"
"48","c","c","b","a","a","b","a","a","a","b","c","c","c","c","a","b","a","b","c"
"49","c","b","c","b","c","b","a","a","b","b","c","a","a","a","a","a","b","b","c"
"50","a","a","b","c","c","a","a","c","b","b","b","c","a","a","b","c","b","b","c"
"51","b","a","c","b","b","a","b","a","a","b","c","a","b","c","a","a","b","b","a"
"52","a","a","b","b","a","c","a","a","b","c","b","c","c","c","c","c","c","c","a"
"53","a","c","c","b","a","c","b","b","b","b","b","c","a","a","c","c","b","b","a"
"54","a","b","b","b","a","a","a","a","a","b","c","a","b","a","c","a","a","c","a"
"55","c","c","a","b","c","c","a","a","b","b","c","b","a","a","a","a","b","a","b"
"56","a","c","c","c","a","a","a","a","c","c","b","a","c","c","c","b","a","a","a"
"57","a","a","c","c","c","c","c","a","b","c","b","a","b","c","c","a","c","c","b"
"58","a","b","a","c","a","a","a","a","b","b","c","c","c","c","a","a","a","a","a"
"59","a","a","b","a","c","b","a","a","b","b","c","a","b","c","c","c","c","c","b"
"60","c","a","b","b","b","a","a","b","b","a","b","c","a","a","b","b","a","b","a"
"61","c","a","c","a","a","a","a","a","b","b","b","c","a","a","c","c","c","b","b"
"62","a","a","a","c","b","b","a","b","c","b","a","b","a","a","c","c","c","a","c"
"63","c","a","c","b","a","c","a","a","c","a","a","b","b","c","a","a","c","c","b"
"64","c","a","c","a","b","b","a","b","b","b","c","c","b","c","b","a","b","b","c"
"65","c","c","b","b","a","c","a","a","a","b","c","a","c","c","a","a","c","c","a"
"66","a","a","c","b","a","b","a","a","c","b","a","a","b","c","a","a","a","b","a"
"67","b","a","c","b","b","c","a","b","b","b","c","a","b","c","c","a","a","a","a"
"68","b","a","a","b","a","a","a","a","b","a","b","a","c","c","b","c","a","c","a"
"69","c","b","a","c","a","b","a","b","b","b","c","b","a","a","a","c","a","a","a"
"70","a","a","a","a","a","a","a","a","a","b","c","c","b","c","a","a","a","a","b"
"71","a","a","a","b","b","a","a","b","b","a","b","c","a","b","c","c","c","c","b"
"72","b","c","c","b","c","a","b","a","b","b","c","a","b","a","a","a","c","c","a"
"73","c","b","a","a","a","a","a","a","c","c","c","a","b","b","a","a","c","c","a"
"74","b","a","a","b","a","b","a","a","b","a","c","a","b","a","a","a","a","a","a"
"75","a","a","b","c","c","c","b","c","b","b","c","b","b","a","a","b","a","b","a"
"76","b","b","b","c","c","a","a","c","a","b","c","b","a","a","c","a","a","c","a"
"77","b","a","c","b","a","b","a","a","b","a","a","b","a","b","b","b","b","b","c"
"78","a","c","c","c","a","a","a","a","c","c","c","b","b","a","a","a","a","a","a"
"79","b","a","c","c","a","b","a","a","c","b","c","a","a","a","c","b","c","c","b"
"80","c","c","c","a","b","a","a","a","b","a","c","c","a","a","a","a","c","b","a"
"81","a","b","a","a","c","a","a","a","c","a","b","c","b","c","a","a","c","c","c"
"82","b","b","a","c","a","b","c","a","c","c","b","c","b","b","a","b","b","b","a"
"83","a","a","c","c","c","a","b","a","b","a","c","b","a","a","a","a","a","a","c"
"84","a","c","c","b","b","c","a","b","a","a","c","a","b","c","a","a","a","c","a"
"85","b","a","a","b","c","c","a","c","b","b","c","b","a","a","a","b","a","a","a"
"86","b","a","a","b","c","c","a","c","b","b","c","a","b","a","c","a","c","a","b"
"87","b","c","a","c","a","c","a","a","b","b","a","c","b","c","c","b","a","a","a"
"88","b","a","b","c","b","a","b","b","b","b","c","a","b","a","c","a","c","c","b"
"89","c","a","c","a","b","a","a","b","b","b","c","b","a","a","a","c","a","a","b"
"90","a","a","a","b","b","c","a","b","a","b","c","a","b","a","c","a","b","b","c"
"91","b","a","a","c","a","b","a","a","c","a","c","a","b","c","a","b","c","c","b"
"92","a","c","a","b","c","b","a","b","b","b","c","c","c","a","a","c","a","a","a"
"93","a","a","a","a","a","a","a","a","b","c","b","c","c","c","a","a","b","b","c"
"94","b","a","a","c","c","a","b","a","a","c","b","b","a","c","b","b","c","a","b"
"95","b","a","c","b","a","c","a","a","c","a","b","a","c","c","a","c","a","c","a"
"96","b","a","c","b","a","c","c","a","c","b","c","c","b","a","a","b","c","b","b"
"97","a","a","b","b","a","b","a","a","c","b","b","c","c","c","a","a","a","c","a"
"98","c","a","c","a","b","a","b","a","c","b","b","c","b","a","a","c","a","b","a"
"99","b","a","a","b","a","b","a","a","a","b","c","c","c","c","b","a","b","a","a"
"100","b","c","a","c","b","b","a","b","c","b","c","c","b","c","a","a","b","a","c"
"101","a","c","a","c","a","a","a","a","b","b","c","a","b","a","a","b","a","a","a"
"102","b","b","a","b","c","c","b","a","b","c","c","b","b","c","c","a","c","c","a"
"103","a","a","a","a","b","a","a","a","c","b","c","b","a","a","a","b","a","a","a"
"104","a","a","a","c","a","b","a","a","b","b","c","b","a","b","c","c","c","c","b"
"105","c","a","b","a","a","c","a","a","b","b","c","a","a","a","b","b","b","a","c"
"106","b","c","c","b","a","c","a","a","b","c","a","a","a","b","a","b","c","c","a"
"107","c","c","a","b","a","c","a","a","a","c","c","b","a","a","a","a","a","c","a"
"108","c","a","c","a","a","c","a","a","b","b","c","c","c","c","a","a","a","a","a"
"109","c","c","c","a","b","a","b","c","c","a","b","c","a","a","a","a","a","c","a"
"110","a","c","a","a","a","b","a","a","b","a","c","b","b","c","c","c","c","b","a"
"111","c","a","c","b","b","b","c","a","b","b","c","a","b","a","a","a","a","a","a"
"112","b","c","c","c","c","b","b","a","a","b","a","b","a","b","c","a","c","c","a"
"113","b","b","c","b","b","a","a","c","b","a","a","b","a","a","c","c","b","b","a"
"114","b","a","a","c","a","a","b","a","b","b","c","a","b","a","a","a","a","a","a"
"115","b","a","c","b","a","c","a","a","b","b","c","c","c","c","a","a","b","a","b"
"116","b","a","c","b","a","c","a","a","b","a","c","a","b","c","a","a","a","c","a"
"117","a","a","c","b","c","c","a","c","a","a","b","a","c","c","a","a","c","c","b"
"118","a","b","a","c","a","b","b","b","c","b","a","b","c","a","a","a","a","a","a"
"119","a","a","a","c","a","c","a","a","b","c","a","a","a","a","b","c","b","b","c"
"120","b","a","a","b","c","a","a","c","b","b","c","c","c","c","a","c","c","a","b"
"121","b","c","c","c","c","a","a","c","c","b","c","c","b","a","a","a","b","b","c"
"122","c","c","c","a","a","a","b","b","b","b","b","c","a","a","a","a","a","a","a"
"123","c","a","c","b","b","a","a","b","c","b","c","b","a","a","b","c","a","a","a"
"124","b","a","a","b","a","c","a","a","a","b","c","a","a","a","c","a","a","c","b"
"125","a","a","a","c","a","b","a","a","b","b","c","b","a","b","c","c","a","a","a"
"126","a","a","b","b","c","b","a","c","a","a","b","b","a","c","b","a","b","c","c"
"127","a","a","c","c","c","b","a","c","b","b","c","b","b","a","a","a","a","a","a"
"128","a","b","a","b","a","b","a","a","a","b","c","b","a","b","b","b","a","a","b"
"129","a","a","a","b","a","b","a","a","c","c","c","a","c","c","c","c","c","b","b"
"130","b","b","a","c","b","b","a","b","c","b","c","a","b","a","a","a","b","a","c"
"131","b","a","a","b","b","c","a","c","b","b","c","a","a","a","a","a","a","a","a"
"132","a","a","b","a","c","c","a","c","b","b","c","a","b","a","a","b","b","b","a"
"133","a","c","c","b","a","a","a","a","c","c","b","c","c","a","a","a","c","c","a"
"134","a","a","a","b","c","c","b","c","c","b","c","b","a","a","b","b","b","a","c"
"135","b","a","a","c","a","b","c","a","b","c","c","a","a","a","c","a","c","b","b"
"136","a","a","b","c","c","a","b","a","b","c","a","b","b","b","a","a","c","c","b"
"137","a","a","a","b","b","c","a","b","c","c","a","b","a","b","c","a","b","b","c"
"138","b","a","b","c","a","a","a","a","c","b","b","c","c","c","c","a","c","c","b"
"139","b","b","c","b","c","b","b","a","b","b","b","c","c","c","a","a","c","c","a"
"140","b","b","a","b","c","b","c","a","b","a","b","c","b","c","a","c","a","c","a"
"141","b","a","b","c","b","b","a","b","b","b","c","b","a","b","b","b","b","b","c"
"142","a","b","b","b","c","c","b","a","b","b","b","c","a","a","a","a","a","c","a"
"143","a","c","c","c","b","c","a","b","c","b","a","b","a","a","c","c","c","b","a"
"144","c","a","b","b","a","a","a","a","c","b","b","c","b","a","c","a","a","a","a"
"145","b","c","b","c","c","a","a","c","b","b","b","c","b","c","b","c","a","c","c"
"146","c","a","b","b","c","a","a","c","b","b","c","a","b","b","b","a","b","b","c"
"147","a","a","a","b","a","c","a","a","b","b","a","a","c","c","a","c","a","a","a"
"148","b","a","a","b","a","b","b","c","a","c","b","c","b","b","a","b","c","a","b"
"149","a","a","a","b","a","b","a","a","b","b","c","c","b","a","a","a","b","a","c"
"150","a","c","a","a","c","a","a","c","b","b","c","a","a","a","a","a","c","a","a"
"151","a","b","a","c","b","a","a","b","c","b","c","c","b","a","a","a","a","a","a"
"152","b","a","b","c","a","b","a","b","b","b","c","b","a","a","b","b","b","b","b"
"153","a","a","a","c","b","b","a","b","c","b","c","a","c","b","a","a","a","a","a"
"154","c","c","c","a","a","b","a","a","b","b","c","a","b","a","a","a","c","b","a"
"155","a","a","a","a","c","a","a","a","c","b","a","b","a","a","a","a","a","a","a"
"156","b","c","a","b","b","c","a","b","c","b","a","a","b","a","a","a","c","a","a"
"157","b","a","a","b","b","b","a","b","c","b","a","b","a","a","a","a","a","a","b"
"158","a","b","c","b","c","c","b","a","b","b","b","c","b","a","c","a","c","c","a"
"159","b","c","a","b","a","c","a","a","a","b","c","b","a","a","b","b","a","a","a"
"160","c","a","c","b","c","c","a","c","b","b","c","c","b","c","a","a","a","a","b"
"161","a","a","c","a","b","a","a","b","b","b","c","a","a","a","b","b","b","b","c"
"162","b","c","a","c","c","c","a","a","b","b","c","c","a","a","c","a","c","c","a"
"163","b","a","c","b","a","a","b","c","c","b","c","c","b","c","a","c","a","a","a"
"164","b","a","a","b","c","a","a","c","b","a","b","a","c","c","c","a","b","b","a"
"165","a","c","a","b","c","a","a","c","a","a","b","c","a","b","a","c","a","c","a"
"166","b","c","a","a","a","a","a","a","c","b","c","c","b","c","c","c","c","a","a"
"167","a","a","b","b","a","c","a","a","b","c","b","a","b","c","c","c","a","a","a"
"168","c","a","c","b","b","a","c","b","c","a","c","c","b","c","a","a","a","c","a"
"169","c","a","b","b","a","a","a","b","b","b","b","a","c","c","c","c","a","c","b"
"170","c","b","c","a","a","a","a","a","a","b","c","a","b","a","c","a","b","b","a"
"171","a","a","a","b","b","c","a","a","b","b","c","a","b","a","c","c","a","a","a"
"172","a","a","b","c","c","a","b","a","b","c","c","a","b","b","a","a","a","c","b"
"173","c","a","b","a","c","a","a","c","b","b","c","a","b","a","a","a","a","c","a"
"174","a","c","c","c","a","a","a","a","a","b","c","b","a","a","c","c","c","c","b"
"175","b","a","b","b","b","c","a","a","b","a","b","c","b","c","a","b","a","c","a"
"176","b","a","a","c","a","a","a","a","c","b","a","b","a","a","b","a","b","a","c"
"177","a","a","a","a","a","b","a","a","b","b","c","b","a","b","a","a","a","a","a"
"178","c","a","a","b","a","c","a","b","b","b","c","a","a","a","a","b","a","a","a"
"179","b","c","b","b","c","a","a","c","b","b","b","c","a","a","a","a","c","c","a"
"180","b","a","a","a","a","a","a","a","c","b","c","c","c","c","c","c","c","c","b"
"181","b","a","a","b","b","b","a","b","c","b","c","a","a","a","c","a","a","a","b"
"182","c","a","a","b","b","c","a","b","c","b","c","a","b","a","c","c","a","a","b"
"183","a","a","b","b","a","c","a","b","a","b","b","c","a","a","c","c","a","c","a"
"184","b","a","a","b","c","c","a","a","b","b","b","c","c","c","a","a","b","b","c"
"185","b","a","c","b","a","c","a","a","c","b","c","b","a","a","c","a","c","b","b"
"186","b","a","c","c","a","a","b","b","c","b","c","a","b","b","c","c","a","b","a"
"187","a","a","b","c","a","b","a","a","b","b","c","c","c","c","b","b","a","c","a"
"188","b","a","a","c","a","b","a","a","a","b","b","c","c","c","c","a","a","a","a"
"189","a","b","c","c","b","b","a","a","b","b","b","a","a","a","a","a","c","b","a"
"190","c","c","c","a","a","b","a","a","b","a","c","a","a","a","c","a","c","c","a"
"191","c","a","a","b","b","a","a","a","b","b","a","b","a","c","c","a","c","b","b"
"192","b","a","c","c","c","a","a","a","b","b","c","a","c","c","a","a","a","b","a"
"193","a","a","b","a","b","b","b","c","c","c","c","a","b","b","c","a","c","c","b"
"194","a","c","c","b","b","c","b","a","b","b","c","a","b","a","c","c","b","b","c"
"195","a","a","a","c","a","a","a","a","b","b","c","b","a","a","a","b","a","a","a"
"196","a","c","a","b","a","c","a","a","b","b","c","a","b","c","b","a","a","a","a"
"197","a","c","a","a","c","a","b","a","c","b","c","b","c","b","c","a","c","a","a"
"198","c","c","b","c","a","a","a","a","a","b","b","b","a","a","c","a","c","c","a"
"199","a","a","a","c","c","a","c","a","b","b","c","c","b","a","a","a","a","a","a"
"200","a","a","c","a","b","a","a","b","c","b","a","a","c","c","c","a","b","b","c"
"201","c","c","c","b","c","c","a","c","b","a","b","a","b","c","a","a","a","c","c"
"202","a","a","a","c","c","a","a","c","b","b","c","a","b","a","a","c","a","a","b"
"203","a","a","a","a","a","a","a","a","c","c","a","b","c","a","a","b","a","b","a"
"204","b","a","a","b","a","c","a","b","b","c","b","c","a","a","b","b","b","b","c"
"205","a","a","a","b","a","c","a","a","b","b","c","a","b","c","a","a","a","a","a"
"206","b","a","a","c","b","b","a","c","b","b","c","a","b","c","a","a","a","a","a"
"207","b","b","a","c","a","a","a","a","b","b","c","b","c","c","a","b","a","a","a"
"208","b","c","a","c","b","b","b","c","a","c","c","a","c","c","b","b","a","b","a"
"209","b","a","a","b","a","c","a","a","c","c","b","c","c","b","a","a","c","b","b"
"210","a","a","a","a","a","a","a","a","c","b","c","a","b","a","a","a","a","a","a"
"211","b","a","b","b","b","b","a","c","b","b","c","b","a","a","b","b","a","b","b"
"212","a","a","a","b","c","a","a","c","a","b","c","b","a","a","a","a","a","a","c"
"213","b","b","c","b","a","a","a","a","a","c","b","b","a","a","a","b","c","c","b"
"214","c","a","b","b","a","b","a","a","c","b","c","b","a","a","a","a","a","a","a"
"215","a","a","a","b","a","c","a","a","b","b","c","a","b","c","c","a","a","a","a"
"216","b","a","c","a","b","a","a","b","a","c","a","a","a","a","c","a","c","c","a"
"217","a","a","a","b","b","a","a","b","c","b","b","c","a","a","a","a","c","a","b"
"218","c","c","b","b","b","a","a","b","b","a","b","b","a","b","b","b","c","b","a"
"219","a","a","c","c","b","b","a","b","b","a","b","c","c","c","c","c","b","b","c"
"220","a","b","a","b","a","c","a","a","b","b","c","a","b","a","a","a","c","b","c"
"221","a","a","c","b","b","c","a","b","b","a","c","b","a","a","a","a","c","c","b"
"222","a","a","a","c","a","a","a","a","b","b","c","a","c","c","c","b","c","c","a"
"223","c","a","b","a","b","b","a","a","c","c","b","a","b","b","a","a","c","b","b"
"224","b","b","c","b","a","a","a","a","a","b","c","b","c","b","b","a","b","a","c"
"225","c","a","c","b","a","c","a","a","c","b","c","a","c","c","a","a","c","c","c"
"226","b","a","b","b","b","c","a","a","a","b","b","b","b","a","b","c","a","b","a"
"227","b","a","b","c","a","b","a","a","a","a","b","a","c","c","a","b","a","a","a"
"228","a","a","b","b","b","c","b","c","c","c","b","c","a","a","c","c","a","a","a"
"229","b","a","a","c","a","b","a","a","c","b","c","a","b","a","a","a","c","a","b"
"230","b","a","a","b","c","b","b","a","b","b","a","b","b","a","c","a","b","a","c"
"231","b","c","b","b","c","a","b","a","b","b","c","b","b","c","a","a","a","c","c"
"232","b","a","c","b","a","b","a","a","a","b","c","b","b","a","a","a","a","b","a"
"233","b","c","b","c","c","a","b","a","b","c","a","c","c","a","c","c","c","c","a"
"234","b","a","c","b","a","c","a","a","c","c","c","c","a","a","b","c","a","c","a"
"235","b","b","b","c","c","b","a","a","b","b","b","c","a","a","c","c","a","c","b"
"236","c","a","b","a","a","c","b","b","a","a","c","b","b","c","c","c","c","c","b"
"237","b","a","a","b","a","a","a","a","b","b","c","b","a","a","a","a","c","c","b"
"238","c","a","c","c","a","b","a","a","b","b","c","a","c","c","c","a","a","b","a"
"239","c","c","c","a","b","a","a","b","c","c","b","a","a","a","a","c","c","c","a"
"240","a","a","c","c","b","a","a","b","b","a","a","a","b","c","a","a","c","b","b"
"241","b","a","a","b","a","c","a","a","a","c","a","b","a","a","a","a","c","b","b"
"242","b","a","a","b","c","c","a","a","b","a","b","a","b","c","c","a","c","c","b"
"243","c","a","c","b","a","c","b","a","c","b","c","b","a","b","b","a","b","a","b"
"244","b","a","b","b","a","a","a","a","c","b","c","a","b","a","c","b","c","c","a"
"245","b","a","a","b","a","b","a","c","b","a","a","b","a","a","a","a","a","c","a"
"246","b","a","a","c","b","a","a","a","a","b","b","c","b","a","c","a","c","a","b"
"247","c","b","a","a","a","b","a","c","b","b","b","c","b","c","b","a","a","a","a"
"248","a","c","a","a","b","c","b","c","a","b","b","c","c","c","b","b","b","a","c"
"249","a","b","c","b","c","c","a","c","b","b","c","c","b","c","c","c","a","c","a"
"250","a","a","c","b","b","c","a","b","b","c","b","c","a","c","a","a","a","c","c"
"251","c","a","c","a","b","a","a","b","c","b","c","b","a","a","c","a","c","a","c"
"252","a","a","c","b","a","c","a","a","c","b","c","a","b","a","a","c","a","a","a"
"253","a","a","a","c","a","b","c","a","c","a","c","a","b","c","c","c","a","c","a"
"254","b","b","b","b","a","c","b","c","a","b","c","b","b","a","a","a","a","a","a"
"255","a","a","a","c","a","b","a","a","b","c","c","b","a","b","c","c","b","b","a"
"256","a","a","a","a","b","a","a","b","b","b","c","c","b","a","a","a","a","a","c"
"257","c","c","b","a","c","a","a","c","b","c","a","a","c","b","b","b","b","b","c"
"258","b","c","a","b","b","c","a","b","c","b","c","c","c","c","a","a","b","a","b"
"259","c","c","a","b","c","b","a","c","b","b","c","a","c","c","a","a","a","a","a"
"260","a","a","b","c","b","b","b","c","c","b","c","b","a","a","a","a","a","c","a"
"261","b","a","a","b","a","c","a","a","a","b","c","c","b","a","a","a","a","a","a"
"262","c","b","c","a","b","a","c","a","c","b","c","c","c","c","a","c","c","b","a"
"263","a","b","a","c","c","c","a","c","b","b","c","c","a","a","a","a","a","a","a"
"264","c","c","b","b","a","b","a","a","c","b","a","b","a","a","a","a","b","b","b"
"265","c","b","c","b","b","b","a","b","b","b","c","c","b","a","c","a","c","c","c"
"266","b","a","c","b","a","a","a","a","c","b","b","c","a","a","a","a","c","c","a"
"267","a","b","a","b","c","c","a","a","c","c","c","c","c","b","c","c","b","b","a"
"268","a","a","a","b","a","c","a","a","b","c","a","b","a","a","c","a","c","a","a"
"269","c","c","b","b","c","c","a","c","b","c","a","a","c","a","a","a","a","a","c"
"270","a","b","a","a","a","b","a","a","c","b","b","c","a","a","a","a","a","a","a"
"271","b","c","a","c","a","b","a","a","a","b","c","b","a","a","a","a","a","c","c"
"272","a","a","a","a","b","b","c","b","a","c","a","b","a","a","b","c","b","b","c"
"273","b","a","b","b","a","c","a","c","b","b","c","a","b","c","a","a","a","a","a"
"274","a","c","a","b","c","b","b","a","b","b","c","c","a","a","b","a","c","a","a"
"275","c","b","c","a","b","a","a","b","b","b","c","c","b","a","b","b","a","c","a"
"276","c","a","c","a","c","a","a","c","b","b","c","a","b","b","c","a","c","a","b"
"277","a","a","a","b","a","c","a","a","c","a","b","c","c","c","a","a","a","c","a"
"278","b","a","b","b","c","c","a","a","b","b","b","a","b","a","c","c","c","c","b"
"279","c","a","b","b","a","c","a","a","a","b","b","c","b","a","a","a","b","a","c"
"280","b","a","b","c","a","a","b","a","c","b","c","b","b","a","c","c","b","b","c"
"281","b","c","a","b","c","c","a","a","b","c","a","a","b","a","a","a","b","b","b"
"282","b","a","c","b","a","b","a","a","a","b","c","b","a","a","b","b","c","b","b"
"283","c","a","c","c","b","a","a","b","a","c","b","c","b","c","c","c","c","a","b"
"284","a","a","a","a","a","a","a","a","c","c","a","b","a","b","c","a","b","b","c"
"285","c","c","b","b","a","c","a","a","c","a","c","c","b","c","a","a","a","a","a"
"286","b","a","a","c","a","b","a","a","b","c","b","c","c","a","b","c","b","b","a"
"287","a","a","a","a","a","a","a","a","b","b","c","b","a","a","a","b","b","a","c"
"288","b","a","c","b","b","c","a","c","b","b","c","c","b","c","a","a","a","a","a"
"289","a","c","a","b","b","a","b","c","b","b","c","a","b","a","a","a","a","a","a"
"290","b","a","a","b","b","c","a","c","c","a","c","c","a","b","b","c","a","c","a"
"291","a","c","a","a","a","b","a","a","c","c","c","b","a","c","c","b","c","c","a"
"292","b","a","a","c","c","c","a","c","b","b","a","b","a","a","a","b","b","a","c"
"293","a","a","a","b","c","c","c","a","b","c","b","c","a","c","c","c","c","c","b"
"294","a","a","a","b","a","c","a","a","c","b","c","c","a","a","c","a","a","a","a"
"295","c","a","c","b","a","b","a","a","c","a","b","a","c","c","c","c","c","c","b"
"296","b","b","a","b","a","c","a","a","b","c","b","c","c","c","a","c","c","c","a"
"297","b","c","b","b","a","c","a","a","a","b","c","b","a","a","b","b","b","b","c"
"298","a","b","a","a","a","a","a","a","b","b","c","c","b","a","a","a","a","a","a"
"299","c","a","b","c","a","b","a","a","c","b","c","b","a","a","b","b","b","b","a"
"300","b","a","a","b","a","a","a","a","a","b","c","a","a","a","a","a","a","a","a"
"301","a","c","b","b","a","c","a","a","b","b","a","b","a","a","c","c","c","c","a"
"302","a","a","a","a","a","a","b","b","a","a","c","c","c","c","c","c","c","c","b"
"303","a","b","a","a","a","a","a","a","b","c","a","b","a","a","c","a","c","b","a"
"304","b","a","a","c","a","b","a","a","c","b","b","c","a","a","c","c","c","a","c"
"305","b","a","a","a","a","b","b","b","b","b","c","c","b","a","a","a","a","a","a"
"306","b","a","b","c","a","b","b","b","b","a","b","c","c","c","a","a","c","c","b"
"307","b","b","c","b","a","c","a","a","a","b","c","a","a","a","a","a","a","b","a"
"308","c","b","b","b","c","b","b","c","b","b","c","c","c","c","c","c","c","b","a"
"309","b","c","c","c","b","b","a","a","c","b","c","a","b","a","a","a","a","c","a"
"310","b","a","a","c","b","a","a","b","c","b","c","c","c","c","a","b","a","a","a"
"311","b","a","c","b","a","b","a","a","b","b","c","b","a","a","a","a","c","c","b"
"312","a","a","c","c","a","b","b","b","a","c","a","a","a","a","a","a","c","c","b"
"313","b","a","c","c","b","a","a","b","c","a","c","a","b","c","c","c","b","b","a"
"314","b","a","a","b","a","b","a","a","b","b","c","b","a","a","a","a","a","a","a"
"315","a","b","c","c","a","b","a","a","c","b","c","c","c","c","a","c","b","b","a"
"316","b","c","c","a","a","b","a","a","a","a","b","b","a","b","c","a","a","a","b"
"317","b","c","b","b","a","b","a","a","a","c","a","a","c","c","c","c","b","a","c"
"318","a","a","a","a","a","a","a","a","c","b","c","b","a","a","a","b","a","c","a"
"319","a","a","a","a","a","b","a","a","a","b","c","b","a","a","a","a","c","a","c"
"320","a","b","a","b","b","b","a","b","c","b","c","a","b","a","c","c","c","a","b"
"321","a","a","a","c","c","a","b","b","b","b","c","c","b","a","c","b","c","c","b"
"322","c","b","c","a","c","a","a","c","b","c","b","c","a","a","c","a","c","c","a"
"323","c","a","b","a","a","c","a","a","b","b","c","c","b","b","b","b","a","a","a"
"324","b","a","a","c","a","b","a","a","c","b","c","a","a","b","a","a","a","a","a"
"325","b","c","c","b","a","c","a","a","b","b","c","c","b","a","c","b","c","c","a"
"326","a","c","a","b","c","c","c","c","b","b","c","b","a","b","a","a","c","a","a"
"327","b","c","b","b","b","c","a","b","b","b","c","a","a","a","c","a","c","c","a"
"328","c","a","c","b","c","c","a","c","b","b","c","c","c","a","a","b","c","c","b"
"329","b","c","c","b","b","a","a","a","c","b","c","c","b","c","c","c","c","b","a"
"330","c","a","b","b","a","c","a","a","c","b","a","b","b","a","a","b","c","c","a"
"331","a","a","c","b","b","c","a","b","c","c","a","a","c","b","a","b","c","c","b"
