"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"197","b","a","a","c","b","a","a","b","c","b","c","a","b","a","b","a","c","c","a"
"198","a","a","a","c","c","a","a","a","b","b","c","c","b","c","b","b","a","a","a"
"199","b","a","a","b","c","c","c","b","a","b","c","c","b","c","b","b","b","a","a"
"200","c","a","b","a","c","b","b","a","b","b","a","a","a","c","a","a","c","c","b"
"201","a","c","a","c","b","b","a","b","c","b","c","c","a","a","c","a","c","a","a"
"202","b","c","c","b","a","b","a","c","b","b","c","c","c","c","b","b","a","b","a"
"203","b","a","c","b","c","c","a","c","b","a","b","c","a","a","c","a","c","c","b"
"204","b","a","c","b","a","b","a","a","b","a","b","c","a","a","c","c","b","b","c"
"205","a","a","a","a","c","b","b","a","b","b","c","c","a","a","a","a","a","a","a"
"206","b","a","a","b","a","b","b","b","b","b","c","b","a","a","b","b","b","a","c"
"207","a","a","a","b","a","b","a","a","a","b","c","c","b","a","a","a","a","a","a"
"208","b","c","c","b","a","c","a","a","b","a","a","c","c","c","b","c","b","b","b"
"209","b","a","a","b","b","a","c","a","c","b","c","a","b","c","a","a","a","a","c"
"210","b","b","a","b","a","c","a","a","b","b","c","b","a","a","a","b","a","a","c"
"211","b","c","c","c","c","b","a","a","b","c","c","a","b","c","a","a","a","c","b"
"212","b","b","a","b","c","c","a","c","b","b","c","a","b","a","b","a","a","a","a"
"213","b","b","c","b","b","c","a","b","a","b","c","c","b","c","a","a","b","b","a"
"214","c","a","c","a","a","a","a","a","a","b","c","c","b","a","c","c","c","c","a"
"215","b","a","a","c","b","b","a","b","b","b","c","a","c","c","b","b","a","a","c"
"216","a","c","b","b","b","c","a","a","b","b","a","a","c","b","c","c","c","c","a"
"217","a","c","b","c","a","a","b","a","c","a","c","c","a","b","a","b","c","c","a"
"218","a","a","a","b","a","c","a","a","b","b","c","b","a","a","a","a","b","a","c"
"219","a","a","c","c","b","b","a","a","c","a","a","b","a","c","a","a","a","c","c"
"220","a","c","a","b","c","b","a","b","b","b","c","a","b","a","a","a","b","a","b"
"221","c","a","b","b","b","b","a","b","a","b","c","a","b","a","a","c","b","b","c"
"222","a","a","c","b","b","b","a","a","b","a","a","b","a","a","c","a","c","c","b"
"223","b","a","a","c","a","c","c","b","c","a","c","a","c","c","a","c","a","c","a"
"224","b","c","c","b","a","b","a","a","c","b","c","c","b","a","a","a","c","b","a"
"225","c","c","a","b","b","c","a","b","b","b","c","a","b","a","a","a","a","a","b"
"226","a","b","a","c","a","a","b","c","a","b","c","a","b","a","a","a","a","a","a"
"227","b","a","a","b","b","c","b","a","c","b","c","a","a","a","a","a","c","a","b"
"228","c","c","b","b","c","c","b","c","c","b","c","b","a","c","c","a","c","c","a"
"229","a","c","c","b","a","c","a","a","a","c","a","b","a","c","a","a","a","c","c"
"230","b","a","c","b","a","c","a","a","b","b","c","b","a","a","c","a","c","c","b"
"231","b","a","a","b","a","a","a","a","a","b","c","c","b","c","a","a","a","a","a"
"232","a","a","c","c","a","c","a","a","b","b","b","c","a","a","a","a","a","a","a"
"233","c","c","b","b","c","c","a","c","b","b","c","b","b","a","a","a","a","c","a"
"234","c","c","c","c","c","a","b","a","b","a","a","b","a","a","a","a","c","c","a"
"235","c","c","c","a","c","a","a","c","b","a","b","c","a","a","a","a","a","c","b"
"236","b","a","a","b","c","c","a","c","b","b","c","a","b","a","c","c","a","a","a"
"237","b","a","c","a","c","a","b","a","a","b","b","c","b","a","b","c","a","a","c"
"238","a","c","a","a","b","a","a","c","c","b","c","c","b","a","a","a","a","a","a"
"239","a","a","a","b","b","c","a","b","b","b","c","c","c","a","b","b","c","a","b"
"240","a","c","a","c","a","a","a","a","c","b","b","b","a","a","b","b","c","c","a"
"241","a","c","c","c","a","b","a","a","c","a","a","a","a","a","c","c","b","b","c"
"242","a","a","a","b","b","b","a","a","c","c","c","b","a","b","b","b","b","a","c"
"243","b","a","c","c","a","b","a","b","a","c","b","c","a","a","b","b","b","b","c"
"244","a","b","a","b","a","b","a","a","c","c","a","b","a","c","b","b","c","c","a"
"245","c","a","c","b","b","b","a","b","c","b","c","b","a","a","a","c","c","c","b"
"246","a","b","a","b","c","a","a","c","b","b","b","c","c","c","c","c","c","a","a"
"247","a","a","a","a","b","b","a","b","b","b","b","a","c","c","b","b","a","a","a"
"248","a","a","a","b","c","a","a","a","c","b","c","a","c","b","a","a","c","a","b"
"249","a","a","a","a","a","a","a","a","b","b","c","b","a","a","a","a","a","a","a"
"250","b","a","a","c","a","b","a","a","c","b","c","b","b","a","a","b","a","a","c"
"251","c","c","c","a","b","a","a","b","b","b","c","a","b","c","c","c","c","c","a"
"252","a","c","b","b","c","c","a","c","b","c","a","a","b","b","a","a","a","a","a"
"253","a","b","b","b","a","c","a","a","c","b","c","c","c","c","c","a","a","c","a"
"254","a","b","a","a","a","a","a","a","c","a","a","b","a","a","b","b","b","c","c"
"255","b","a","b","c","a","a","a","a","b","b","c","a","c","c","a","c","c","c","c"
"256","b","a","a","c","a","a","c","a","b","a","a","a","b","c","a","a","a","b","a"
"257","c","c","c","c","b","a","a","b","c","a","b","c","a","a","b","b","b","b","c"
"258","b","c","b","a","c","b","a","a","b","a","c","a","b","a","a","a","a","c","a"
"259","b","a","c","b","a","c","a","a","a","a","b","c","a","a","a","a","c","c","b"
"260","c","c","b","c","c","b","c","a","b","b","c","a","b","c","a","c","b","c","c"
"261","a","c","c","b","c","b","b","a","c","b","c","a","b","c","a","a","a","a","a"
"262","a","c","c","b","c","c","b","a","b","b","c","c","c","a","b","b","c","c","a"
"263","c","a","c","a","c","a","b","a","b","b","c","a","b","c","a","a","a","a","a"
"264","b","c","b","c","a","c","a","a","b","b","c","c","b","a","b","a","b","b","b"
"265","b","c","b","b","c","b","b","a","b","b","c","b","a","a","b","c","c","c","a"
"266","b","a","c","b","a","c","a","a","c","a","b","a","c","c","a","a","c","a","b"
"267","c","b","c","a","a","c","a","a","a","b","c","b","a","a","a","a","a","b","a"
"268","b","c","c","c","c","c","a","c","b","b","c","a","b","a","a","a","b","b","c"
"269","a","a","b","b","c","b","c","b","b","b","a","b","a","b","b","b","b","c","c"
"270","b","a","c","c","a","b","b","a","b","c","a","b","b","c","c","a","b","a","c"
"271","a","a","a","a","b","c","b","c","c","b","c","b","a","a","a","a","a","a","a"
"272","a","a","a","c","a","a","a","a","a","a","a","b","a","a","a","a","b","b","c"
"273","b","a","b","b","a","a","a","a","b","b","b","c","c","c","b","b","a","c","a"
"274","a","a","c","b","c","a","c","a","b","b","c","c","b","c","b","c","b","a","c"
"275","c","c","c","a","a","c","a","a","b","b","a","b","a","a","a","c","b","b","c"
"276","b","a","a","b","a","c","b","c","b","b","c","a","a","a","c","c","a","a","a"
"277","c","a","c","a","c","a","b","a","b","b","c","b","a","a","a","a","a","c","a"
"278","a","a","a","c","c","a","b","a","b","b","b","c","a","a","c","c","a","a","b"
"279","a","b","c","c","b","c","c","b","b","c","b","c","a","a","a","c","a","c","a"
"280","b","a","c","c","b","b","a","b","b","b","c","a","a","a","b","a","b","b","c"
"281","b","a","a","b","c","c","b","a","b","b","b","b","a","a","b","b","b","a","c"
"282","a","c","b","a","b","a","a","a","c","a","b","c","a","a","a","a","a","c","a"
"283","c","a","b","a","c","a","b","a","b","b","c","a","b","a","a","a","c","c","b"
"284","c","a","b","b","a","c","c","a","a","b","c","c","b","a","a","a","b","b","c"
"285","b","c","c","a","a","b","a","a","c","c","c","c","b","b","a","a","a","c","a"
"286","a","a","a","b","a","c","a","a","a","a","b","c","a","b","a","a","c","c","b"
"287","b","a","a","c","c","b","a","c","c","b","b","b","a","a","c","c","c","a","b"
"288","b","a","a","c","a","c","a","a","b","b","b","c","c","b","a","b","a","a","a"
"289","b","b","c","b","a","b","a","c","b","b","c","b","a","a","c","a","c","a","b"
"290","b","a","a","b","a","c","a","a","b","b","a","b","a","c","a","b","a","a","a"
"291","a","a","a","a","b","a","a","b","c","a","b","c","a","a","c","c","c","c","b"
"292","b","a","a","b","b","c","a","b","b","b","c","a","b","c","c","a","a","a","c"
"293","a","a","a","c","a","b","a","a","c","b","c","c","c","c","a","c","c","c","b"
"294","b","a","a","c","b","b","b","c","b","c","a","a","c","c","a","a","b","b","c"
"295","c","b","c","a","a","a","a","a","b","b","c","c","a","a","c","c","c","b","c"
"296","b","a","a","c","a","b","a","a","a","b","c","b","b","c","a","a","a","a","a"
"297","c","c","c","b","b","a","b","a","c","b","c","a","b","a","a","a","b","a","b"
"298","a","c","c","b","a","a","a","a","b","b","c","c","a","a","a","a","a","a","a"
"299","b","a","b","b","c","c","a","b","b","b","b","c","a","a","c","a","c","c","a"
"300","b","a","c","c","a","b","a","a","b","b","b","c","b","a","a","c","a","a","a"
"301","c","c","c","c","a","b","b","a","c","c","a","b","a","c","c","c","c","c","a"
"302","b","c","b","a","c","a","a","c","b","b","c","b","a","a","c","c","b","b","c"
"303","a","a","b","b","b","c","c","c","a","b","c","a","b","a","a","a","a","a","a"
"304","a","c","c","b","a","c","a","a","c","b","c","a","b","c","a","a","a","a","a"
"305","a","c","c","c","b","a","a","b","b","c","c","b","a","c","c","c","c","c","a"
"306","b","c","c","b","c","a","b","a","b","b","c","a","b","a","b","c","b","c","b"
"307","b","a","a","b","c","c","a","c","b","c","b","a","c","c","c","a","c","b","b"
"308","a","c","a","a","a","b","a","a","a","b","c","c","c","c","c","b","c","a","a"
"309","a","c","b","c","a","a","a","a","a","b","b","b","c","a","b","b","a","c","a"
"310","b","c","b","c","a","b","a","a","c","b","b","a","c","c","a","c","a","c","a"
"311","b","c","b","b","a","c","a","a","b","b","c","c","b","c","a","c","a","c","a"
"312","b","a","a","b","b","b","a","a","b","b","c","c","c","a","a","c","a","a","a"
"313","b","c","c","c","a","a","a","a","c","b","c","b","a","a","b","b","b","b","c"
"314","c","c","c","b","c","b","b","a","b","b","b","c","a","a","c","c","a","c","c"
"315","b","a","a","b","c","b","a","c","a","b","c","c","a","a","a","a","a","a","a"
"316","a","a","a","a","a","a","b","b","c","b","a","a","a","a","a","a","a","a","a"
"317","c","c","b","a","b","b","a","b","a","b","c","c","c","c","c","a","c","b","b"
"318","a","a","a","b","b","c","b","b","b","b","b","c","a","a","b","a","b","a","a"
"319","a","a","c","b","b","b","b","c","c","b","c","b","a","b","a","a","a","b","c"
"320","b","c","b","a","c","a","b","a","b","b","c","a","b","c","a","b","c","c","a"
"321","b","c","c","b","a","a","a","a","a","a","b","c","b","c","b","c","a","c","a"
"322","b","a","c","b","b","b","a","c","a","a","c","c","b","c","a","a","a","c","b"
"323","b","a","c","b","b","c","a","b","b","b","a","a","a","a","a","a","c","b","b"
"324","a","a","a","a","b","a","a","c","c","b","c","a","b","a","b","b","a","a","a"
"325","c","c","b","c","b","b","a","c","b","b","c","c","b","c","a","b","a","b","a"
"326","a","a","c","b","a","b","b","b","a","b","b","c","a","a","a","a","a","c","a"
"327","a","a","b","c","a","a","a","a","b","b","c","a","b","a","b","c","b","c","c"
"328","a","a","a","a","c","c","b","a","b","c","b","c","a","a","a","a","a","c","a"
"329","b","a","c","b","c","a","b","a","b","a","c","a","b","c","a","a","a","c","c"
"330","c","a","c","b","b","b","c","c","a","c","a","a","a","a","a","c","c","a","b"
"331","b","a","a","b","c","c","b","a","b","b","c","b","a","a","c","a","c","a","b"
